caption,image_id,fluency,diversity,humor_score,humor
i did n’ t want to miss out on my daughter’ s birthday party so i decided to,sonicdrivein_1143,0.96595263,0.39000025,0.1316766887903213,0
we’ ve got you covered when it comes to your food cravings 🤔 what’ s,sonicdrivein_1144,0.861666,0.39000025,0.1757190227508545,0
celebrating the 4th of july at the drive-thru drive-thru drive-th,sonicdrivein_1145,0.9495099,0.39000025,0.0268084816634655,0
one of the best nights of the year is coming up and we can’ t decide who’ s,sonicdrivein_1146,0.9551397,0.39000025,0.0238304901868104,0
"it ‘s time to get your favorite drink at the drive-in, but it ‘s not",sonicdrivein_1147,0.9632028,0.39000025,0.0098367091268301,0
"it ‘s just my opinion, but i think it ‘s a good thing we ‘re",sonicdrivein_1148,0.94379866,0.39000025,0.2545120120048523,0
"now that’ s gone, what’ s your summer drink? let us know in the comments",sonicdrivein_1149,0.4309535,0.39000025,0.0452945753931999,0
it’ s been a while since we’ ve had a cup o’ coffee in the classroom,sonicdrivein_1150,0.96115667,0.39000025,0.3621859550476074,0
"when i go to the movie theater with my friends, i like to share a few of their movies",sonicdrivein_1151,0.97676533,0.39000025,0.0564018785953521,0
"when it 's a good day, it 's a good day get a taste of the world 's",sonicdrivein_1152,0.53756785,0.39000025,0.024641940370202,0
we’ ve been working on this for a long time and we can’ t wait to share it,sonicdrivein_1153,0.975065,0.39000025,0.1149472668766975,0
what if we told you there was a way to get the best of both worlds?,sonicdrivein_1154,0.9716097,0.39000025,0.425000935792923,0
have you ever wondered what it’ s like to be a fly in the food world? check out this,sonicdrivein_1155,0.9671094,0.39000025,0.0025084442459046,0
what if we told you there was a lot of food at this party 🤔 what do you think?,sonicdrivein_1156,0.940396,0.39000025,0.088209331035614,0
"we wanted to make some ice cold drinks for our fans, but the ice machine was out of order so we",sonicdrivein_1157,0.9739966,0.39000025,0.3314708471298218,0
"i 'm sorry, but i 've got to go, so i 'm going to pick out a",sonicdrivein_1158,0.97165316,0.39000025,0.1115882247686386,0
what do you think we should do with our sonic drinks? 🤔🤔🤔,sonicdrivein_1159,0.9547224,0.39000025,0.038098718971014,0
it’ s all about the shakes 🍵🍵🍵🍵�,sonicdrivein_1160,0.9533133,0.39000025,0.0647103264927864,0
we’ re here to show you how much we’ ve eaten over the past few days,sonicdrivein_1161,0.97808266,0.39000025,0.1913367658853531,0
are you ready to take a sip of the new peach slushie? ? ? ? ? ? ? ?,sonicdrivein_1162,0.9584839,0.39000025,0.0299973133951425,0
what is this? what is this? what is this? what is this? what is this?,sonicdrivein_1163,0.9425124,0.39000025,0.2294547855854034,0
"just in case you didn’ t know, i’ m here to share my tips on how to",sonicdrivein_1164,0.9730392,0.39000025,0.1105481535196304,0
our son’ s sizzling summer mix is here what do you think ?,sonicdrivein_1166,0.7545046,0.39000025,0.0086251161992549,0
this is what you get when you’ re a fan of some of these cool toys,sonicdrivein_1167,0.9723193,0.39000025,0.0757443010807037,0
we want to know what you’ re listening to while you’ re at the drive-thru,sonicdrivein_1168,0.97554535,0.39000025,0.013578426092863,0
i did n't know i needed this for so long but i did n’ t know what it was,sonicdrivein_1169,0.79185075,0.39000025,0.02894121222198,0
what’ s your drink of choice today? 🤔🤔🤔🤔,sonicdrivein_1170,0.96296734,0.39000025,0.0906305238604545,0
we’ ve got you covered for the rest of the summer with our new sonic drive-thru drink,sonicdrivein_1172,0.94970095,0.39000025,0.0019983202219009,0
when it 's cold out and you need a drink 🥶🥶🥶�,sonicdrivein_1173,0.9597283,0.39000025,0.053742416203022,0
it’ s time for you to get your freddy’ s drink on the drive home pick,sonicdrivein_1174,0.9725514,0.39000025,0.1426628530025482,0
🤔🤔🤔🤔🤔🤔🤔�,sonicdrivein_1175,0.86411864,0.39000025,0.1423224061727523,0
i’ m so excited to show you my new @ sonic t-shirt i’ m wearing it,sonicdrivein_1176,0.89147455,0.39000025,0.0822396427392959,0
"this was the first time we met, but this was the last time we got to play with our dad's",sonicdrivein_1177,0.9601144,0.39000025,0.0836575031280517,0
i still can’ t figure out why i always get ice cream from the same place every time,sonicdrivein_1178,0.97615504,0.39000025,0.1887455433607101,0
what’ s the best way to get your ice cubes into your soda? you decide,sonicdrivein_1179,0.96138555,0.39000025,0.0141147412359714,0
what’ s the best drink to drink when you’ re feeling sick?,sonicdrivein_1180,0.9514352,0.39000025,0.1681247502565384,0
it’ s finally here! our new sonic wands are here and they’ re the perfect way,sonicdrivein_1182,0.8904811,0.39000025,0.0058684390969574,0
"we know you love our sonics, but we also know you love the sound of your son’ n",sonicdrivein_1183,0.91995573,0.39000025,0.1340086758136749,0
it ‘s time to pick out your favorite ice cream flavor 🍦🍦🍦,sonicdrivein_1184,0.9717106,0.39000025,0.0410267077386379,0
i do n’ t know why but the first thing i thought of when i saw this was the ice,sonicdrivein_1185,0.85665804,0.39000025,0.0590190179646015,0
summer is here and so is the beach 🌊🌊🌊🌊,sonicdrivein_1187,0.96877855,0.39000025,0.0375895425677299,0
"it ‘s been a while since we ‘ve had a date night, but we ‘ re",sonicdrivein_1188,0.96747065,0.39000025,0.0173443965613842,0
can you believe it’ s back to college football season? we know you can’ t wait to,sonicdrivein_1189,0.90916586,0.39000025,0.0221384838223457,0
we’ re celebrating the new year with our first- of- a- kind sizzler! �,sonicdrivein_1190,0.97136474,0.39000025,0.0043050642125308,0
we can’ t wait to hear what you’ re planning to play on the new sonic drive-,sonicdrivein_1192,0.9666841,0.39000025,0.0696727409958839,0
is there any way we can get you a sonic drive-in? we promise we 'll make you one,sonicdrivein_1193,0.9556213,0.39000025,0.0151631291955709,0
if only there was some way to know if you were done with your food before you put it in your mouth,sonicdrivein_1194,0.95732707,0.39000025,0.0636366382241249,0
"just in time for the season of giving, we’ ve got you covered with a free pair of sonic",sonicdrivein_1195,0.756732,0.39000025,0.0028868508525192,0
i did n’ t expect this to be so much fun 🥴🥴🥴,sonicdrivein_1196,0.92835444,0.39000025,0.1340206861495971,0
"it ‘s time for you to try the blue raspberry slushie, it ‘s delicious",sonicdrivein_1197,0.9358769,0.39000025,0.0689755231142044,0
what do you think about the new milkshakes we added to the menu? do you like them?,sonicdrivein_1198,0.9838806,0.39000025,0.0257030837237834,0
we can’ t believe it’ s finally here we’ re so excited to reveal our new,sonicdrivein_1200,0.828431,0.39000025,0.0053777177818119,0
we need this in our lives 🤷‍♀️🤷‍♀️,sonicdrivein_1201,0.94720984,0.39000025,0.0456686690449714,0
it ‘s been a while since we’ ve been this close to the buffet line,sonicdrivein_1202,0.97804785,0.39000025,0.0723096951842308,0
"it ‘s been a while since we’ ve had a sonic breakfast, so we ‘ re",sonicdrivein_1203,0.9383598,0.39000025,0.206331729888916,0
one of these is not like the others 🤔🤔🤔🤔�,sonicdrivein_1204,0.9167116,0.39000025,0.0167195927351713,0
when you order the same thing every time you go to the restaurant what do you get?,sonicdrivein_1206,0.9575783,0.39000025,0.1198010295629501,0
"in this case, it does n't matter if you do n't drink too much, because you 're",sonicdrivein_1207,0.85484225,0.39000025,0.0217076893895864,0
it’ s been a while since we’ ve seen a line this long for the first round of,sonicdrivein_1208,0.948513,0.39000025,0.1443459093570709,0
we hope you’ re ready for the new year’ s drive-in movie night 🎥,sonicdrivein_1209,0.97398055,0.39000025,0.0122673353180289,0
this is the last time i’ m going to ask you to be quiet in the car,sonicdrivein_1210,0.9730007,0.39000025,0.0320000238716602,0
it ‘s time to get your game on with our new game night menu 🔥🔥,sonicdrivein_1211,0.8675259,0.39000025,0.0270848646759986,0
this is what happens when you order a sonic drink with a little bit of magic in it,sonicdrivein_1212,0.9758892,0.39000025,0.2922299206256866,0
what do we do with this dog? 🤔🤔🤔🤔�,sonicdrivein_1213,0.95788425,0.39000025,0.1274689435958862,0
what’ s the best way to cool off after a day at the beach? an ice cream sandwich,sonicdrivein_1214,0.97273815,0.39000025,0.0066829710267484,0
"when you 're a girl, you get a gun when you 're a boy, you get a doll",sonicdrivein_1215,0.885224,0.39000025,0.2419411242008209,0
we can’ t stop playing with our food delivery menu 🔥🔥🔥�,sonicdrivein_1216,0.9394908,0.39000025,0.01886329613626,0
let’ s talk about the drink menu 🤔🤔🤔🤔,sonicdrivein_1217,0.9305555,0.39000025,0.1067946404218673,0
"it ‘s been a while since we’ ve had a shake day, but we’ re",sonicdrivein_1218,0.9344272,0.39000025,0.0203988905996084,0
"we all have those days where we need a little pick-me-up to get us through the day,",sonicdrivein_1219,0.977193,0.39000025,0.0506027899682521,0
we’ ve all been there 🤷‍♂️ we’ ve all been there,sonicdrivein_1221,0.9166955,0.39000025,0.045429166406393,0
sonicmom@ sonicdrivein.com 💁🏼‍♀️ this,sonicdrivein_1222,0.91833746,0.39000025,0.0054360385984182,0
i 'm going to give this to my daughter when she 's 3 years old i 'm going to,sonicdrivein_1223,0.92740047,0.39000025,0.6413180232048035,1
this is what you get when you play football every day for the rest of the school year,sonicdrivein_1224,0.9772668,0.39000025,0.3761584162712097,0
we’ re excited to share that we’ ve opened our first store in chicago,sonicdrivein_1225,0.9504695,0.39000025,0.0780419260263443,0
let us know what you ‘ re looking for this holiday season and we ‘ ll help you find the,sonicdrivein_1226,0.9509413,0.39000025,0.0073543190956115,0
this is the moment when you know it ‘s time to go to your next sonic date this is the,sonicdrivein_1227,0.9405953,0.39000025,0.025188909843564,0
we’ ve got some news for you… we’ ve got some new menu items coming soon �,sonicdrivein_1228,0.97296256,0.39000025,0.0021734009496867,0
let me know if you’ re down to get a drink with your meal and we ’ t mind,sonicdrivein_1229,0.3528473,0.39000025,0.0449744202196598,0
she’ s wearing a shake in her shake in her shake in her shake in her shake in her shake,sonicdrivein_1230,0.5861936,0.39000025,0.0665087103843689,0
`` well i guess it 's time for me to decide if i 'm a girl or a boy '',sonicdrivein_1231,0.89848673,0.39000025,0.1440073996782302,0
`` what 's in store for me? '' did n't seem like it was going to be the end,sonicdrivein_1232,0.8245456,0.39000025,0.1843050867319107,0
"i 'm not sure if it 's true, but i 've heard it 's called a '",sonicdrivein_1233,0.84967786,0.39000025,0.1096302792429924,0
what do you think? what do you want to see in the next generation of our football players?,sonicdrivein_1234,0.97126085,0.39000025,0.0641505569219589,0
"if you 're looking for a way to relax after a long day of playing video games, this is the",sonicdrivein_1236,0.9774574,0.39000025,0.0245041698217391,0
what do you want to know about our first ever podcast? let us know in the comments and we’,sonicdrivein_1237,0.36998913,0.39000025,0.0320889726281166,0
"i 've got a surprise for you, but i can 't tell you what it is yet, so",sonicdrivein_1238,0.97318697,0.39000025,0.0212137289345264,0
what do you think of when you see this guy at the drive thru? 🤔🤔,sonicdrivein_1239,0.9340408,0.39000025,0.0209060721099376,0
i 'm going to show you what we 're going to do with our steaks tonight,sonicdrivein_1240,0.9789225,0.39000025,0.0156509932130575,0
we’ ve got you covered when it comes to your drink of choice 🍸,sonicdrivein_1241,0.94372106,0.39000025,0.0416822433471679,0
what do you guys think of this new campaign from our fans? let us know in the comments,sonicdrivein_1242,0.7818892,0.39000025,0.0070102084428071,0
what do you think of the new sonic drive-in? 🤔🤔🤔,sonicdrivein_1244,0.9713235,0.39000025,0.0073498017154634,0
today is the day you can get a free cup of coffee with the purchase of a sweet treat today only,sonicdrivein_1245,0.91495574,0.39000025,0.0023920154199004,0
"if you are going to do something, do it with a little more effort and a lot of mozzarella",sonicdrivein_1246,0.9255972,0.39000025,0.0132737243548035,0
let us know what you want to see in the future so we can get you there,sonicdrivein_1248,0.9482937,0.39000025,0.0080810915678739,0
are you ready for the holiday season? we are not you are not ready for the holiday season 🎄,sonicdrivein_1249,0.3776513,0.39000025,0.0067912437953054,0
"it ‘s been a long time, but we ‘ve finally found the person who’ s",sonicdrivein_1251,0.9499437,0.39000025,0.2758769989013672,0
"this is what i have been looking forward to all day, my brother just served up this delicious meal",sonicdrivein_1252,0.89492565,0.39000025,0.0318715535104274,0
are you ready for fall? we are not and we can’ t decide what to eat for every day,sonicdrivein_1253,0.8539796,0.39000025,0.0118219181895256,0
what is the best way to get all your friends together for a girls day out?,sonicdrivein_1254,0.96807843,0.39000025,0.1644656956195831,0
this weekend we’ re teaming up with @ sonic to bring you the best of both worlds �,sonicdrivein_1255,0.94104,0.39000025,0.0244378764182329,0
tastes like it’ s game day 🍕🍕🍕🍕,sonicdrivein_1257,0.800272,0.39000025,0.1281082034111023,0
tastes like it’ s tuesdays all week long we’ re sharing some of our,sonicdrivein_1258,0.5680711,0.39000025,0.0638047307729721,0
it’ s halloween and we’ re all about the corn dogs this year,sonicdrivein_1261,0.96383095,0.39000025,0.0642804875969886,0
"if you’ re looking for a deal, this is the deal you’ re looking for",sonicdrivein_1262,0.97609496,0.39000025,0.0675812661647796,0
let’ s take a trip down memory lane by listening to our favorite songs on the sonic drive-in,sonicdrivein_1263,0.9430864,0.39000025,0.0026566642336547,0
this is what we 've been waiting for 🌊🌊🌊🌊�,sonicdrivein_1264,0.96515167,0.39000025,0.0347340032458305,0
did you know you can listen to your favorite songs while you drive through the sonic drive-in?,sonicdrivein_1265,0.9797528,0.39000025,0.0045753996819257,0
this one is for the dogs 🐶🐶🐶🐶🐶�,sonicdrivein_1266,0.9270196,0.39000025,0.0447271987795829,0
"it ‘s been a while since we’ ve had a drive-in, so we decided to",sonicdrivein_1268,0.9809399,0.39000025,0.016600627452135,0
"when you’ re running late for your first drive-thru order, you can count on us to",sonicdrivein_1269,0.9640986,0.39000025,0.0557595156133174,0
what time is it again? 🤔 what’ s your favorite sonic drive-in memory?,sonicdrivein_1270,0.9528203,0.39000025,0.0204488467425107,0
we’ ve all been there 🤷‍♀️ what’ s your favorite sonic,sonicdrivein_1271,0.9080042,0.39000025,0.029472678899765,0
"if you’ re going to the sonic drive-in, make sure you’ re going to the",sonicdrivein_1272,0.9598963,0.39000025,0.024506552144885,0
"what did you get today? i got a new phone, a new jacket, and a new pair of jeans",sonicdrivein_1273,0.9776659,0.39000025,0.0220535825937986,0
"when you go to a taco shop, you ca n’ t have a new one every 10 minutes",sonicdrivein_1274,0.80330354,0.39000025,0.2019906789064407,0
one of these dogs is not like the other 🤷‍♀️ what do you think?,sonicdrivein_1275,0.9766881,0.39000025,0.0137938074767589,0
one of these dogs is not like the other 🤷‍♀️ what do you think?,sonicdrivein_1276,0.9766881,0.39000025,0.0112520549446344,0
one of these dogs is not like the other 🤔🤔🤔🤔�,sonicdrivein_1277,0.95369947,0.39000025,0.0187345054000616,0
is it just me or do you think it ‘s a little bit of a thing when you order a,sonicdrivein_1279,0.90574604,0.39000025,0.0122853852808475,0
it 's halloween all year long and this is what a corn dog would look like if it was,sonicdrivein_1280,0.94009924,0.39000025,0.0600202977657318,0
"if you want to be the first one to use the new sonic ice phone, you have to go to the",sonicdrivein_1281,0.9307145,0.39000025,0.0138268899172544,0
what is this? 🤔🤔🤔🤔🤔🤔,sonicdrivein_1282,0.9615874,0.39000025,0.0532821118831634,0
"if you’ re in the mood for a drive-in drink, we’ re here to help",sonicdrivein_1283,0.9796752,0.39000025,0.0574935749173164,0
this is how you get a job at the drive-thru if you work at the drive-thru,sonicdrivein_1285,0.9622015,0.39000025,0.0831193625926971,0
if you’ ve ever wanted to know what it’ s like to be the only person in the,sonicdrivein_1286,0.9714036,0.39000025,0.0093591473996639,0
thanks for coming but no way we 're going to pay for the concert this year even if it 's,sonicdrivein_1288,0.883497,0.39000025,0.0104113109409809,0
what’ s the best gift you ever got for a child? i got you sonic ice cream and a,sonicdrivein_1289,0.7727887,0.39000025,0.0233137272298336,0
"you 've been waiting for this for years, now you 've got a lot of time, so you",sonicdrivein_1291,0.93600065,0.39000025,0.0801691710948944,0
we didn’ t realize how much we loved sonic drive-thru until we had to drive home without,sonicdrivein_1297,0.9500018,0.39000025,0.0670450404286384,0
what’ s the best way to show your love for your food? 🤔🤔�,sonicdrivein_1298,0.9606463,0.39000025,0.0065427012741565,0
"yes, it 's true i 've been thinking about doing this for a while but i 'm not",sonicdrivein_1300,0.87777615,0.39000025,0.1473643332719802,0
we can’ t wait to see what you’ re going to share with us this summer �,sonicdrivein_1303,0.9754615,0.39000025,0.0956081226468086,0
this is the best gift you can give yourself this holiday season 🎄🎄🎄,sonicdrivein_1307,0.9635175,0.39000025,0.2742971181869507,0
"it’ s snowing at the ice cream shop this winter, and we’ ve got the ice",sonicdrivein_1309,0.9703555,0.39000025,0.0347397811710834,0
what do you think about our new drive-in movie experience? 🤔🤔🤔,sonicdrivein_1310,0.9686234,0.39000025,0.0473252013325691,0
it’ s that time of the year again 🎉🎉🎉🎉,sonicdrivein_1314,0.90876174,0.39000025,0.0244680158793926,0
"one, two, three, four, five, six, seven, eight, nine, 10, 11,",sonicdrivein_1316,0.79396397,0.39000025,0.2411107122898101,0
in this video i’ m the the the the the the the the the the the the the,sonicdrivein_1317,0.6702834,0.39000025,0.2859643399715423,0
"don’ t worry, we’ ll have plenty of drive-ins to keep you company this summer",sonicdrivein_1322,0.9784038,0.39000025,0.0307536944746971,0
we don’ t know what we’ re doing today but we’ re sure it’,sonicdrivein_1326,0.83063346,0.39000025,0.1154524236917495,0
today we 're going to change the way you think about ice cream 🍦🍦�,sonicdrivein_1330,0.9722353,0.39000025,0.0094866724684834,0
we’ re here to make sure you get the most out of your sonic drive-in experience �,sonicdrivein_1331,0.9606723,0.39000025,0.073809266090393,0
what are you going to do with your ice bucket when you 're done with it? you 're going,sonicdrivein_1333,0.9736126,0.39000025,0.3508206307888031,0
it’ s the most wonderful time of the year 🎄🎄🎄�,sonicdrivein_1334,0.9670098,0.39000025,0.014325295574963,0
⚡️⚡️⚡️⚡️⚡️�,sonicdrivein_1345,0.86411864,0.39000025,0.0497761778533458,0
"`` here 's what you 're getting at the end of the line, '' said `` here 's",sonicdrivein_1347,0.62515587,0.39000025,0.2690472900867462,0
"he 's the one you 've been waiting for, but you 're not ready to buy him yet",sonicdrivein_1349,0.967061,0.39000025,0.3163127601146698,0
is it just me or has the food been getting bigger and bigger over the years?,sonicdrivein_1350,0.9744377,0.39000025,0.0934760570526123,0
what do you think about when you wake up in the morning? i know i 'm not the only one,sonicdrivein_1351,0.9801354,0.39000025,0.0748763754963874,0
let’ s take a look at our new sonic drive-thru menu 🍔,sonicdrivein_1352,0.952433,0.39000025,0.0015748214209452,0
it’ s time for some sonic speed dating 🚘🚘🚘🚘,sonicdrivein_1353,0.9350292,0.39000025,0.1625712066888809,0
when did you last eat at your local steakhouse? share with us on social media,sonicdrivein_1356,0.9486815,0.39000025,0.0572679676115512,0
"“ it ‘s okay, it ‘s okay, it ‘s okay, it �",sonicdrivein_1360,0.7289339,0.39000025,0.2864107489585876,0
can’ t believe it’ s valentine’ s day and we’ re serving,sonicdrivein_1367,0.9338319,0.39000025,0.1930682361125946,0
is this really happening? 🤔🤔🤔🤔🤔�,sonicdrivein_1369,0.9671838,0.39000025,0.0130213163793087,0
it ‘s been a while since we ‘ve updated the menu so what do you think?,sonicdrivein_1371,0.96837014,0.39000025,0.0239335913211107,0
so what do you want to do now? do n't worry we 're here to help you out,sonicdrivein_1375,0.81729597,0.39000025,0.0257257223129272,0
can’ t wait to see what’ s on the menu this 4th of july ?,sonicdrivein_1376,0.9736872,0.39000025,0.2962242364883423,0
"when it comes to deciding what to eat at the drive-thru, it ‘s up to you",sonicdrivein_1379,0.9729275,0.39000025,0.0256689526140689,0
what are you waiting for ? it 's time to go to the store and pick up some of their sexy,sonicdrivein_1380,0.96505374,0.39000025,0.007595982402563,0
"no, no, no, no, no, no, no, no, no, no, no,",sonicdrivein_1382,0.8671994,0.39000025,0.389860600233078,0
it’ s that time of year again 🎈🎈🎈🎈,sonicdrivein_1383,0.89652234,0.39000025,0.0993407070636749,0
it ‘s time to get your taste buds ready for the launch of our new tots menu �,sonicdrivein_1385,0.9634698,0.39000025,0.0363291092216968,0
is it just me or is this the only time you’ ve ever felt like this about a cup of,sonicdrivein_1386,0.94073594,0.39000025,0.0492843464016914,0
"do you remember the first time you ordered a shake? well, it’ s time to relive it",sonicdrivein_1388,0.9740184,0.39000025,0.0184718519449234,0
i can’ t wait for the day when i can go to the,sonicdrivein_1389,0.8764603,0.39000025,0.0210387744009494,0
"if you’ re a drink girl, you know the drink we’ re talking about",sonicdrivein_1390,0.94985074,0.39000025,0.0200813021510839,0
be sure to stop by your local dog park this summer to get your free dog treat,sonicdrivein_1391,0.97627217,0.39000025,0.3334399163722992,0
did n’ t know this was the same person who made this run in high school 🤷�,sonicdrivein_1392,0.916347,0.39000025,0.0918596014380455,0
"no, no, no, no, no, no, no, no, no, no, no,",sonicdrivein_1393,0.8671994,0.39000025,0.2325877696275711,0
let’ s take a look back at the first drink we ever ordered at the drive-in,sonicdrivein_1394,0.97525126,0.39000025,0.0067118629813194,0
"it’ s been a while since we’ ve had a drink, so let’ s celebrate",sonicdrivein_1396,0.9787431,0.39000025,0.0707312822341919,0
let’ s take a look at some of the drinks we’ d like to see added to the,sonicdrivein_1397,0.9670451,0.39000025,0.0497308894991874,0
i ‘m not sure if this is a good thing or not 🤔,sonicdrivein_1398,0.9777002,0.39000025,0.6197097301483154,1
are you ready for the shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake,sonicdrivein_1399,0.87771475,0.39000025,0.0034870926756411,0
what’ s your drink of choice at the drive-in? what’ s your drink of choice,sonicdrivein_1401,0.9633681,0.39000025,0.122378259897232,0
our drink of choice for the summer 🍹🍹🍹🍹🍹,sonicdrivein_1403,0.9294428,0.39000025,0.0448924638330936,0
what’ s your favorite sonic drink? we’ ve got you covered with our sonic drive-th,sonicdrivein_1404,0.7395452,0.39000025,0.0039616776630282,0
what’ s your drink of choice? 🤔🤔🤔🤔,sonicdrivein_1405,0.9670811,0.39000025,0.0490766614675521,0
what do you think i 'm going to do with that pickle pickle pickle pickle pickle,sonicdrivein_1406,0.94539404,0.39000025,0.054971195757389,0
i 'm going to look at all the stuff on my phone now i 'm going to be right,sonicdrivein_1407,0.4740989,0.39000025,0.0421909876167774,0
we can’ t get enough of this chicken and waffles sandwich at sonic,sonicdrivein_1408,0.29983988,0.39000025,0.0030574824195355,0
i 've never thought about it this way but i 've been thinking about it all day,sonicdrivein_1409,0.9564943,0.39000025,0.0729218050837516,0
we 've all been there at some point in our lives when we realize we 've been wearing the wrong,sonicdrivein_1410,0.9454921,0.39000025,0.0309409592300653,0
it’ s hard to tell which one is the real one here’ s a cheat sheet,sonicdrivein_1411,0.67710555,0.39000025,0.136420652270317,0
"i never thought i would say this, but i’ m so proud of my son",sonicdrivein_1412,0.96807253,0.39000025,0.0136103965342044,0
"is it just me or does it seem like every time i go to a new restaurant, there’ s",sonicdrivein_1413,0.96819156,0.39000025,0.1754337847232818,0
i 've never been so nervous in my whole life when i 'm about to throw up this,sonicdrivein_1414,0.9489387,0.39000025,0.0329556316137313,0
did you know there’ s more than one way to eat a ice cream sundae? 🍦,sonicdrivein_1415,0.96229,0.39000025,0.0055604348890483,0
"if you’ re going to the sonic summer party, make sure you’ re wearing the sonic drink",sonicdrivein_1417,0.96820027,0.39000025,0.0338260307908058,0
i can’ t believe it’ s finally here i’ m so excited for sonic drive-,sonicdrivein_1418,0.9145708,0.39000025,0.0209998842328786,0
let’ s take a look back at some of our favorite sonic moments of all time,sonicdrivein_1420,0.9645789,0.39000025,0.0105937393382191,0
"just in case you didn’ t know, it’ s the first day of the year",sonicdrivein_1423,0.96928185,0.39000025,0.0488361492753028,0
what would you do if you were the size of a cup? 🤔🤔🤔,sonicdrivein_1424,0.94591147,0.39000025,0.0554832071065902,0
does anyone else feel like they’ re eating all the chicken? 🤔🤔�,sonicdrivein_1425,0.9384416,0.39000025,0.0191678535193204,0
summer is here and we’ re ready to celebrate with some sonic drinks 🍻,sonicdrivein_1427,0.9707253,0.39000025,0.0372883304953575,0
"if you’ re looking for a fun way to spend a summer night at home, check out our summer",sonicdrivein_1429,0.96927947,0.39000025,0.0287367571145296,0
we can’ t wait to see what you’ ll be drinking this summer,sonicdrivein_1430,0.97592586,0.39000025,0.0293090790510177,0
what do you think about this menu? 🍕🍕🍕🍕�,sonicdrivein_1431,0.9665689,0.39000025,0.0468335896730423,0
it’ s time to celebrate the best drink in the world 🥂🥂🥂,sonicdrivein_1432,0.975522,0.39000025,0.0029478017240762,0
when you decide to eat after the last bite of your ice cream 🍦🍦🍦,sonicdrivein_1433,0.96466744,0.39000025,0.0279588233679533,0
it’ s that time of the year again 🎉🎉🎉🎉,sonicdrivein_1435,0.90876174,0.39000025,0.0329788886010646,0
let us know what you want to see at the sonic food truck festival in the comments,sonicdrivein_1439,0.6886412,0.39000025,0.0048089078627526,0
"if this is your first time at sonic, you’ re going to love this next one",sonicdrivein_1440,0.96823066,0.39000025,0.0470282733440399,0
"check out our new drink of the year, the shake shake shake shake shake shake shake shake shake shake shake shake",sonicdrivein_1441,0.8793547,0.39000025,0.0008734688162803,0
let’ s take a trip to the drive-in and see what we’ ve got in store,sonicdrivein_1442,0.9765364,0.39000025,0.0041569741442799,0
"check out our new shake of the day, the shake of your life, the shake of your dreams, the",sonicdrivein_1443,0.87561107,0.39000025,0.0030153908301144,0
the more you drink the more the coils will fall out the more the coils will fall out the more the coils,sonicdrivein_1444,0.763949,0.39000025,0.0308032315224409,0
when the ice cream came before you did n't you think that the ice cream would fall on top of the,sonicdrivein_1445,0.58400977,0.39000025,0.0222266875207424,0
"the more i drink the more i fall in love with the ice cream, and i can’ t stop",sonicdrivein_1446,0.97248524,0.39000025,0.068477913737297,0
"there 's something about this dog that makes you want to show it to your friends, but you ca n",sonicdrivein_1448,0.9016943,0.39000025,0.2384398579597473,0
"if you’ re looking for something to get you through the weekend, we’ ve got you covered",sonicdrivein_1452,0.9689326,0.39000025,0.1151059195399284,0
celebrate the 4th of july with us this year and get a free ice cream sundae �,sonicdrivein_1453,0.95391846,0.39000025,0.0110633559525012,0
can you imagine what it would be like if you could eat all the ice cream? 🍦,sonicdrivein_1454,0.96714216,0.39000025,0.0109516149386763,0
we’ re not sure if we’ re ready for the weekend but we’ re ready for,sonicdrivein_1456,0.9644666,0.39000025,0.1783304065465927,0
"do you want to play with the kids? yes, you do 🎉🎉🎉",sonicdrivein_1457,0.9677628,0.39000025,0.0359429940581321,0
don’ t know if we’ ll be able to see ourselves in the mirror at this point,sonicdrivein_1458,0.9585882,0.39000025,0.2864250540733337,0
guess i’ m going to have to go get a sonic drive-in drink after all,sonicdrivein_1459,0.9503349,0.39000025,0.2557293474674225,0
we can’ t wait to hear what you have in mind for sonic’ s new year’,sonicdrivein_1461,0.9424108,0.39000025,0.0082018421962857,0
this is the best gift i have ever given you i hope you love it as much as i do,sonicdrivein_1463,0.95776415,0.39000025,0.0712695196270942,0
"if you’ re a fan of the sonic drive-in, you’ re going to love this",sonicdrivein_1464,0.97758204,0.39000025,0.04366135597229,0
"if you’ re having a drive-in movie night, this is what i’ m doing today",sonicdrivein_1465,0.97236484,0.39000025,0.0922917500138282,0
if you ever find yourself in a situation where you can’ t even think of anything to do with it,sonicdrivein_1466,0.9594155,0.39000025,0.1327906250953674,0
"choose your fave color, and check out our top 10 fave colors, here’ s your",sonicdrivein_1467,0.8582203,0.39000025,0.0381107777357101,0
does anyone else feel like they’ re the only one who’ s going to the store today?,sonicdrivein_1468,0.9636274,0.39000025,0.0882665067911148,0
"when it’ s cold out, it’ s cold in the kitchen",sonicdrivein_1469,0.96512836,0.39000025,0.3546181321144104,0
what do you think about this? 🤔🤔🤔🤔🤔,sonicdrivein_1470,0.9700495,0.39000025,0.19681216776371,0
we can’ t wait to see all the fans at the sonic drive-in this weekend 🤩,sonicdrivein_1471,0.9722076,0.39000025,0.0675219893455505,0
what’s up with mom’s obsession with sonic’s air conditioning? this episode of,sonicdrivein_1473,0.93019795,0.39000025,0.0561122149229049,0
when you’ re the only one in the room who remembers the sonic slushie machine,sonicdrivein_1474,0.89267975,0.39000025,0.0918692424893379,0
