image_id,caption,fluency,diversity
mcdonalds_switzerland_285,so everyone knew about this hack except for me?,0.95612687,0.5576686
mcdonalds_switzerland_902,mcdonald's red is the new black. 📷 via @gilanatris #shoutoutsunday #fashioninspiration,0.8300279,0.5576686
mcdonalds_switzerland_271,pov: mcdo social media manager during lunch break.,0.6451842,0.5576686
mcdonalds_switzerland_534,fries with sauce on the go🍟? no problem! 🙌 test our #lifehack and thank us later.,0.668475,0.5576686
mcdonalds_switzerland_1927,"last chance! give us your reason why we should send you on our amazing trip to sydney, buenos aires and cape town. tag",0.8802101,0.5576686
mcdonalds_switzerland_622,coming soon: a new spicy experience. our crew from zürich letzipark tasted it already🥵 are you up to the challenge?,0.9264756,0.5576686
mcdonalds_switzerland_539,something special for that special someone 😍 💎. tag your bae who would love this necklace 🥰.,0.51923835,0.5576686
mcdonalds_switzerland_1168,do we need to say anything else? 😎 #repost @bangbangblond ・・・,0.91257864,0.5576686
mcdonalds_switzerland_1263,love at first fry 😍🍟 #fries #frenchfries #pommes #chips #potato #mcdo #mcdonalds #friesday,0.7823331,0.5576686
mcdonalds_switzerland_800,we hope your lgbt+ pride month was full of good moments! how did you celebrate? 💛🌈,0.9725916,0.5576686
mcdonalds_switzerland_265,only people using order&pay in the app can relate.,0.78280354,0.5576686
mcdonalds_switzerland_165,i asked the ai to predict my future in a frappé.,0.79962075,0.5576686
mcdonalds_switzerland_716,"tell us, which burger makes your taste buds sing?",0.952308,0.5576686
mcdonalds_switzerland_1170,"best place to hang out with your friends, right? thanks for the visit, girrrls @angelikiy and @celinee____ 👋 see you",0.79553556,0.5576686
mcdonalds_switzerland_558,who takes the best shots of our food 🍟 🍔 ? share them with us in the comments for today’s #worldphotographyday 📷,0.8304543,0.5576686
mcdonalds_switzerland_457,tag someone who doesn’t share their fries. 🍟,0.928835,0.5576686
mcdonalds_switzerland_561,☀️ weather forecast for the next days ☀️: clearly frappé ragusa! 🤤 🥤 #frappéragusa #summer #frappé #heat,0.79053783,0.5576686
mcdonalds_switzerland_646,our take-away bag. proud sponsor of having fun at home. who agrees? 😜 💛,0.36634272,0.5576686
mcdonalds_switzerland_655,"whatever you prefer, we are here for you 😍 💛",0.9269035,0.5576686
mcdonalds_switzerland_2044,#thechickenclub #burger #delicious #chicken #signature #renéschudel #food,0.9109566,0.5576686
mcdonalds_switzerland_242,"you asked for it, you get it !",0.9291278,0.5576686
mcdonalds_switzerland_666,that moment when you get your food prepared with care! enjoy 😍,0.9045408,0.5576686
mcdonalds_switzerland_1979,big mac lover? then you should try our new chicken big mac which will be available as of tomorrow! ,0.8486784,0.5576686
mcdonalds_switzerland_590,"on june 3rd, pokémon cards are coming to your kids happy meal! are you ready to collect them?",0.92671865,0.5576686
mcdonalds_switzerland_1943,good luck @michelle_heimberg for tomorrow's first competition at the european junior #diving championships in #moscow!,0.81812024,0.5576686
mcdonalds_switzerland_538,cheers to that: the coca-cola™ glasses are back! the blue one is waiting for you this week 💙and the pink 💖 and grey 🖤 ar,0.8057717,0.5576686
mcdonalds_switzerland_526,"⚠️this thursday at 12:00: time to win big with 1x1000 chf mcdonald’s voucher⚠️ get ready to participate in our comment contest. 
our 🍔 big mac has improved, it’s been #madeperfect. with the same ingredients as always. just even better. do you know all of them in their right order? stay tuned for more information and set your alarms for this thursday! 🕛 

t&cs: link in the bio.",0.67196035,0.5576686
mcdonalds_switzerland_518,the advantage of being single? not having to share any of this 🍔 🍟 🥤 🥳. who agrees?hap,0.74635476,0.5576686
mcdonalds_switzerland_1591,"keep rolling, rolling, rolling... #mcflurryoreo #mcflurry #mcdonalds #snack #sweet",0.8321862,0.5576686
mcdonalds_switzerland_1888,which team are you supporting tonight? #mcdonalds #mcdo #hockey #swissicehockeyfederation #sihf #lna,0.9294314,0.5576686
mcdonalds_switzerland_1981,egg hunting is overrated ;) how about a mini muffin hunt? happy easter! ,0.9513374,0.5576686
mcdonalds_switzerland_504,🙆 any cool plans for the weekend? just a few hours to go... hang in there everyone 😉! #,0.9168997,0.5576686
mcdonalds_switzerland_1009,"close your eyes, imagine taking a bite and enjoy... or come by and do it for real! 🤤",0.94297165,0.5576686
mcdonalds_switzerland_1931,just a few hours left before the weekend. how about a cookie from the mccafé to give you that extra power? #mcdonalds,0.8865687,0.5576686
mcdonalds_switzerland_1914,our #bbqaroundtheworld blogger @xavier_alfonso is enjoying his time in sydney. learn more on our facebook page (link in,0.9061427,0.5576686
mcdonalds_switzerland_505,⚠️ contest ⚠️ are you playing x-mas magic run? 🎮  did you know there's a secret level in the game!?🕵️ can you find it? u,0.77012116,0.5576686
mcdonalds_switzerland_168,i think the swiss #aurora is trying to tell me something.,0.9303072,0.5576686
mcdonalds_switzerland_733,"we feel honoured! due to the high demand, some glass colours are already partly sold out, so take your chance to get your glass now. only while stocks last.",0.90352637,0.5576686
mcdonalds_switzerland_480,when you really need a good coffee ☕ 💪,0.94941914,0.5576686
mcdonalds_switzerland_251,started with one burger now we're here. happy burger day!,0.9091514,0.5576686
mcdonalds_switzerland_541,no matter the weather - we go out in style 😎 🤠 !,0.8290155,0.5576686
mcdonalds_switzerland_460,"so much ❤️ for our community. thank you for the pic @__mgxt__, our drink suits you so well! 🙌",0.78031516,0.5576686
mcdonalds_switzerland_60,"from now on, i'll place all my orders as @_giganto_.​",0.8912797,0.5576686
mcdonalds_switzerland_642,who would you like to compliment? tag them and declare your love 💛,0.9719436,0.5576686
mcdonalds_switzerland_52,your fr.1.- hamburger is back in the game today!,0.7039346,0.5576686
mcdonalds_switzerland_205,on which side are you? dip or spoon?​,0.87138736,0.5576686
mcdonalds_switzerland_1966,like if you love our fries as much as we do! <3 ,0.66226757,0.5576686
mcdonalds_switzerland_767,"the bar is set sky high - are you ready to rise to the challenge? 😍 mcdonald’s switzerland and dcl are giving you the opportunity to compete in the live-streamed mcdonald’s virtual drone grand prix lake zurich, in switzerland this october. to qualify and to have a chance of winning lots of mcdonald’s goodies download and play dcl - the game for free! link in bio!",0.6546976,0.5576686
mcdonalds_switzerland_2041,#cool #menu #thechickenclub #salad #fruits #apple,0.92003894,0.5576686
mcdonalds_switzerland_607,would you also climb up mountains to enjoy this sweet view 🗻 ?,0.9054247,0.5576686
mcdonalds_switzerland_1969,"@djerem, electroshocks and benkady will perform in front of our mcdonald's flon, rue de bourg and st. laurent (in this",0.45705426,0.5576686
