caption,image_id,fluency,diversity
"if you’ re looking for a deal, this is the deal you’ re looking for",sonicdrivein_1262,0.97609496,0.39000025
let’ s take a trip down memory lane by listening to our favorite songs on the sonic drive-in,sonicdrivein_1263,0.9430864,0.39000025
this is what we 've been waiting for 🌊🌊🌊🌊�,sonicdrivein_1264,0.96515167,0.39000025
did you know you can listen to your favorite songs while you drive through the sonic drive-in?,sonicdrivein_1265,0.9797528,0.39000025
this one is for the dogs 🐶🐶🐶🐶🐶�,sonicdrivein_1266,0.9270196,0.39000025
"it ‘s been a while since we’ ve had a drive-in, so we decided to",sonicdrivein_1268,0.9809399,0.39000025
"when you’ re running late for your first drive-thru order, you can count on us to",sonicdrivein_1269,0.9640986,0.39000025
what time is it again? 🤔 what’ s your favorite sonic drive-in memory?,sonicdrivein_1270,0.9528203,0.39000025
we’ ve all been there 🤷‍♀️ what’ s your favorite sonic,sonicdrivein_1271,0.9080042,0.39000025
"if you’ re going to the sonic drive-in, make sure you’ re going to the",sonicdrivein_1272,0.9598963,0.39000025
"what did you get today? i got a new phone, a new jacket, and a new pair of jeans",sonicdrivein_1273,0.9776659,0.39000025
"when you go to a taco shop, you ca n’ t have a new one every 10 minutes",sonicdrivein_1274,0.80330354,0.39000025
one of these dogs is not like the other 🤷‍♀️ what do you think?,sonicdrivein_1275,0.9766881,0.39000025
one of these dogs is not like the other 🤷‍♀️ what do you think?,sonicdrivein_1276,0.9766881,0.39000025
one of these dogs is not like the other 🤔🤔🤔🤔�,sonicdrivein_1277,0.95369947,0.39000025
is it just me or do you think it ‘s a little bit of a thing when you order a,sonicdrivein_1279,0.90574604,0.39000025
it 's halloween all year long and this is what a corn dog would look like if it was,sonicdrivein_1280,0.94009924,0.39000025
"if you want to be the first one to use the new sonic ice phone, you have to go to the",sonicdrivein_1281,0.9307145,0.39000025
what is this? 🤔🤔🤔🤔🤔🤔,sonicdrivein_1282,0.9615874,0.39000025
"if you’ re in the mood for a drive-in drink, we’ re here to help",sonicdrivein_1283,0.9796752,0.39000025
this is how you get a job at the drive-thru if you work at the drive-thru,sonicdrivein_1285,0.9622015,0.39000025
if you’ ve ever wanted to know what it’ s like to be the only person in the,sonicdrivein_1286,0.9714036,0.39000025
thanks for coming but no way we 're going to pay for the concert this year even if it 's,sonicdrivein_1288,0.883497,0.39000025
what’ s the best gift you ever got for a child? i got you sonic ice cream and a,sonicdrivein_1289,0.7727887,0.39000025
"you 've been waiting for this for years, now you 've got a lot of time, so you",sonicdrivein_1291,0.93600065,0.39000025
we didn’ t realize how much we loved sonic drive-thru until we had to drive home without,sonicdrivein_1297,0.9500018,0.39000025
what’ s the best way to show your love for your food? 🤔🤔�,sonicdrivein_1298,0.9606463,0.39000025
"yes, it 's true i 've been thinking about doing this for a while but i 'm not",sonicdrivein_1300,0.87777615,0.39000025
we can’ t wait to see what you’ re going to share with us this summer �,sonicdrivein_1303,0.9754615,0.39000025
this is the best gift you can give yourself this holiday season 🎄🎄🎄,sonicdrivein_1307,0.9635175,0.39000025
"it’ s snowing at the ice cream shop this winter, and we’ ve got the ice",sonicdrivein_1309,0.9703555,0.39000025
what do you think about our new drive-in movie experience? 🤔🤔🤔,sonicdrivein_1310,0.9686234,0.39000025
it’ s that time of the year again 🎉🎉🎉🎉,sonicdrivein_1314,0.90876174,0.39000025
"one, two, three, four, five, six, seven, eight, nine, 10, 11,",sonicdrivein_1316,0.79396397,0.39000025
in this video i’ m the the the the the the the the the the the the the,sonicdrivein_1317,0.6702834,0.39000025
"don’ t worry, we’ ll have plenty of drive-ins to keep you company this summer",sonicdrivein_1322,0.9784038,0.39000025
we don’ t know what we’ re doing today but we’ re sure it’,sonicdrivein_1326,0.83063346,0.39000025
today we 're going to change the way you think about ice cream 🍦🍦�,sonicdrivein_1330,0.9722353,0.39000025
we’ re here to make sure you get the most out of your sonic drive-in experience �,sonicdrivein_1331,0.9606723,0.39000025
what are you going to do with your ice bucket when you 're done with it? you 're going,sonicdrivein_1333,0.9736126,0.39000025
it’ s the most wonderful time of the year 🎄🎄🎄�,sonicdrivein_1334,0.9670098,0.39000025
⚡️⚡️⚡️⚡️⚡️�,sonicdrivein_1345,0.86411864,0.39000025
"`` here 's what you 're getting at the end of the line, '' said `` here 's",sonicdrivein_1347,0.62515587,0.39000025
"he 's the one you 've been waiting for, but you 're not ready to buy him yet",sonicdrivein_1349,0.967061,0.39000025
is it just me or has the food been getting bigger and bigger over the years?,sonicdrivein_1350,0.9744377,0.39000025
what do you think about when you wake up in the morning? i know i 'm not the only one,sonicdrivein_1351,0.9801354,0.39000025
let’ s take a look at our new sonic drive-thru menu 🍔,sonicdrivein_1352,0.952433,0.39000025
it’ s time for some sonic speed dating 🚘🚘🚘🚘,sonicdrivein_1353,0.9350292,0.39000025
when did you last eat at your local steakhouse? share with us on social media,sonicdrivein_1356,0.9486815,0.39000025
"“ it ‘s okay, it ‘s okay, it ‘s okay, it �",sonicdrivein_1360,0.7289339,0.39000025
can’ t believe it’ s valentine’ s day and we’ re serving,sonicdrivein_1367,0.9338319,0.39000025
is this really happening? 🤔🤔🤔🤔🤔�,sonicdrivein_1369,0.9671838,0.39000025
it ‘s been a while since we ‘ve updated the menu so what do you think?,sonicdrivein_1371,0.96837014,0.39000025
so what do you want to do now? do n't worry we 're here to help you out,sonicdrivein_1375,0.81729597,0.39000025
can’ t wait to see what’ s on the menu this 4th of july ?,sonicdrivein_1376,0.9736872,0.39000025
"when it comes to deciding what to eat at the drive-thru, it ‘s up to you",sonicdrivein_1379,0.9729275,0.39000025
what are you waiting for ? it 's time to go to the store and pick up some of their sexy,sonicdrivein_1380,0.96505374,0.39000025
"no, no, no, no, no, no, no, no, no, no, no,",sonicdrivein_1382,0.8671994,0.39000025
it’ s that time of year again 🎈🎈🎈🎈,sonicdrivein_1383,0.89652234,0.39000025
it ‘s time to get your taste buds ready for the launch of our new tots menu �,sonicdrivein_1385,0.9634698,0.39000025
is it just me or is this the only time you’ ve ever felt like this about a cup of,sonicdrivein_1386,0.94073594,0.39000025
"do you remember the first time you ordered a shake? well, it’ s time to relive it",sonicdrivein_1388,0.9740184,0.39000025
i can’ t wait for the day when i can go to the,sonicdrivein_1389,0.8764603,0.39000025
"if you’ re a drink girl, you know the drink we’ re talking about",sonicdrivein_1390,0.94985074,0.39000025
be sure to stop by your local dog park this summer to get your free dog treat,sonicdrivein_1391,0.97627217,0.39000025
did n’ t know this was the same person who made this run in high school 🤷�,sonicdrivein_1392,0.916347,0.39000025
"no, no, no, no, no, no, no, no, no, no, no,",sonicdrivein_1393,0.8671994,0.39000025
let’ s take a look back at the first drink we ever ordered at the drive-in,sonicdrivein_1394,0.97525126,0.39000025
"it’ s been a while since we’ ve had a drink, so let’ s celebrate",sonicdrivein_1396,0.9787431,0.39000025
let’ s take a look at some of the drinks we’ d like to see added to the,sonicdrivein_1397,0.9670451,0.39000025
i ‘m not sure if this is a good thing or not 🤔,sonicdrivein_1398,0.9777002,0.39000025
are you ready for the shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake,sonicdrivein_1399,0.87771475,0.39000025
what’ s your drink of choice at the drive-in? what’ s your drink of choice,sonicdrivein_1401,0.9633681,0.39000025
our drink of choice for the summer 🍹🍹🍹🍹🍹,sonicdrivein_1403,0.9294428,0.39000025
what’ s your favorite sonic drink? we’ ve got you covered with our sonic drive-th,sonicdrivein_1404,0.7395452,0.39000025
what’ s your drink of choice? 🤔🤔🤔🤔,sonicdrivein_1405,0.9670811,0.39000025
what do you think i 'm going to do with that pickle pickle pickle pickle pickle,sonicdrivein_1406,0.94539404,0.39000025
i 'm going to look at all the stuff on my phone now i 'm going to be right,sonicdrivein_1407,0.4740989,0.39000025
we can’ t get enough of this chicken and waffles sandwich at sonic,sonicdrivein_1408,0.29983988,0.39000025
i 've never thought about it this way but i 've been thinking about it all day,sonicdrivein_1409,0.9564943,0.39000025
we 've all been there at some point in our lives when we realize we 've been wearing the wrong,sonicdrivein_1410,0.9454921,0.39000025
it’ s hard to tell which one is the real one here’ s a cheat sheet,sonicdrivein_1411,0.67710555,0.39000025
"i never thought i would say this, but i’ m so proud of my son",sonicdrivein_1412,0.96807253,0.39000025
"is it just me or does it seem like every time i go to a new restaurant, there’ s",sonicdrivein_1413,0.96819156,0.39000025
i 've never been so nervous in my whole life when i 'm about to throw up this,sonicdrivein_1414,0.9489387,0.39000025
did you know there’ s more than one way to eat a ice cream sundae? 🍦,sonicdrivein_1415,0.96229,0.39000025
"if you’ re going to the sonic summer party, make sure you’ re wearing the sonic drink",sonicdrivein_1417,0.96820027,0.39000025
i can’ t believe it’ s finally here i’ m so excited for sonic drive-,sonicdrivein_1418,0.9145708,0.39000025
let’ s take a look back at some of our favorite sonic moments of all time,sonicdrivein_1420,0.9645789,0.39000025
"just in case you didn’ t know, it’ s the first day of the year",sonicdrivein_1423,0.96928185,0.39000025
what would you do if you were the size of a cup? 🤔🤔🤔,sonicdrivein_1424,0.94591147,0.39000025
does anyone else feel like they’ re eating all the chicken? 🤔🤔�,sonicdrivein_1425,0.9384416,0.39000025
summer is here and we’ re ready to celebrate with some sonic drinks 🍻,sonicdrivein_1427,0.9707253,0.39000025
"if you’ re looking for a fun way to spend a summer night at home, check out our summer",sonicdrivein_1429,0.96927947,0.39000025
we can’ t wait to see what you’ ll be drinking this summer,sonicdrivein_1430,0.97592586,0.39000025
what do you think about this menu? 🍕🍕🍕🍕�,sonicdrivein_1431,0.9665689,0.39000025
it’ s time to celebrate the best drink in the world 🥂🥂🥂,sonicdrivein_1432,0.975522,0.39000025
when you decide to eat after the last bite of your ice cream 🍦🍦🍦,sonicdrivein_1433,0.96466744,0.39000025
it’ s that time of the year again 🎉🎉🎉🎉,sonicdrivein_1435,0.90876174,0.39000025
let us know what you want to see at the sonic food truck festival in the comments,sonicdrivein_1439,0.6886412,0.39000025
"if this is your first time at sonic, you’ re going to love this next one",sonicdrivein_1440,0.96823066,0.39000025
"check out our new drink of the year, the shake shake shake shake shake shake shake shake shake shake shake shake",sonicdrivein_1441,0.8793547,0.39000025
let’ s take a trip to the drive-in and see what we’ ve got in store,sonicdrivein_1442,0.9765364,0.39000025
"check out our new shake of the day, the shake of your life, the shake of your dreams, the",sonicdrivein_1443,0.87561107,0.39000025
the more you drink the more the coils will fall out the more the coils will fall out the more the coils,sonicdrivein_1444,0.763949,0.39000025
when the ice cream came before you did n't you think that the ice cream would fall on top of the,sonicdrivein_1445,0.58400977,0.39000025
"the more i drink the more i fall in love with the ice cream, and i can’ t stop",sonicdrivein_1446,0.97248524,0.39000025
"there 's something about this dog that makes you want to show it to your friends, but you ca n",sonicdrivein_1448,0.9016943,0.39000025
"if you’ re looking for something to get you through the weekend, we’ ve got you covered",sonicdrivein_1452,0.9689326,0.39000025
celebrate the 4th of july with us this year and get a free ice cream sundae �,sonicdrivein_1453,0.95391846,0.39000025
can you imagine what it would be like if you could eat all the ice cream? 🍦,sonicdrivein_1454,0.96714216,0.39000025
we’ re not sure if we’ re ready for the weekend but we’ re ready for,sonicdrivein_1456,0.9644666,0.39000025
"do you want to play with the kids? yes, you do 🎉🎉🎉",sonicdrivein_1457,0.9677628,0.39000025
don’ t know if we’ ll be able to see ourselves in the mirror at this point,sonicdrivein_1458,0.9585882,0.39000025
guess i’ m going to have to go get a sonic drive-in drink after all,sonicdrivein_1459,0.9503349,0.39000025
we can’ t wait to hear what you have in mind for sonic’ s new year’,sonicdrivein_1461,0.9424108,0.39000025
this is the best gift i have ever given you i hope you love it as much as i do,sonicdrivein_1463,0.95776415,0.39000025
"if you’ re a fan of the sonic drive-in, you’ re going to love this",sonicdrivein_1464,0.97758204,0.39000025
"if you’ re having a drive-in movie night, this is what i’ m doing today",sonicdrivein_1465,0.97236484,0.39000025
if you ever find yourself in a situation where you can’ t even think of anything to do with it,sonicdrivein_1466,0.9594155,0.39000025
"choose your fave color, and check out our top 10 fave colors, here’ s your",sonicdrivein_1467,0.8582203,0.39000025
does anyone else feel like they’ re the only one who’ s going to the store today?,sonicdrivein_1468,0.9636274,0.39000025
"when it’ s cold out, it’ s cold in the kitchen",sonicdrivein_1469,0.96512836,0.39000025
what do you think about this? 🤔🤔🤔🤔🤔,sonicdrivein_1470,0.9700495,0.39000025
we can’ t wait to see all the fans at the sonic drive-in this weekend 🤩,sonicdrivein_1471,0.9722076,0.39000025
what’s up with mom’s obsession with sonic’s air conditioning? this episode of,sonicdrivein_1473,0.93019795,0.39000025
when you’ re the only one in the room who remembers the sonic slushie machine,sonicdrivein_1474,0.89267975,0.39000025
we’ ve got you covered 🎤 what’ s your all time favorite menu item?,sonicdrivein_1475,0.9584897,0.39000025
`` i 'm going to the party with this drink '' `` i'm going to the party with this drink,sonicdrivein_1476,0.8238499,0.39000025
"if i’ m getting a drink, i’ m getting a milkshake 🍦",sonicdrivein_1477,0.93675685,0.39000025
"i 'm sorry, but why did n't you tell us about this before?",sonicdrivein_1479,0.82694125,0.39000025
if you’ re still looking for that perfect gift for your kids this year we’ re here to,sonicdrivein_1482,0.9589899,0.39000025
"if you’ re looking for a gift for the foodie in your life, this is it",sonicdrivein_1483,0.92965275,0.39000025
when you’ re at home and your kids are at school and you’ re at work,sonicdrivein_1484,0.94840854,0.39000025
"in response to the pandemic, i ‘m going to be making a few changes to the menu at",sonicdrivein_1485,0.9831957,0.39000025
if you’ re a fan of sonic’ s frozen drinks you’ re gonna love this one,sonicdrivein_1486,0.9522895,0.39000025
i went to this concert without my dad i was so surprised when i saw this guy standing there by himself,sonicdrivein_1487,0.97219026,0.39000025
what would you do if this was your breakfast? 🍳🍳🍳🍳,sonicdrivein_1488,0.9620251,0.39000025
what’ s your go-tos when you’ re the only one in the room with a,sonicdrivein_1489,0.8523932,0.39000025
get ready for the best summer of your life we ‘ re giving away a free frisbee with every,sonicdrivein_1490,0.52388626,0.39000025
it’ s that time of year when we’ re sharing our favorite drive-thru treats with,sonicdrivein_1491,0.9773818,0.39000025
"it’ s been a while since we’ ve had a shake, but we’ ve got",sonicdrivein_1492,0.9288239,0.39000025
"hey, i ca n't tell you what my secret is, but i do n't want you to know",sonicdrivein_1493,0.9000636,0.39000025
happy father's day to all the dads out there 🎈🎈🎈🎈,sonicdrivein_1494,0.8271933,0.39000025
you know what would be really cool? if you could get your friend to do the same thing,sonicdrivein_1495,0.963863,0.39000025
happy new year 🎉 we’ ve got you covered with this sonic shake 🍿,sonicdrivein_1496,0.856434,0.39000025
is it just me or does anyone else feel like we’ re back in the ’ 60s?,sonicdrivein_1497,0.9268452,0.39000025
what time is it? it’ s time to celebrate the 4th of july with a candy-,sonicdrivein_1498,0.972409,0.39000025
we can’ t wait to share the new menu item with you all this weekend,sonicdrivein_1499,0.8662202,0.39000025
"if you’ re a fan of this drink, you’ re going to love this one",sonicdrivein_1500,0.97869337,0.39000025
"if you look at this while eating your ice cream, you 'll see it too",sonicdrivein_1501,0.9583861,0.39000025
"“ no, no, no, no, no, no, no, no, no, no,",sonicdrivein_2220,0.75322235,0.39000025
it ’ s not a dream if it ’ s not real,sonicdrivein_1503,0.9293067,0.39000025
it’ s summer and i’ m here to make sure you’ re enjoying it,sonicdrivein_1504,0.97560805,0.39000025
"if you’ re a fan of the sonic team, this is for you",sonicdrivein_1505,0.9652353,0.39000025
"we’ re having a sonic drive-in party this weekend, so be sure to tune in to hear",sonicdrivein_1508,0.9610938,0.39000025
i can’ t wait to get my first taste of the new sonic drive-thru 🤤,sonicdrivein_1509,0.9699322,0.39000025
"they told me to go to the car, but i ca n’ t wait any longer, so i",sonicdrivein_1512,0.8514078,0.39000025
when you’ re so excited to see your favorite band that you can’ t wait to go to,sonicdrivein_1513,0.9686845,0.39000025
“ what do you want to eat? ” “ i do n’ t want to eat,sonicdrivein_1515,0.7029737,0.39000025
it ‘s been a long time coming but i’ m ready for my first drink of the new,sonicdrivein_1516,0.9190841,0.39000025
one of the first things i did when i arrived at the party was to look up and see if there was,sonicdrivein_1517,0.9635053,0.39000025
"remember when we used to have a drive-in movie party? well, now we’ re having one",sonicdrivein_1518,0.9761801,0.39000025
what’ s the best thing you’ ve ever ordered in a drive-in? 🤔,sonicdrivein_1522,0.94795144,0.39000025
what do you think will happen when you wake up in the middle of the night?,sonicdrivein_1527,0.9739567,0.39000025
"if you’ n’ t have a ticket to this event, don’ n’ t",sonicdrivein_1528,0.9121192,0.39000025
"when you’ re at a drive-in movie, you’ ve got to have a drive-",sonicdrivein_1530,0.9494543,0.39000025
"it’ s been a while since you’ ve had a fountain drink, so why not celebrate the",sonicdrivein_1531,0.9752127,0.39000025
it’ s time for a sonic drive-in lunch🍔🍔🍔,sonicdrivein_1532,0.95262176,0.39000025
"when i told you i was going to talk to you, you said you were going to talk to me,",sonicdrivein_1533,0.9722989,0.39000025
we can’ t wait to hear what you have to say about the sonic drive-thru,sonicdrivein_1534,0.96806514,0.39000025
"if you’ re in the mood for a shake right now, you’ re gonna feel it",sonicdrivein_1535,0.96542645,0.39000025
i’ m not the only one who’ d love to see a sonic drive-thru,sonicdrivein_1537,0.97383887,0.39000025
what’ s going on? 🤷‍♀️🤷‍♀,sonicdrivein_1538,0.95681375,0.39000025
this is the only time we’ ll let you know when it’ s time to go to the,sonicdrivein_1540,0.95156145,0.39000025
one of the best things about dogs is that they love you even if you don 't tell them that you,sonicdrivein_1541,0.9596451,0.39000025
now it 's time to find out who 's going to win this competition,sonicdrivein_1542,0.9673822,0.39000025
"i’ m not sure if this is a good idea or not, but i’ m going to",sonicdrivein_1543,0.9759813,0.39000025
get ready for the biggest party of the year 🎉🎉🎉🎉�,sonicdrivein_1544,0.97248286,0.39000025
🥰🥰🥰🥰🥰🥰🥰�,sonicdrivein_1545,0.86411864,0.39000025
when you’ re the only one in the car who’ s excited about the new sonic drive-,sonicdrivein_1547,0.9444227,0.39000025
i did n’ t realize i was so hungry when i ordered a burger at the drive-thru,sonicdrivein_1548,0.9730243,0.39000025
"if you’ re going to the drive-thru, make sure you’ re drinking at least",sonicdrivein_1549,0.97423434,0.39000025
what if i told you that there is a restaurant where you can get food and drink at any time?,sonicdrivein_1550,0.9649203,0.39000025
it ‘s been a rough year for me but at least i have this guy to help me with my,sonicdrivein_1552,0.9611923,0.39000025
🤐🤐🤐🤐🤐🤐🤐�,sonicdrivein_1553,0.86411864,0.39000025
it’ s been a while since we’ ve had a food truck at the venue 🤔,sonicdrivein_1554,0.96423405,0.39000025
i was about to go to the store and buy a new gaming console and a new game,sonicdrivein_1564,0.95632046,0.39000025
let’ s take a trip down memory lane and remember the first time you ordered a shake,sonicdrivein_1565,0.9530734,0.39000025
this man knows a thing or two when it comes to men 's haircuts 🙌🏼,sonicdrivein_1566,0.9715433,0.39000025
it ‘s not a bad idea after all 🤷‍♀️🤷�,sonicdrivein_1567,0.9284984,0.39000025
we are all feeling the same way today 🍔🍔🍔🍔,sonicdrivein_1569,0.9722302,0.39000025
"if you’ re going to a drive-in concert, this is what you’ re going to",sonicdrivein_1570,0.9725781,0.39000025
"we’ ve got you covered at drive-thru, in-store, and online at drive-",sonicdrivein_1572,0.9268744,0.39000025
what’ s going on with our fans who are trying to listen to our sonic promos?,sonicdrivein_1574,0.9720587,0.39000025
what’ s your favorite sonic drink? 🤔 what’ s your favorite sonic drink?,sonicdrivein_1575,0.9645707,0.39000025
"when i’ m at sonic, this is what i order 👌🏻👌�",sonicdrivein_1577,0.95622104,0.39000025
i 'm going to ask you to go on a romantic trip with your friend who 's currently in the,sonicdrivein_1578,0.96683383,0.39000025
moments like this make me wish i had a drink in my hand 🥂,sonicdrivein_1579,0.9626671,0.39000025
do you remember when you used to do this? 🍕🍕🍕🍕,sonicdrivein_1580,0.9619368,0.39000025
what do you think of the new sonic drink menu? let us know in the comments,sonicdrivein_1581,0.83802456,0.39000025
"when you realize you ‘ve lost your mind, you ‘ve lost your appetite, but there �",sonicdrivein_1582,0.9077751,0.39000025
"since it 's the last day of school, i 'm sure you 're all as excited as i",sonicdrivein_1586,0.97227335,0.39000025
it ‘s been a while since we’ ve had a drive-in movie night 🎥,sonicdrivein_1587,0.97703576,0.39000025
i told my mom that i am going to be a prom queen this year and that i 'm going to,sonicdrivein_1588,0.9758035,0.39000025
what’ s up with my food? i’ m confused 🤷‍♀️,sonicdrivein_1589,0.92535424,0.39000025
it 's still a work in progress but it looks like we 're all on the same page when it,sonicdrivein_2218,0.8428575,0.39000025
what do you think we should get at the drive-thru this year?,sonicdrivein_1595,0.9764822,0.39000025
is it me or is it you? 🤔🤔🤔🤔�,sonicdrivein_1596,0.95340043,0.39000025
this is what i 'm thinking about today what do you think about it?,sonicdrivein_1598,0.95531154,0.39000025
we asked you to come to the party and you came to the party and now we’ re asking you,sonicdrivein_1599,0.896846,0.39000025
let’ s just say we’ ve all been waiting for this day for a long time,sonicdrivein_1601,0.97538245,0.39000025
remind me how long it’ s been since you’ ve had a drink from the fountain of,sonicdrivein_1602,0.97992355,0.39000025
"if you’ re in the mood for a shake, we’ ve got you covered",sonicdrivein_1603,0.96803355,0.39000025
what’ s your go-to drink at the drive-thru? son’ n’,sonicdrivein_1605,0.7957231,0.39000025
"if you still haven’ t checked in on your mom today, you ‘ t love me anymore",sonicdrivein_1606,0.9671984,0.39000025
"it’ s been a while since we’ ve had a drink, so let’ s make",sonicdrivein_1607,0.97069687,0.39000025
what’ s your favorite ice cream flavor? 🍦🍦🍦🍦,sonicdrivein_1608,0.96163386,0.39000025
"we can’ t stop dancing to our own songs, so we created a playlist just for you",sonicdrivein_1609,0.951853,0.39000025
"just in time for the holiday season, this is your last chance to get your son a sonic gift card",sonicdrivein_1610,0.96212643,0.39000025
one of these dogs is not like the other 🐶 one of these dogs is not like the other �,sonicdrivein_1612,0.9397583,0.39000025
what do you think of our new sonic fans’ favorite breakfast food?,sonicdrivein_1613,0.96552414,0.39000025
"it ‘ s been a while since we ‘ ve had a soda pop, but it ‘ s",sonicdrivein_1614,0.9577483,0.39000025
"oh, no, i still n’ t know what i was trying to do when i came out of",sonicdrivein_1615,0.94529665,0.39000025
i can’ t wait for sonic drive-in to open so i can get a drink from him,sonicdrivein_1616,0.9695394,0.39000025
what’ s your favorite drink at sonic? 🤔🤔🤔🤔,sonicdrivein_1617,0.9495005,0.39000025
it ‘s time to bring the juice back 🍉🍉🍉🍉,sonicdrivein_1618,0.95093256,0.39000025
it’ s just a guess but we’ ve got a feeling it’ s gonna be a,sonicdrivein_1619,0.92578965,0.39000025
"oh, that 's it i 'm out of here i 'm going home",sonicdrivein_1620,0.75763845,0.39000025
it’ s my birthday let’ s see what we can do with this 🎂,sonicdrivein_1621,0.9305385,0.39000025
this one’ s for all you dog owners out there looking for a sonic buddy we’ ve got,sonicdrivein_1623,0.6319054,0.39000025
`` this is what happens when you try to take a picture of your cat '',sonicdrivein_1624,0.9653971,0.39000025
what if it ‘s the first day of the new year and the first day of the new season?,sonicdrivein_1625,0.9522559,0.39000025
"it ‘ s been a while since we ‘ ve had a soda pop, but it ‘ s",sonicdrivein_1627,0.9577483,0.39000025
what’ s the best way to celebrate the 4th of july? 🤔🤔,sonicdrivein_1628,0.96652126,0.39000025
what’ s the best way to spend your valentine’ s night? 🤔,sonicdrivein_1629,0.95907086,0.39000025
you can’ n do this every day 💁‍♀️💁‍,sonicdrivein_1631,0.7398159,0.39000025
"just in time for the new year, here’ s your first look at the new pepsi pop",sonicdrivein_1632,0.96921295,0.39000025
"when you cook a steak, you 're going to see how many times you 're going to flip it",sonicdrivein_1633,0.9641285,0.39000025
"i don’ t know about you guys, but i’ m pretty sure i’ ll be",sonicdrivein_1634,0.92451835,0.39000025
"if you’ re in the mood for a shake, we got you covered 🍕",sonicdrivein_1635,0.9491299,0.39000025
"if you’ re in the mood for a shake, there’ s still time to order one",sonicdrivein_1636,0.9553267,0.39000025
this is my first day back at the office and i love it so much i want to share it with you,sonicdrivein_1637,0.9708699,0.39000025
i’ m not the only one who’ s celebrating mother’ s day with a cup of,sonicdrivein_1638,0.96841204,0.39000025
"they’ ve come for you, they’ ve come for you, they’ ve come for",sonicdrivein_1639,0.9637087,0.39000025
"it’ s halloween, and we’ re looking for the best dog of the day at",sonicdrivein_1640,0.9804443,0.39000025
when you walk into a store and see the kids running around with their own version of a children 's book,sonicdrivein_1641,0.9398194,0.39000025
“ is it too much? ” “ is it too little? ” “ is it,sonicdrivein_1642,0.66035193,0.39000025
"if you’ nt a fan of the shake, you’ nt a fan of the drink",sonicdrivein_1643,0.58476824,0.39000025
we’ ve got you covered when it comes to your drink of choice🍹🍹�,sonicdrivein_1644,0.7730228,0.39000025
make sure you’ re not the only one who’ s having a sonic celebration this weekend,sonicdrivein_1645,0.9672175,0.39000025
what’ s the best way to order a burger at sonic? 🤔🤔�,sonicdrivein_1646,0.9590115,0.39000025
"i was feeling a little off today, so i came up with this 🤷‍♀️",sonicdrivein_1647,0.95635635,0.39000025
"if you’ re in the market for a sonic drive-in, we have a deal for you",sonicdrivein_1648,0.9621933,0.39000025
"if you’ re at the drive-in today, you can get a shake for just 99 cents",sonicdrivein_1649,0.9421406,0.39000025
what’ s your favorite shake at the drive-in? we’ re having a drive-in,sonicdrivein_1650,0.96140295,0.39000025
"let’ s see what’ s in the shake now, it’ s ready to go",sonicdrivein_1651,0.6146251,0.39000025
"if i don’ t tell you now, i ‘ ll tell you when it’ s time",sonicdrivein_1652,0.9592243,0.39000025
🌈🌈🌈🌈🌈🌈🌈�,sonicdrivein_1653,0.86411864,0.39000025
it’ s time to say goodbye to sonic’ s halloween menu this year,sonicdrivein_1654,0.96345896,0.39000025
"when you’ re in the market for a new pair of shoes, who do you go with? �",sonicdrivein_1655,0.97823983,0.39000025
"when you’ re in the mood for a chicken sandwich, you’ re in the mood for a",sonicdrivein_1656,0.96554404,0.39000025
what’ s up with this? 🤔🤔🤔🤔�,sonicdrivein_1657,0.9644474,0.39000025
"now that you’ ve had a taste of the shake, what do you think you’ ll order",sonicdrivein_1659,0.96159303,0.39000025
what’ s your favorite sonic drive-in menu item? we’ re having a sonic drive-,sonicdrivein_1660,0.94857615,0.39000025
what’ s your favorite sonic drink? share with us in the comments,sonicdrivein_1661,0.47450036,0.39000025
"it 's a new day, it 's a new day, it 's a new day, it",sonicdrivein_1662,0.89106053,0.39000025
what’ s you’ re you’ re you’ re you’ re you�,sonicdrivein_1663,0.28070268,0.39000025
"i said, `` no, no, no, no, no, no, no, no, no,",sonicdrivein_1664,0.9439527,0.39000025
what’ s the best way to celebrate the 4th of july? 🤔🤔,sonicdrivein_1665,0.96652126,0.39000025
who’ s next? 🤔🤔🤔🤔🤔�,sonicdrivein_1666,0.944193,0.39000025
it ‘s never too late to join the snacking club that ‘s why there’ s,sonicdrivein_1667,0.5691658,0.39000025
this is your last chance to tell your crush how you feel about their birthday cake today,sonicdrivein_1668,0.98039937,0.39000025
why do i have so many different colors? i just wanted to share this new idea with you all,sonicdrivein_1669,0.961167,0.39000025
let’ s take a trip down memory lane and see what’ s in the shake now,sonicdrivein_1670,0.92108494,0.39000025
"if you’ re at the drive-in, you can get a shake for just 99 cents with the",sonicdrivein_1671,0.6363654,0.39000025
what’ s your favorite shake at the drive-in? we’ re having a drive-in,sonicdrivein_1672,0.96140295,0.39000025
"if you’ re looking for a reason to celebrate today, we’ ve got you covered",sonicdrivein_1673,0.97041,0.39000025
it ‘s the only way you know you ‘ve really made it when you ‘ve got,sonicdrivein_1674,0.826773,0.39000025
what would you do if you had the power of a sonic dog? 🐶,sonicdrivein_1675,0.9567823,0.39000025
it ‘s been a while since we’ ve all been at the same party so we decided to,sonicdrivein_1676,0.9726044,0.39000025
we can’ t decide if we want to eat all of these dog treats or just one 🤔,sonicdrivein_1677,0.9281105,0.39000025
