caption,image_id,fluency,diversity
"if you put the fries on the side, people will turn their back on the restaurant i 've seen people",mcdonalds_switzerland_1966,0.8887098,0.40257198
"i 'm so sad that you did n't go to the mall with me, but i want to show",mcdonalds_switzerland_1967,0.66387075,0.40257198
"`` i 'm sorry i 'm not sure who you are, but i do n't know who is",mcdonalds_switzerland_1968,0.79302764,0.40257198
"in the middle of the show, you 're going to see a girl who 's trying to get into",mcdonalds_switzerland_1969,0.95169854,0.40257198
happy new year 🎉🎉🎉🎉🎉🎉�,mcdonalds_switzerland_1970,0.94736755,0.40257198
"`` , , , , , , , , , , , , , , , , , , , , ,",mcdonalds_switzerland_1971,0.89524835,0.40257198
happy birthday to you 🎂 🎂 🎂 🎂 🎂 🎂,mcdonalds_switzerland_1972,0.89223796,0.40257198
"the moment you have all been waiting for, the moment of the mcdonald 's mcdonald 's challenge",mcdonalds_switzerland_1974,0.8525791,0.40257198
now it 's time for us to tell our kids that we 're not the only ones who 're,mcdonalds_switzerland_1977,0.96175146,0.40257198
"if you eat it, it will break off your head if it happens to you, you 'll have to",mcdonalds_switzerland_1978,0.93071884,0.40257198
"the more you eat, the more you lose it 's like a game of roulette",mcdonalds_switzerland_1979,0.9675822,0.40257198
"`` it 's like a meal it 's like a dessert it 's fun, it 's a",mcdonalds_switzerland_1981,0.63242483,0.40257198
"some of my friends, who have never seen a mcdonald 's apple pie, and they 're dancing",mcdonalds_switzerland_1982,0.8916133,0.40257198
"a merchant, who had been attracted to a fly, looked at the fly, and said, `` i '",mcdonalds_switzerland_1983,0.89200485,0.40257198
"i 'm sorry, but i 'm not sure if this is good for you, but i 'm",mcdonalds_switzerland_1984,0.9649702,0.40257198
"i 'm going to put my child in this chair, and i 'm going to call it the child",mcdonalds_switzerland_1985,0.94064254,0.40257198
we 're going to show you how cool it 's going to be when you 've used your mc,mcdonalds_switzerland_1986,0.96255773,0.40257198
"in this case, the driver who forgets the name of the product he 's been selling for years",mcdonalds_switzerland_1987,0.9388921,0.40257198
"so now that you 've reached the end of your journey, you 'll be able n't forget the",mcdonalds_switzerland_1988,0.9136931,0.40257198
"do you know the rules of the game? if you do n't say the right answer, you 'll",mcdonalds_switzerland_1990,0.84514886,0.40257198
"i 'm sure you 've forgotten me, but i 'm going to tell you a story about the",mcdonalds_switzerland_1991,0.96721107,0.40257198
do you know what you 're going to do on the day of the mcdonald 's challenge?,mcdonalds_switzerland_1992,0.9756733,0.40257198
"if you like mc donald 's soft serve, now you can enjoy it even more with the mcd",mcdonalds_switzerland_1994,0.933231,0.40257198
"i did n't take a picture, but i felt so happy when i saw the smile on my boyfriend '",mcdonalds_switzerland_1995,0.7345259,0.40257198
"it 's not about the size of the burger, it 's about the taste of the bacon and the",mcdonalds_switzerland_1999,0.94794995,0.40257198
how many mcdonald 's restaurants do you know in switzerland? i 'm sure there 's someone,mcdonalds_switzerland_2000,0.97381186,0.40257198
how cool is it to celebrate the arrival of christmas with your loved ones with the arrival of the mcdonald,mcdonalds_switzerland_2001,0.93545806,0.40257198
what will you choose? 🤔🤔🤔🤔🤔�,mcdonalds_switzerland_2002,0.9672665,0.40257198
it 's been a while since we 've had a winter break and now it ‘s time to,mcdonalds_switzerland_2004,0.9769632,0.40257198
"have you ever wondered if you 've got a secret love for mc donald 't worry, it '",mcdonalds_switzerland_2006,0.4013102,0.40257198
"yes, that 's how it 's going to be from now on you 're on your own",mcdonalds_switzerland_2010,0.8963565,0.40257198
are you interested in working at mcdonald 's? we 're looking for talented team members in switzerland,mcdonalds_switzerland_2011,0.97679794,0.40257198
"it 's like a game of hide and seek until you find the big mac, then you 're going",mcdonalds_switzerland_2012,0.9536048,0.40257198
"we 're all guilty of doing it from time to time, but we 're also guilty of not using",mcdonalds_switzerland_2014,0.95925313,0.40257198
"watch out, there 's a big reward at the end of the mcdonald 's big mcdonald '",mcdonalds_switzerland_2016,0.6534084,0.40257198
i 'm always happy when there 's a mcdonald 's on my way home i 've got,mcdonalds_switzerland_2020,0.8602262,0.40257198
look at me i 'm sorry i do n't know how i can help you but i do n't,mcdonalds_switzerland_2025,0.51169163,0.40257198
"if you 're going to get married this month, you 're going to get a call from me soon",mcdonalds_switzerland_2026,0.97416097,0.40257198
"now that you 've seen how much better you look when you 're sitting next to the dinner table,",mcdonalds_switzerland_2031,0.9741155,0.40257198
that 's what happens when you eat at mcdonald 's for three days what do you think?,mcdonalds_switzerland_2032,0.93767655,0.40257198
it 's like that when you eat the steak that 's on the bone it 's just like the,mcdonalds_switzerland_2035,0.7639674,0.40257198
"so, now you know how to order the mcdonald 's coffee? ''",mcdonalds_switzerland_2039,0.883039,0.40257198
this is what happens when you order a mcdonald 's coffee with your favourite football player 🎉�,mcdonalds_switzerland_2041,0.9680733,0.40257198
"for the first time, they 'll see your name in the store, and you 'll know that it",mcdonalds_switzerland_2042,0.9655277,0.40257198
"it does n't matter how you eat it, it 's always going to come out like this",mcdonalds_switzerland_2043,0.84637654,0.40257198
"no matter how many times you eat it, you 're going to taste the taste of the ketchup and",mcdonalds_switzerland_2044,0.97740376,0.40257198
"i 'm not sure who 's responsible for this, but i 'm sure you 're not the",mcdonalds_switzerland_2045,0.9700219,0.40257198
"even if you 're not a fan of the sweet drink, you 're going to fall for it now",mcdonalds_switzerland_2050,0.9711689,0.40257198
"and now, i 'm going to ask you to come home and sit in the car and listen to a",mcdonalds_switzerland_2052,0.94815856,0.40257198
"now that you 've decided to sit in the restaurant, you 'll be able to choose the amount of",mcdonalds_switzerland_2054,0.9642494,0.40257198
i 'm sure that i 'm going to be the first man in Japan to win a competition in three,mcdonalds_switzerland_2062,0.9197426,0.40257198
i 'm sure you 'll enjoy this drink as much as i 'm enjoying the one i 'm,mcdonalds_switzerland_2064,0.9446138,0.40257198
"if you did n't take your son to the store for a week, he 'd be dead by now",mcdonalds_switzerland_2065,0.9066235,0.40257198
it 's a new experience for me '' `` i 'm so happy that i 'm wearing the ``,mcdonalds_switzerland_2069,0.8421964,0.40257198
"it 's not the sandwich that 's the problem, it 's the fact that it 's so",mcdonalds_switzerland_2075,0.95457214,0.40257198
are you ready for the mcdonald 's mcdonald 's mcdonald 's mcdonald 's mc,mcdonalds_switzerland_2077,0.86966497,0.40257198
