caption,image_id,funny_score,caption_id
"**CONTEST CLOSED** GIVEAWAY ALERT! we appreciate u, so we’re making 50 ppl #MyMcDonaldsRewards points MILLIONAIRES*",mcdonaldscanada_530,0.0,caption531
"HYPOTHETICALLY...if u had 50 million MyMcDonald’s Rewards pts given to u by accounting, how would u get rid of them",mcdonaldscanada_531,0.0,caption532
tmrw is national cookie day. never been a better time to embrace cookies @rmhccanada 🍪 🍪 🍪 🍪 🍪 🍪,mcdonaldscanada_532,1.0,caption533
free McDonald's 101: a presentation. i worked very hard on this,mcdonaldscanada_533,0.0,caption534
cold hands warm fries can’t lose ,mcdonaldscanada_534,0.0,caption535
@manisbymanu__ understood the assignment,mcdonaldscanada_535,0.0,caption536
lets hear what u got,mcdonaldscanada_536,0.0,caption537
"this one goes out to all my indecisive besties, comment urs below",mcdonaldscanada_537,0.5,caption538
...free McD’s (starting today),mcdonaldscanada_538,1.0,caption539
*CONTEST CLOSED* CONTEST ALERT! hey besties this is just a reminder that we’re giving 150 lucky fans boxes of comfy,mcdonaldscanada_539,0.0,caption540
let’s give a warm welcome to the new MyMcDonald’s Rewards! starting November 16 u can earn points for free McDonald’s,mcdonaldscanada_540,0.0,caption541
*CONTEST CLOSED* CONTEST ALERT!!! 🚨🍟 it’s cozy szn and we’re giving away 150 boxes of swag so u can have the McD’s,mcdonaldscanada_541,0.0,caption542
"not all heroes wear capes, they wear top hats while delivering McD’s to u so u can get that last chance to play Monopoly",mcdonaldscanada_542,1.0,caption543
just some post-halloween McD’s realness for ur TL ,mcdonaldscanada_543,1.0,caption544
"the fit is scary, the moves...scarier. we spooked a few “lucky” people for Halloween, cause spooky szn.",mcdonaldscanada_544,1.0,caption545
"felt spooky, might delete later (but swipe first)",mcdonaldscanada_545,1.0,caption546
"asked my friends to draw Ronald McDonald from memory, this was the best of the bunch",mcdonaldscanada_546,1.0,caption547
my boss wanted me to create content about that show i can’t name bc legal so here u go for ur next McDelivery order,mcdonaldscanada_547,0.0,caption548
this is my permanent face during Monopoly at McD’s szn,mcdonaldscanada_548,1.0,caption549
fitting in the last outdoor hangs with the pals before it gets too cold to go outside for 8 months,mcdonaldscanada_549,0.0,caption550
thanksgiving got me thinking… is this a bar graph or pie chart? sound off in the comments,mcdonaldscanada_550,1.0,caption551
futuristic McD’s 👽  6 points to the person who names the city where this restaurant is located 👇 (hint: i didn’t crop,mcdonaldscanada_551,0.0,caption552
get peelin’ Canada,mcdonaldscanada_552,1.0,caption553
like this pic of a Filet-O-Fish so i know ur IG is working,mcdonaldscanada_553,0.0,caption554
"sometimes grimace takes this whip out for a spin, top down of course. 13 points to the first person who names the city",mcdonaldscanada_554,0.0,caption555
McCafé coffee appreciation thread👇  #nationalcoffeeday,mcdonaldscanada_555,0.0,caption556
making this one obvious for u 🎲🎩,mcdonaldscanada_556,1.0,caption557
checking in with an icon on comic book day today .... @retrorebellionco,mcdonaldscanada_557,0.5,caption558
imagine searching “McD’s near me” and u roll up here. 10 points to the first person to name the canadian cities where,mcdonaldscanada_558,0.5,caption559
McDonald’s but make it ✨art✨ ,mcdonaldscanada_559,1.0,caption560
it’s the McHappiest Day of the year! like this post if ur going to McD’s today #McHappyDay,mcdonaldscanada_560,0.0,caption561
i have it on good authority u can get a free cheeseburger on the mcd’s app (legal tells me i have to tell u it’s for new,mcdonaldscanada_561,1.0,caption562
every order on McHappy Day supports @rmhccanada and families with sick children. it’s not hard to convince people this,mcdonaldscanada_562,0.0,caption563
"show us ur hearts, besties! when u visit us in restaurant before september 22 and donate $2 to @rmhccanada, we’ll give u",mcdonaldscanada_563,0.0,caption564
prepping for 10-hour study sessions at the library be like,mcdonaldscanada_564,1.0,caption565
"golden arches, golden hour. 12 points to the first person who names the city where this restaurant is located 👇 ",mcdonaldscanada_565,0.0,caption566
it’s always “wyd” and not “will u marry me in the mcd’s drive-thru”,mcdonaldscanada_566,0.0,caption567
"secure the bag, then the backpack 🎒happy frosh week besties!",mcdonaldscanada_567,0.0,caption568
"september new year, new me (so don’t @ me, busy all day)",mcdonaldscanada_568,1.0,caption569
here to drop some spicy news…. Spicy McNuggets are now in Canada 🔥🔥,mcdonaldscanada_569,0.0,caption570
brb adding these pics to a wedding vision board. congrats to Stephanie & Phil and Aline & Aaron—two amazing couples who,mcdonaldscanada_570,0.0,caption571
might retire on monday after i tell u what’s coming...,mcdonaldscanada_571,0.0,caption572
"happy dog day 🐾 u pull up to the mcD’s counter and this lil guy’s taking ur order, wyd",mcdonaldscanada_572,1.0,caption573
"milk crate challenge, who u got?",mcdonaldscanada_573,0.0,caption574
sweet summer of ‘21 photo dump… you could win* a  merch kit like this when you order any Quarter Pounder on the,mcdonaldscanada_574,0.0,caption575
McFlurryPics.jpeg,mcdonaldscanada_575,1.0,caption576
"a McSummer photo dump: we laughed, we vibed, we stole each other’s fries",mcdonaldscanada_576,0.0,caption577
"maple, bacon and some sweet new merch! a Maple BBQ & Bacon Quarter Pounder merch kit could be yours. order any Quarter Pounder with the McDonald’s app for a chance to win.*",mcdonaldscanada_577,1.0,caption578
"growth is realizing, after a year apart, u miss ur friend stealing your fries #StealMyFries",mcdonaldscanada_578,0.0,caption579
"a match made in McDonald’s. from aug 17 - sept 6, we're giving away Maple BBQ & Bacon merch kits every week with the",mcdonaldscanada_579,0.0,caption580
what’s a couple of fries between friends? #StealMyFries,mcdonaldscanada_580,1.0,caption581
"reading in the park, patiently waiting for someone to fall in love with me",mcdonaldscanada_581,0.0,caption582
when it’s been forever since your friend stole your fries. #StealMyFries,mcdonaldscanada_582,1.0,caption583
"happy national cat day, comment as ur cat",mcdonaldscanada_583,1.0,caption584
sun’s out buns out. how’s ur day going?,mcdonaldscanada_584,0.0,caption585
swipe for dark (dock) mode,mcdonaldscanada_585,1.0,caption586
"couples who have mcd’s picnics together stay together, we don’t make the rules",mcdonaldscanada_586,0.0,caption587
"these menu hackers are playing chess, not checkers",mcdonaldscanada_587,0.0,caption588
"it may be tuesday, but forgetting ur drink on top of ur car has major monday energy",mcdonaldscanada_588,1.0,caption589
"we asked u to invent a dipping sauce and u delivered… bout to pitch ur ideas to the boss, wish us luck",mcdonaldscanada_589,0.0,caption590
We’re saying #LoveEveryFry this National French Fry Day - what’s your fave?,mcdonaldscanada_590,0.0,caption591
welcome to McDonald’s may I take your order? (hint: it’s gonna be a Grand Big Mac) 📸 @beths_meals,mcdonaldscanada_591,0.0,caption592
"Giveaway launched on the McDonald’s app TODAY. Redeem the $3.49 + tax Happy Meal offer on the app for a chance to win a McDonald's x SPACE JAM: A NEW LEGACY adult jersey. No purch reqd. Cdn residents (excl. Quebec), 13+. Ends 7/12/21. Random draw. Link to contest rules in bio.

SPACE JAM: A NEW LEGACY is in theatres and available to rent at home July 16.",mcdonaldscanada_592,0.0,caption593
passed class and the vibe check. congrats @maisha.19 and all 2021 grads 🎉,mcdonaldscanada_593,1.0,caption594
"McDonald’s app 07.06.21 👀
SPACE JAM: A NEW LEGACY is in theatres and available to rent at home July 16",mcdonaldscanada_594,0.0,caption595
"ok chefs, go off",mcdonaldscanada_595,0.0,caption596
Nobody puts the Grand Big Mac in a box...except for our crew...at the restaurant,mcdonaldscanada_596,0.0,caption597
Dad fit or dad fiiiiiiit? Share your dad’s iconic fit with us for Father’s Day - we wanna see if our socks match his,mcdonaldscanada_597,0.0,caption598
we’ve gone big but we think we can go bigger… 👀,mcdonaldscanada_598,1.0,caption599
bestie im copping these. get em while they’re hot in Weverse Shop: [link in bio],mcdonaldscanada_599,0.0,caption600
BTS x McD saucy collection drops 6.16,mcdonaldscanada_600,1.0,caption601
"Prom may be a no-go, but you can still tell someone that they’re the 🍔 to your 🍟. If you’re doing a not-promposal this m",mcdonaldscanada_601,1.0,caption602
"Class of 2021, it’s your time to celebrate - even if you have to get a little creative this year. Let us know how you",mcdonaldscanada_602,1.0,caption603
[McD x BTS Logo Collection Drop],mcdonaldscanada_603,0.0,caption604
"We may be celebrating differently again this year, but we’re always celebrating love. Happy Pride to our guests, crew, and all of Canada.",mcdonaldscanada_604,0.0,caption605
So...backyard camping has its perks. Happy weekend everyone!,mcdonaldscanada_605,0.0,caption606
"It’s National Hamburger Day, so don’t get fooled (again).",mcdonaldscanada_606,0.0,caption607
BTS Meal is here are u on the way yet,mcdonaldscanada_607,0.0,caption608
see u at the drive-thru,mcdonaldscanada_608,0.0,caption609
BTS x McD: Jung Kook the Golden Maknae meets the Golden Arches,mcdonaldscanada_609,1.0,caption610
BTS x McD: V looking vvv fresh,mcdonaldscanada_610,1.0,caption611
"BTS x McD: Jimin feelin cool, might keep this forever",mcdonaldscanada_611,1.0,caption612
BTS x McD: j-hope asked u to dance,mcdonaldscanada_612,1.0,caption613
BTS x McD: nothing sweeter than SUGA,mcdonaldscanada_613,1.0,caption614
"BTS x McD: Jin checking in, still handsome",mcdonaldscanada_614,1.0,caption615
BTS x McD: would u share a fry with RM?,mcdonaldscanada_615,1.0,caption616
BTS Meal drops 5.26...swipe to guess who’s who 👀💜,mcdonaldscanada_616,0.0,caption617
"🚨🚨🚨 This is not a drill 🚨🚨🚨
The highly coveted Smarties McFlurry is coming out of the vault and back to McDonald’s today.",mcdonaldscanada_617,0.0,caption618
"Don’t worry mom, this is a safe space 🤫. What’s your Mother’s Day McConfession?",mcdonaldscanada_618,1.0,caption619
u decide which one is spicier on 5.26 🔥,mcdonaldscanada_619,0.0,caption620
The night’s best dressed award goes to... 💅🏆 // 📸: @briony,mcdonaldscanada_620,0.0,caption621
there's levels to this.,mcdonaldscanada_621,1.0,caption622
Dropping this May: The BTS Meal.,mcdonaldscanada_622,1.0,caption623
💥Daily Deal Drops lands tomorrow 💥 For the next 21 days check the McDonald’s app to get in on exclusive deals for all,mcdonaldscanada_623,0.0,caption624
"We'll do good, promise 😉",mcdonaldscanada_624,0.0,caption625
We’re finally making the switch to the 🇨🇦 metric system: say hello to the 1/9th Kilogrammer.,mcdonaldscanada_625,0.0,caption626
"How’s this for a wake-up call? ☀️
You can order ahead and pay through the McDonald’s app, then pick up using Curbside Service at your nearest McDonald’s! Your roommates will owe you one 😉. Start by downloading the McDonald’s app today.",mcdonaldscanada_626,0.0,caption627
We were just flipping through some old scrapbooks. Wow look what we found - throwback!! 🥚🥚🥚,mcdonaldscanada_627,0.0,caption628
Enter Grimace. 👁👄👁,mcdonaldscanada_628,1.0,caption629
"It’s Employee Appreciation Day and we ❤ our crew, so we asked them how they eat their McDonald’s 😋",mcdonaldscanada_629,0.0,caption630
"The many phases...and faces of Spice Face 🔥🔥🔥

What will your #SpicyMcChickenChallenge look like? 🥵",mcdonaldscanada_630,1.0,caption631
"Planning dinner is a breeze with the McDonald’s app! Save everyone's faves in the app, order at the push of a button, and pick up using Curbside Service. 

Just download the McDonald’s app today 📲",mcdonaldscanada_631,0.0,caption632
"@celinaspookyboo tries the 🔥SZECHUAN🔥 McChicken.
Conclusion: It's a zinger BUDS 😅
#SpicyMcChickenChallenge #SpiceFace",mcdonaldscanada_632,0.0,caption633
You know the saying... The quickest way to someone's heart is with nuggets 🥰,mcdonaldscanada_633,0.0,caption634
It’s getting hot in here… #SpiceFace is back 🔥,mcdonaldscanada_634,0.0,caption635
"It’s National Pizza Day, so we’re reminiscing on an old fav. Who remembers the McPizza? 😍

#PizzaDay",mcdonaldscanada_635,0.0,caption636
"Our crew doesn’t only serve up food and smiles, they’re also super ✨talented✨ people.",mcdonaldscanada_636,0.0,caption637
First person to make us reveal the answer gets a free Big Mac Bacon 🍔,mcdonaldscanada_637,0.0,caption638
"With help from our restaurant owners in communities across Canada, we’re proud to make a donation that will provide",mcdonaldscanada_638,0.0,caption639
"Thanks for participating! This contest is now closed. Check out our Instagram page on December 23 for a chance to win* a McDonald’s prize pack. Open to Canadian residents, 13+. Contest details in bio.

I guess we really did it to them 😂.@jaerichards & @treyrichards are struggling to see eye to eye. Make sure to check in with your friends for such tough and tasty decisions. Plus, comment below with the delicious deal you would vote for before midnight ET today and get a chance to win* 1 of 2 McDonald’s prize packs featuring a 400 piece fry puzzle for your festive season.

*Open to Cdn res. 13+ with public Instagram. 3 Entry Periods Dec 15, 19 & 23, 11:30am-11:59:59pm ET. Must follow @mcdonaldscanada or @mcdocanada. Total of 6 prizes avail., 2 per Entry Period (ARV $21.76-$50.47/ea). Random draw. Skill-test req’d. Link to rules in bio",mcdonaldscanada_639,0.0,caption640
"Thanks for participating! This contest is now closed. Check out our Instagram page on Dec 19 for a chance to win* a McDonald’s prize pack. Open to Canadian residents, 13+. 

@jaerichards & @treyrichards are faced with a McChicken🔥 or the Quarter Pounder🔥deal🤔. The cheese was their deciding factor. Will it be yours?  Plus, comment below with the delicious deal you would vote for before midnight ET today and get a chance to win* 1 of 2 McDonald’s prize packs featuring a Fry Fleece Blanket for your festive season.

*Open to Cdn res. 13+ with public Instagram. 3 Entry Periods Dec 15, 19 & 23, 11:30am-11:59:59pm ET. Must follow @mcdonaldscanada or @mcdocanada. Total of 6 prizes avail., 2 per Entry Period (ARV $21.76-$50.47/ea). Random draw. Skill-test req’d. Link to rules in bio.",mcdonaldscanada_640,0.0,caption641
"@jaerichards & @treyrichards are both faced with their toughest decisions yet...but what WILL they choose 🤔? Find out by playing Deal or Deal from Dec. 14-24 on the McDonald’s app. PLUS, watch our Instagram page for merch drops between December 15-23 for a chance to win* a McDonald’s prize pack. Link to rules in bio. #DealOrDeal
 
*Open to Cdn res. 13+ with public Instagram. 3 Entry Periods Dec 15, 19 & 23, 11:30am-11:59:59pm ET. Must follow @mcdonaldscanada or @mcdocanada. Total of 6 prizes avail., 2 per Entry Period (ARV $21.76-$50.47/ea). Random draw. Skill-test req’d. Link to rules in bio",mcdonaldscanada_641,0.0,caption642
"Uber Eats and Dan Levy are giving back to Ronald McDonald House Charities this holiday season 💛

What’s your reason for loving the festive season? Asking for a friend...

Whether it’s a quirky holiday tradition or a heartwarming tear jerker, or that knock on the door when you know it’s your McDelivery order - @instadanjlevy himself wants to hear from you! Share your reason with us below, and rumour has it Dan will be watching (and maybe even replying to his favourites 👀).",mcdonaldscanada_642,0.0,caption643
"If you can’t share hugs, #ShareSomeCookie 💛. Our cookies are available through McDelivery, so send them to someone special and support @RMHCCanada* today.

*A portion of the proceeds from the sale of RMHC® Cookies helps families staying at Ronald McDonald Houses and Ronald McDonald Family Rooms across Canada.",mcdonaldscanada_643,0.0,caption644
⚠️ Our Quarter Pounder with Cheese has been flagged as too delicious.,mcdonaldscanada_644,1.0,caption645
✅ Bright lights,mcdonaldscanada_645,0.0,caption646
"Fill up your tank on us! 🚗
Win a $500 Esso ™ I Mobil ™ Gift Card with #MonopolyAtMcDs",mcdonaldscanada_646,0.0,caption647
Coming soon to a door near you. #BringHalloweenHome October 29-31 🎃,mcdonaldscanada_647,0.0,caption648
We’re cheering on the @raptors. Are you? Show us your wave using @mcdonaldscanada and keep it going all the way to the bubble. #LetsGoRaptors,mcdonaldscanada_648,0.0,caption649
What ice cold #SummerDrinkDays beverage will you pair with your fries?,mcdonaldscanada_649,0.0,caption650
"That's a sweep 🧹. Congrats on a perfect first round Raps, we'll see you in round 2. #LetsGoRaptors",mcdonaldscanada_650,0.0,caption651
"Summer Drink Days are back! Enjoy any-size fountain fave, or a medium McCafé Iced Coffee for just $1 plus tax, or a medium Minute Maid Slushie, a small Iced Frappé, or a small Real Fruit Smoothie for just $2 plus tax. 🌞 
Conditions apply. See participating restaurants or http://McD.to/6177Gzanv for details. Excludes delivery.",mcdonaldscanada_651,0.0,caption652
"Time fries when you’re with your friends. Through all the study sessions and well-deserved study breaks, you did it!",mcdonaldscanada_652,0.0,caption653
Happy Father’s Day to all the da da da dadas! 🎶,mcdonaldscanada_653,1.0,caption654
"As you get back to enjoying the things you love, we know you still want to be careful. We do too. With Safety+, we’re continuing to prioritize the health and well-being of our guests and crew. Here are just a few of measures we’re taking.",mcdonaldscanada_654,0.0,caption655
Way to go Canada! Your love of our World Famous Fries helped us raise over $1.1M for the Canadian Red Cross during,mcdonaldscanada_655,0.0,caption656
"To our Canadian frontline healthcare workers and emergency services personnel, we’re proud to have served you over 2.7",mcdonaldscanada_656,0.0,caption657
"To our guests, employees and the communities we serve: We will continue to listen, learn and work to make sure our",mcdonaldscanada_657,0.0,caption658
"We are heartbroken by the injustice around the world, and join our American colleagues to stand in solidarity with Black communities everywhere. ⁣
⁣
We will continue to make sure our restaurants, and the actions of our entire organization bring people together. We continue to listen, learn and are committed to fostering safe and inclusive Canadian communities.",mcdonaldscanada_658,0.0,caption659
Some “Dockside Service” for those who serve. Our restaurant team on the east coast made a special delivery to 300,mcdonaldscanada_659,0.0,caption660
#FriesForGood Helping continue our unwavering support for Canadian potato farmers while making a positive impact on their business.,mcdonaldscanada_660,0.0,caption661
"To all the Moms, we hope you get some time to take a little break today. Just like Joey’s mom, Lilly - you deserve it!",mcdonaldscanada_661,0.0,caption662
"As part of your community, the health and well-being of you and our crew is our top priority. So we’re going the extra mile by adding Drive-Thru screens and masks for crew. This is on top of the other measures we’ve taken to help keep everyone protected. We hope this helps make you feel reassured about coming by for the classics you love. Because we could all use a little break right now.",mcdonaldscanada_662,0.0,caption663
"A message from John Betts, McDonald’s Canada President & CEO:⁣⁣
⁣
Over the past few weeks, I’ve been inspired by the many ways Canadians are taking care of each other during this extraordinary time. The outpouring of support for frontline workers, the elderly, our neighbours and communities is unlike anything I’ve ever seen. It’s these positive and uplifting stories that give me confidence that our future is secure as we work together to overcome this crisis.⁣⁣
⁣
I want to thank our franchisees and restaurant teams across the country for continuing to serve Canadians and supporting their communities in amazing ways. While so much has changed in the last few weeks, it’s reassuring to know that some things are still the same. Our commitment to the communities we serve is unwavering – we’re proud to continue serving Canadians our classic menu at a time when affordability and convenience matter most. This video really sums it up.⁣⁣
⁣
Thank you for making us part of your day, and we look forward to serving you soon.⁣⁣
Visit www.mcdonalds.ca for more information.",mcdonaldscanada_663,0.0,caption664
"Thank you to those working to keep our communities together. Together with franchisees, crew, and suppliers, we hope to",mcdonaldscanada_664,0.0,caption665
"To our health care workers and emergency services personnel, we can’t thank you enough for your efforts. Your medium McCafé Premium Roast Coffee or Tea is on us. 
Available in drive-thru at participating restaurants in Canada.",mcdonaldscanada_665,0.0,caption666
A letter to our guests across Canada.,mcdonaldscanada_666,0.0,caption667
So close you curd almost taste it. 👅,mcdonaldscanada_667,0.0,caption668
Extra day in the year means extra fries right? #LeapYear 🙈,mcdonaldscanada_668,0.0,caption669
"If you bring the feast, who’s hosting? Tag them below! 👇",mcdonaldscanada_669,0.0,caption670
A perfect pairing too delicious for one frame.,mcdonaldscanada_670,0.0,caption671
"It’s that #Fryday feeling, you know? 🍟😊",mcdonaldscanada_671,0.0,caption672
"When it comes to McNuggets, who’s team Hot Mustard Sauce? Let us know below! 👇",mcdonaldscanada_672,0.0,caption673
"Just when you thought our fries couldn’t get any better… enter, 🌟poutine🌟.",mcdonaldscanada_673,0.0,caption674
Warning: please do not attempt to adjust your screen. It really is as delicious as it seems,mcdonaldscanada_674,0.0,caption675
"With so much going on this weekend 📺, you make sure the PVR is working, and we’ll make sure the crew is fed. Did",mcdonaldscanada_675,0.0,caption676
It’s pretty cold out. ⛄ Swipe 👉  to defrost without the cost of a vacation 🛫🌴,mcdonaldscanada_676,0.0,caption677
Anything is possible with your favourites by your side. 😋,mcdonaldscanada_677,0.0,caption678
Big Mac? 🥓,mcdonaldscanada_678,0.0,caption679
"Swipe 👉 to unwrap the big game with us, today at noon ET. #letsgoraptors",mcdonaldscanada_679,0.0,caption680
This one 👆 you can open early,mcdonaldscanada_680,0.0,caption681
"🎵Deck the halls with Chicken McNuggets, fa la la la la la la la la! 🎵",mcdonaldscanada_681,0.0,caption682
🎶 𝘐𝘵'𝘴 𝘣𝘦𝘨𝘪𝘯𝘯𝘪𝘯𝘨 𝘵𝘰 𝘭𝘰𝘰𝘬 𝘢 𝘭𝘰𝘵 𝘭𝘪𝘬𝘦 𝓅𝑜𝓊𝓉𝒾𝓃𝑒 😍🎶,mcdonaldscanada_682,0.0,caption683
"When someone asks you what’s on your wishlist, just show them this. 🍟🎁",mcdonaldscanada_683,0.0,caption684
Holiday Cheers! ☕,mcdonaldscanada_684,0.0,caption685
Who’s on your shopping list? 🤔,mcdonaldscanada_685,0.0,caption686
Three. Dollar. Big Mac. Now until December 16th. 🍔 #TheClassicsRemastered,mcdonaldscanada_686,0.0,caption687
"Breakfast, Lunch, or Dinner? Let us know! 👇",mcdonaldscanada_687,0.0,caption688
Up close and personal with your favourites. 🔎😋,mcdonaldscanada_688,0.0,caption689
"Whether your team wins or loses, you can always count on McNuggets.",mcdonaldscanada_689,0.0,caption690
"Is it #Fryday yet? Oh, it is? Excellent. 🍟😋",mcdonaldscanada_690,0.0,caption691
Nick Nurse is upping our sear stats. Stronger sear. Better Big Mac®.#LetsGoRaptors,mcdonaldscanada_691,0.0,caption692
"The rule of three states things are more satisfying in groups of threes. This also applies to friends, Big Macs, and",mcdonaldscanada_692,0.0,caption693
Coach is upping our sauce stats. Now with 50% more Big Mac® sauce*. #LetsGoRaptors,mcdonaldscanada_693,0.0,caption694
"Whether you’re hosting or visiting friends, the essentials are always appreciated.",mcdonaldscanada_694,0.0,caption695
Guaranteed way to make good food even better? Good company.,mcdonaldscanada_695,0.0,caption696
Keys to the game: Stronger sear. Better Big Mac®. #LetsGoRaptors,mcdonaldscanada_696,0.0,caption697
".
🔥🔥🔥🔥🔥
🍟🍟🍟🍟🍟
⚡⚡⚡⚡⚡",mcdonaldscanada_697,0.0,caption698
Big Mac® with the sauce over. Now with 50% more Big Mac sauce*. #LetsGoRaptors,mcdonaldscanada_698,0.0,caption699
Rep the Raps. Dress like a Big Mac®. #LetsGoRaptors,mcdonaldscanada_699,0.0,caption700
A good coach can change a game. A great coach can change a burger. #LetsGoRaptors,mcdonaldscanada_700,0.0,caption701
Introducing the Surprise #HappyMeal. We’re bringing back iconic toys for a limited time to celebrate the 40th anniversary of Happy Meal! Which are you most excited for? 🎊 🍟,mcdonaldscanada_701,0.0,caption702
"Just like buns around patties, temptation got a vice-like grip of Simon’s stomach and made him commit the unthinkable",mcdonaldscanada_702,0.0,caption703
"Whether you’re celebrating big things, little things, or the in-between things, we’ll be there! 🎉🍔",mcdonaldscanada_703,0.0,caption704
Proud sponsor of the Raptors 25th season.,mcdonaldscanada_704,0.0,caption705
"There are so many things to celebrate in October, including #NationalSeafoodMonth! Treat yourself to a Filet-O-Fish",mcdonaldscanada_705,0.0,caption706
"“We always peel together - it’s romantic and lucky. I mean we are each other’s lucky charms so it only makes sense to do it as a team!” So, how do you peel?",mcdonaldscanada_706,0.0,caption707
What are you reaching for first? 🤔,mcdonaldscanada_707,0.0,caption708
There’s McMuffin better than this. 😉,mcdonaldscanada_708,0.0,caption709
"We’re thankful for friends, sharing, and McNuggets.",mcdonaldscanada_709,0.0,caption710
You autumn know how to picnic in fall. 🍂😋,mcdonaldscanada_710,0.0,caption711
Swipe 👉 for some Friendsgiving inspo. 🍂🧡,mcdonaldscanada_711,0.0,caption712
Slow-mo syrup drizzle to bless your timeline. 🥞😋,mcdonaldscanada_712,0.0,caption713
Who takes the 🏆in the McNugget Sauce Showdown? 💛❤️💚,mcdonaldscanada_713,0.0,caption714
"""I always go for the triple play: Big Mac, Large Fries and Large Soft Drink. I figure, combo up and triple your chances of winning, plus I get all my favourites so it’s really a win win."" So, how do you peel?",mcdonaldscanada_714,0.0,caption715
The most 𝐢𝐜𝐨𝐧ic lunch ever?,mcdonaldscanada_715,0.0,caption716
Fall is all about freshness. 😊🥗,mcdonaldscanada_716,0.0,caption717
Big Macs as far as the eye can see.,mcdonaldscanada_717,0.0,caption718
Some pop-up ads are better than others.,mcdonaldscanada_718,0.0,caption719
"*opens search bar, types “glamour shots of Big Mac” hits enter* 🍔🤩",mcdonaldscanada_719,0.0,caption720
"Want #EvenMore? Get a FREE cheeseburger Sept 18-24, only with the My McD’s app. Minimum $1 pre-tax purchase required. At participating restaurants in Canada. Happy #NationalCheeseburgerDay!",mcdonaldscanada_720,0.0,caption721
Three’s company. 😉🍟,mcdonaldscanada_721,0.0,caption722
"When you’re hungry, everything’s a reminder.",mcdonaldscanada_722,1.0,caption723
First rule of hiking: always pack a snack for the trail. 🍟🍃,mcdonaldscanada_723,1.0,caption724
"Chill, relax and reeses-set your batteries. 😉",mcdonaldscanada_724,0.0,caption725
"Curd you move over, you’re blocking the view. 👀",mcdonaldscanada_725,0.0,caption726
We literally light up during #SummerDrinkDays. 🥤😎,mcdonaldscanada_726,0.0,caption727
Fresh air and fresh fries. What more do you need? McNuggets? We have those too!,mcdonaldscanada_727,0.0,caption728
Our delicious Strawberry Baked Pies are best enjoyed with a view. 🍓,mcdonaldscanada_728,0.0,caption729
"Hot, crispy, and golden: the recipe for a perfect beach day.😎",mcdonaldscanada_729,0.0,caption730
Your official summer fuel. #SummerDrinkDays,mcdonaldscanada_730,0.0,caption731
"Yes, we deliver here too! #McDelivery",mcdonaldscanada_731,0.0,caption732
"We know you want to scream about it, but it’s hot out and it’ll melt so just dig in already!🍦🔥",mcdonaldscanada_732,0.0,caption733
Reel in one that’s thiiiiiiiiis big. 🎣😋,mcdonaldscanada_733,0.0,caption734
One for every day of the week!,mcdonaldscanada_734,0.0,caption735
Unbox your favourites! 😊,mcdonaldscanada_735,0.0,caption736
The perfect summer duo.,mcdonaldscanada_736,0.0,caption737
Breakfast? Lunch? Afternoon snack? We’ve got you covered! 😀 🥯,mcdonaldscanada_737,0.0,caption738
Dreaming of fries for #NationalFrenchFryDay🍟? Here’s your soundtrack…,mcdonaldscanada_738,1.0,caption739
We thought this would look good on the grid. 🍟 Happy #Fryday!,mcdonaldscanada_739,0.0,caption740
"Want the #McFlurryTruck at YOUR event? Submit a comment or video telling us why you want us to come to your event this summer and you could win a McFlurry Truck experience for you and your crew. *Subject to event requirements. Must be age of majority resident of Canada (excluding Northwest Territories, Nunavut and Yukon). See link in bio for Contest Rules.",mcdonaldscanada_740,0.0,caption741
𝕔𝕠𝕠𝕝 𝕤𝕦𝕞𝕞𝕖𝕣! Have you seen our refreshing new GIF stickers? Search “SummerDrinkDays” in the GIF search.,mcdonaldscanada_741,0.0,caption742
"Want the #McFlurryTruck at YOUR event? Submit a comment or video telling us why you want us to come to your event this summer and you could win a McFlurry Truck experience for you and your crew. *Subject to event requirements. Must be age of majority resident of Canada (excluding Northwest Territories, Nunavut and Yukon). See link in bio for Contest Rules.",mcdonaldscanada_742,0.0,caption743
"Plesse excyse thw spelking mostakes, eatung a cone and typong wit one hamd is prettu hjard.🍦😋 #BecauseCones",mcdonaldscanada_743,0.0,caption744
Cheers to Summer...Drink Days! 🥤☀,mcdonaldscanada_744,0.0,caption745
"Celebrating everything red, white, and golden today! Happy Canada Day! 🇨🇦",mcdonaldscanada_745,0.0,caption746
Swipe 👉 for cookies! 🍪,mcdonaldscanada_746,0.0,caption747
Who’s the hashbrown to your McMuffin? Tag them in the comments!👇,mcdonaldscanada_747,0.0,caption748
"We have supported LGBTQ2I+ employees and guests in our restaurants for years. This year, we did something special to kick off Pride festival season in Canada and make our support and celebration of diversity even more visible. We proudly serve everybody! #LoveisLove #PRIDE2019",mcdonaldscanada_748,0.0,caption749
The odds are stacked in our flavour. 😋,mcdonaldscanada_750,0.0,caption750
Proudly serving everyone!,mcdonaldscanada_751,0.0,caption751
Tag your dinner date in the comments.👇,mcdonaldscanada_752,0.0,caption752
"Fun fact: the fish from the Filet-O-Fish you know and love is sourced from @mscbluefish certified fisheries, meaning you",mcdonaldscanada_753,0.0,caption753
Here’s to (almost) the first day of summer! ⛱️☀️ #SummerDrinkDays,mcdonaldscanada_754,0.0,caption754
