caption,image_id,funny_score,caption_id
"Thank God it's #Friesday! 🍟
#fries #frenchfries #friesday #friday #frieslover #frieslove #friestime #fastfood #mcdo #mcdonalds",mcdonalds_switzerland_1326,0.0,caption878
Fries & Sauce = perfect mix! 🍟😍#,mcdonalds_switzerland_1333,0.0,caption879
"Wir, wenn wir uns zum Essen treffen. Und welcher ist dein Favorit?",mcdonalds_switzerland_1339,0.0,caption880
Fries Party on Friesday! 🍟🎉#,mcdonalds_switzerland_1340,0.0,caption881
Happy Friesday! 🍟,mcdonalds_switzerland_1348,0.0,caption882
Huuungeeer 🤤	,mcdonalds_switzerland_1377,0.0,caption883
Fingerfood 😍	,mcdonalds_switzerland_1378,0.0,caption884
Good days start with coffee. But we drink it all day long just in case.,mcdonalds_switzerland_1379,0.0,caption885
Dinner with a view 😍	,mcdonalds_switzerland_1380,0.0,caption886
McFlurry-Pause 👌	,mcdonalds_switzerland_1396,0.0,caption887
Love is in the air 🍟😍#,mcdonalds_switzerland_1397,0.0,caption888
☕️🥐 Repost @alicee.wonderland2,mcdonalds_switzerland_1398,0.0,caption889
The only 6 packs I need 😆	,mcdonalds_switzerland_1423,0.0,caption890
What a perfect Friesday! 🍟😍 #friday #friesday #funday #fries #frieslover #friesfan #love #snack #summer #mcdonalds #mcdo,mcdonalds_switzerland_1429,0.0,caption891
Who else? ☕️ #icedcoffee #coldcoffee #coffee #monday #coffeeday #coffeetime #fresh #mccafe #mcdonalds #mcdo,mcdonalds_switzerland_1438,0.0,caption892
I'm in love with the coco 🎼😍 #mcflurry #bounty #icecream #coco #chocolate #fresh #sweet #summer #mcdonalds #mcdo,mcdonalds_switzerland_1440,0.0,caption893
Yummie Chicks! 🤤 ,mcdonalds_switzerland_1446,0.0,caption894
Sharing is caring 💞🍓🍌 #loveatfirstsip #smoothie #strawberry #banana #drink #fresh #mccafe #mcdo #mcdonalds,mcdonalds_switzerland_1458,0.0,caption895
The perfect match 💛💓#,mcdonalds_switzerland_1461,0.0,caption896
Team 🍓 oder Team 🍍?P,mcdonalds_switzerland_1479,0.0,caption897
Be cool & enjoy! ✌️🌯,mcdonalds_switzerland_1484,0.0,caption898
Muffin compares to you 💏,mcdonalds_switzerland_1486,0.0,caption899
Happy Monday 😘 #monday #coffeeday #coffeetime #happymonday #coffee #coffeelover #mccafe #mcdo #mcdonalds,mcdonalds_switzerland_1492,0.0,caption900
Perfect Friesday 🍟 & 🌺 #fries #friesday #friday #funday #frieslover #friesfan #snack #spring #flower #mcdonalds #mcdo,mcdonalds_switzerland_1495,0.0,caption901
🙏 #funfries #funday #friday #friesday #fries #cheddar #cheese #bacon #mcdonalds #mcdo,mcdonalds_switzerland_1509,0.0,caption902
I want you!,mcdonalds_switzerland_1515,0.0,caption903
😴 #worldsleepday #letshaveanap #mcdonalds #mcdo #fries,mcdonalds_switzerland_1531,0.0,caption904
Time fries when I'm with you 😉,mcdonalds_switzerland_1539,0.0,caption905
It's cheeseburger o'clock 🍔 ,mcdonalds_switzerland_1542,0.0,caption906
Congratulations Fantin! We are proud of you! 👍 #together4gold @schweizersporthilfe,mcdonalds_switzerland_1552,0.0,caption907
That's our mood all the time 😉 Thanks @juliacaroline_a for this great picture!  #enjoythenow,mcdonalds_switzerland_1576,0.0,caption908
🍩 + 🍫 = 😍 #m,mcdonalds_switzerland_1583,0.0,caption910
Sunday = Brunch day,mcdonalds_switzerland_1586,0.0,caption911
"Keep Rolling, rolling, rolling... #mcflurryoreo #mcflurry #mcdonalds #snack #sweet",mcdonalds_switzerland_1591,0.0,caption913
Happy World Fashion Day! So sollte Mode immer aussehen 😉,mcdonalds_switzerland_1612,0.0,caption914
Sharing is caring 😉 #mcdonalds #chickenweeks #sharebucket #mcd #mcdo,mcdonalds_switzerland_1643,0.0,caption915
Congratulations Roman! We are proud of you too! 🏆💪 #together4gold,mcdonalds_switzerland_1656,0.0,caption916
Congratulations Emma and team! 🏆 We are very proud of you! 💪 #together4gold,mcdonalds_switzerland_1657,0.0,caption917
An Ice Coffee Sundae on a Sunday 😉 #mccafe #sunday #funday #mcdonalds #mcd #mcdo #icecoffee #sundae,mcdonalds_switzerland_1667,0.0,caption918
Wrappers in da house ;),mcdonalds_switzerland_1677,0.0,caption919
Happy #ChineseNewYear! 😊 #yearoftherooster #mcdonalds #mcdo #mcd,mcdonalds_switzerland_1706,0.0,caption920
Happy Halloween 🎃#Halloween #mcdonalds #mcdo,mcdonalds_switzerland_1733,0.0,caption921
They're back! #cbo #nycrispy #mcdonalds #requested #burgers,mcdonalds_switzerland_1734,0.0,caption922
Happy Clean Up Day! This bag is almost full! Thanks to the students from #Rümlang! #cleanupday #rümlang #McDonalds,mcdonalds_switzerland_1749,0.0,caption923
Congratulations to our #togetherforgold athlete @florianbreer and his team mate @yveshaussener for their fantastic,mcdonalds_switzerland_1768,0.0,caption924
Congratulations to our #togetherforgold athlete @salesinglin for finishing 6th at the European Athletics Youth,mcdonalds_switzerland_1771,0.0,caption925
3 - 2- 1 - BIG BANG!,mcdonalds_switzerland_1775,0.0,caption926
Big Match? Big Mac!,mcdonalds_switzerland_1780,0.0,caption927
#TGIF #Fries #GoodTimes #Party #McDonalds #McDo,mcdonalds_switzerland_1791,0.0,caption928
When was the Big Tasty launched for the first time in Switzerland? ,mcdonalds_switzerland_1815,0.0,caption929
Cheeeeessseeeeee! :D,mcdonalds_switzerland_1838,0.0,caption930
Happy International Whipped Cream Day! ;),mcdonalds_switzerland_1842,0.0,caption931
This mustache is even attractive on women ;) Thanks to @mcdonalds_austria!,mcdonalds_switzerland_1871,0.0,caption932
"Good morning, weekend <3",mcdonalds_switzerland_1872,0.0,caption933
Happy International Men's Day :) #InternationalMensDay #McDonalds #McDo,mcdonalds_switzerland_1873,0.0,caption934
Are you eat-in or take-out?,mcdonalds_switzerland_1874,0.0,caption935
"How about you add a few Chicken McNuggets to your Menu? Get 4 for  only 2,90.-CHF. Available just for a while! ;-)",mcdonalds_switzerland_1877,0.0,caption936
Feeling warm and cozy ❤ #mccafe,mcdonalds_switzerland_1878,0.0,caption937
He's back! #TheNewPrime,mcdonalds_switzerland_1879,0.0,caption938
It's the inner values that count <3,mcdonalds_switzerland_1882,0.0,caption939
November is #movember! Do you grow a mustache this month? @ronaldmcdonald,mcdonalds_switzerland_1883,0.0,caption940
On Halloween ketchup will be spilled... Happy Halloween! :),mcdonalds_switzerland_1885,0.0,caption941
Do you feel it? Halloween is just around the corner #McCafé,mcdonalds_switzerland_1886,0.0,caption942
Which team are you supporting tonight? #mcdonalds #mcdo #hockey #swissicehockeyfederation #sihf #LNA,mcdonalds_switzerland_1888,0.0,caption943
Because we need something sweet to start the week with. Stop by your local #McCafé for some #warmth. ☕️ #mcdonalds #mcdo,mcdonalds_switzerland_1890,0.0,caption944
"End the week on a sweet note with our new #McCafé products : Brownie Cheescake, Marschmallow Bar, Gingerbread Latte and",mcdonalds_switzerland_1891,0.0,caption945
Happy World Smile Day ! Share a picture of your nicest smile or your best joke with @mcdonalds_switzerland and get a,mcdonalds_switzerland_1892,0.0,caption946
"Morning coffee, 10am coffee, dessert coffee, coffee with friends, date coffee... Which options do you usually pick?",mcdonalds_switzerland_1893,0.0,caption947
Are you a meat lover? Then you should definitely try our new Signature burgers The Maestro Blue Cheese and The Maestro,mcdonalds_switzerland_1894,0.0,caption948
A lunar eclipse will take place during the night. What will you do to stay awake? #mcdonalds #mcdo #lunareclipse #moon,mcdonalds_switzerland_1895,0.0,caption949
Another fantastic performance for one of our #together4gold and @schweizersporthilfe athlete! Congratulations @vladyar,mcdonalds_switzerland_1896,0.0,caption950
We're celebrating the first day of #autumn today! Did you know it's the season of #love? #McCafe #mcdonalds #mcdo,mcdonalds_switzerland_1897,0.0,caption951
Congratulations to Simon Rieckhoff for a fantastic season highlighted by a Swiss Champion title and a participation at,mcdonalds_switzerland_1898,0.0,caption952
"This is NOT how it's done at our #McCafe, we promise! 😄 Thanks @gamero_j for sharing this video! #mcdonalds #mcdo #coffee #art #barista #loosingit #lol",mcdonalds_switzerland_1899,0.0,caption953
"Shake it, shake it, shake it! Have you tried our Shaker fries? 🍟 #mcdonalds #mcdo #mcd #fries #shakeshake #shakeshakeshake #hotchilli #blackpepper  #foodie #picoftheday",mcdonalds_switzerland_1900,0.0,caption954
Small things make Mondays easier...what are they for you? #McCafe #mcdonalds #mcdo #coffee #monday #cappuccino,mcdonalds_switzerland_1901,0.0,caption955
#Repost @monah_ with @repostapp.,mcdonalds_switzerland_1903,0.0,caption956
Thanks for your hard work guys!  #Repost @monah_ with @repostapp.,mcdonalds_switzerland_1904,0.0,caption957
"How will your kid react when he/she sees you have replaced his/her favorite meal with just an #apple? Trick your kid, make some video and share it with #happyfruits! #happymeal #surprise #kids #funny #video #viral #mcdonalds #mcdo #hiddencamera",mcdonalds_switzerland_1905,0.0,caption958
"Last stop for our #BBQAroundTheWorld! As of today, you can taste the South African Barbecue in all of our Swiss",mcdonalds_switzerland_1906,0.0,caption959
Swiss Champion in Laser Radial! 👍 Congratulations @megevalexis for your fantastic performance over the weekend!,mcdonalds_switzerland_1907,0.0,caption960
Now our Happy Meal always contains a fruit! Some are surprised! ;-) #happyfruits #happymeal #fruit #vitamins #foodie #kids #healthy #menu #goodnews #picoftheday,mcdonalds_switzerland_1908,0.0,caption961
"It doesn’t matter if you’re on holidays or at work, we’re sure a McFlurry Oreo will have you finish the week on a",mcdonalds_switzerland_1909,0.0,caption962
#Repost @vladyar ,mcdonalds_switzerland_1910,0.0,caption963
Congrats Yasmin Giger @cherichuchu123 for a fantastic silver medal at the European Youth Olympic Festival #eyof in the,mcdonalds_switzerland_1911,0.0,caption964
"On this grey morning, all you need is a breakfast at McCafé. How about a cappuccino and one of our salty products?",mcdonalds_switzerland_1912,0.0,caption965
The Yellow Chili Sauce that you can find in our Australian BBQ is very #popular in Sydney. Our blogger @xavier_alfonso,mcdonalds_switzerland_1913,0.0,caption966
Our #BBQAroundTheWorld blogger @xavier_alfonso is enjoying his time in Sydney. Learn more on our Facebook page (link in,mcdonalds_switzerland_1914,0.0,caption967
Our fans of chicken are thrilled. The Chicken Tasty and Chicken Tasty Bacon are back! #McDonalds #switzerland #swissmcd,mcdonalds_switzerland_1915,0.0,caption968
"Discover our new #McCafe salty products, freshly baked and prepared every morning for the joy of your taste buds! #McCafe #McDonalds #mcdo #bretzels #silsbread #philadelphiacheese #coffee #breakfast #yummy #foodie",mcdonalds_switzerland_1916,0.0,caption969
Our #McDonalds #blogger @xavier_alfonso started his #BBQAroundTheWorld trip from #Switzerland to #Sydney. Follow more of his travel #adventures here! #McDo #BBQAroundTheWorld #trip #firststop #sydney #australia #bbq,mcdonalds_switzerland_1917,0.0,caption970
Get new flavours from down under with our new #burger Australian Barbecue and its Yellow Chili sauce. #McDonalds,mcdonalds_switzerland_1918,0.0,caption971
It's a hot day today! Who wouldn't dream to take a swim with this beauty? #mcdonalds #McCafe #yummy #donut #food #summer,mcdonalds_switzerland_1919,0.0,caption972
Congrats @lausanne2020! Our #together4gold athletes are training hard to participle in the Youth Olympic Games in 2020!,mcdonalds_switzerland_1920,0.0,caption973
Sun’s out and you need some #refreshment? Our #McCafe #smoothies are now half price for a limited period of time,mcdonalds_switzerland_1921,0.0,caption974
Today’s the International Day of #friendship. Tag a #friend with whom you’d like to share a Sundae. #mcdonalds #mcdo,mcdonalds_switzerland_1922,0.0,caption975
"The third Burger Dynasty is now available in all our restaurants. As of today, you can taste the Royal Jalapeño and the",mcdonalds_switzerland_1923,0.0,caption976
"4, 6, 9 or 20...who agrees to say they always disappear too quickly? #mcdonalds #mcdo #tasty #mcnuggets #food #yummy #picoftheday #switzerland #bestoftheday #likes #IGVideo #foodstagram #foodie",mcdonalds_switzerland_1924,0.0,caption977
We can't wait for the weekend to get refreshed! Which drink do you usually choose?,mcdonalds_switzerland_1925,0.0,caption978
The Minions are grilling McNuggets. Would you consider doing the same? #MinionsatMcDonalds,mcdonalds_switzerland_1926,0.0,caption979
"Last chance! Give us your reason why we should send you on our amazing trip to Sydney, Buenos Aires and Cape Town. Tag",mcdonalds_switzerland_1927,0.0,caption980
"Do you also have a royal hunger? This week, discover the McChicken Pepper and the Cheese & Bacon! #mcdonaldsroyals",mcdonalds_switzerland_1928,0.0,caption981
"No matter the mean of transport, you're always in a hurry to get there when you're hungry! #mcdonalds #mcdo #food #hurry",mcdonalds_switzerland_1929,0.0,caption982
"Become our travel blogger and go on an adventure in Sydney, Buenos Aires and Cape Town! Send us a video message using",mcdonalds_switzerland_1930,0.0,caption983
Just a few hours left before the weekend. How about a cookie from the McCafé to give you that extra power? #mcdonalds,mcdonalds_switzerland_1931,0.0,caption984
"Want to go to Sydney, Buenos Aires and Cape Town? Tell us in a video message why you should win and use the hashtag",mcdonalds_switzerland_1932,0.0,caption985
The Minions are training hard! Potato-naaaah! #MinionsatMcDonalds,mcdonalds_switzerland_1933,0.0,caption986
Whose doing this all the time as well? #mcdonalds #mcdo #foodporn,mcdonalds_switzerland_1934,0.0,caption987
Like this picture if you're lucky enough to also go on holidays! #mcdonalds #mcdo #happy #holidays,mcdonalds_switzerland_1935,0.0,caption988
It looks like the Minions have invaded McDonald's Switzerland! #MinionsatMcDonalds,mcdonalds_switzerland_1936,0.0,caption989
Banana? #MinionsatMcDonalds,mcdonalds_switzerland_1937,0.0,caption990
Congratulations @michelle_heimberg for a fantastic bronze medal at the European Junior Diving Championships! What a,mcdonalds_switzerland_1938,0.0,caption991
The Royals are back today: discover the Royal Tzatziki and the McChicken Basilic. Which one will you pick first ? ;-),mcdonalds_switzerland_1939,0.0,caption992
"Melon is now available in all Happy Meals, as a snack or as a refreshing dessert. #mcdonalds #mcdo #melon #fruit",mcdonalds_switzerland_1940,0.0,caption993
Our traditional McMasters golf tournament happened yesterday in #payerne. Are you into golfing too? #rmhc #golf,mcdonalds_switzerland_1941,0.0,caption994
Congratulations @michelle_heimberg for a splendid 4th place at yesterday European Junior #Diving Championships from 3m. Today's the next competition and we're excited to hear back from her! #together4gold,mcdonalds_switzerland_1942,0.0,caption995
Good luck @michelle_heimberg for tomorrow's first competition at the European Junior #diving Championships in #moscow!,mcdonalds_switzerland_1943,0.0,caption996
Why not enjoy a Summer salad on this sunny Wednesday? #mcdonalds #mcdo #salad #picoftheday,mcdonalds_switzerland_1944,0.0,caption997
The #together4gold and @schweizersporthilfe athlete Arthur Claessens visited his partner restaurant in Crissier and,mcdonalds_switzerland_1945,0.0,caption998
And how would it be with a Coupe Sundae for dessert? ;-) #mcdonalds #mcdo #dessert #icecream #picoftheday,mcdonalds_switzerland_1946,0.0,caption999
"You asked for the Double Cheeseburger, we're also suggesting the Little Ciabatta Pepper! #mcdonalds #mcdo #burger",mcdonalds_switzerland_1947,0.0,caption1000
Which sauce are you going for? #mcdonalds #mcdo #food #picoftheday,mcdonalds_switzerland_1948,0.0,caption1001
A big congrats to @vladyar Reverdin for winning the Generation Trophy in St.Gallen together with her team mate Pius,mcdonalds_switzerland_1949,0.0,caption1002
Bravo @ugo_bmx! #together4gold ・・・,mcdonalds_switzerland_1950,0.0,caption1003
Smile even though it's Monday ;-) #mcdonalds #mcdo #smile #picoftheday,mcdonalds_switzerland_1951,0.0,caption1004
Another fantastic result from one of our #together4gold and @schweizersporthilfe athlete @nealwoernhard who become Match,mcdonalds_switzerland_1952,0.0,caption1005
"Congratulations to Joshua Meyer, our #together4gold and @schweizersporthilfe athlete, for winning the title at the",mcdonalds_switzerland_1953,0.0,caption1006
The Car Wash in favor of the Ronald McDonald Foundation is going on today. Come and get your car washed for the good,mcdonalds_switzerland_1954,0.0,caption1007
The Car Wash in favor of the Ronald McDonald Foundation is going on today. Come and get your car washed for the good,mcdonalds_switzerland_1955,0.0,caption1008
The Car Wash in favor of the Ronald McDonald Foundation is going on today. Come and get your car washed for the good,mcdonalds_switzerland_1956,0.0,caption1009
The Car Wash in favor of the Ronald McDonald Foundation is going on today. Come and get your car washed for the good,mcdonalds_switzerland_1957,0.0,caption1010
Nothing spoils more your Friday than realizing it's only Wednesday…#mcdo #mcdonalds #humor #factoftheday,mcdonalds_switzerland_1958,0.0,caption1011
The weather won't have an impact on our mood. Who's in for a Smoothie from #mccafe? #yummy #smoothie #mcdo #mcdonalds,mcdonalds_switzerland_1959,0.0,caption1012
Our #bacon Clubhouse is available with beef or chicken. How do you like it? #McDo #mcdonalds #burger #beef #chicken,mcdonalds_switzerland_1960,0.0,caption1013
Another difficult Monday? Sleep in a little longer and come have breakfast with us! ;-) #mcdonalds #mcdo #breakfast,mcdonalds_switzerland_1961,0.0,caption1014
In May take off your layers ;-) #mcdonalds #mcdo #sun #picoftheday,mcdonalds_switzerland_1962,0.0,caption1015
"Today we're celebrating the 10th anniversary of our Ronald McDonald House in St. Gallen. In the past years, 3175",mcdonalds_switzerland_1963,0.0,caption1016
The first half of the week is already gone. Time to celebrate with a Strawberry-Rhubarb Cake from #mccafe? #mcdonalds,mcdonalds_switzerland_1964,0.0,caption1017
Fan of our Chicken Big Mac? It's only available for another couple of days! #mcdonalds #mcdo #burger #bigmac #food,mcdonalds_switzerland_1965,0.0,caption1018
Like if you love our fries as much as we do! <3 ,mcdonalds_switzerland_1966,0.0,caption1019
Thanks @djerem for encouraging the runners with amazing sounds! #mcdo #mcdonalds #live #music #djerem,mcdonalds_switzerland_1967,0.0,caption1020
"We're at the 20KM de Lausanne. Come and enjoy the great performance of @djerem, Electroshocks and Benkady tonight!",mcdonalds_switzerland_1968,0.0,caption1021
"@djerem, Electroshocks and Benkady will perform in front of our McDonald's Flon, Rue de Bourg and St. Laurent (in this",mcdonalds_switzerland_1969,0.0,caption1022
Happy birthday McDrive! To celebrate you'll be able to enjoy our hamburger for just 1.- today! ,mcdonalds_switzerland_1970,0.0,caption1023
Kitchens are open! We're already tasting the Fr 1.- hamburgers and they're delicious! 😄 #mcdo #mcdonalds #hamburger,mcdonalds_switzerland_1971,0.0,caption1024
A hamburger for just 1.- Fr.?! To celebrate the 25th anniversary of the Swiss McDrives our hamburger will only be 1.-,mcdonalds_switzerland_1972,0.0,caption1025
Have you already tried our #Chicken #BigMac? ,mcdonalds_switzerland_1973,0.0,caption1026
We're proud to support the stars of tomorrow and to encourage them on their way to the top! #together4gold ,mcdonalds_switzerland_1974,0.0,caption1027
"Have you already tried our new McFlurry Brownies Cailler, Brownies Caramel or Bounty? ",mcdonalds_switzerland_1975,0.0,caption1028
Also trying to survive Friday? ,mcdonalds_switzerland_1976,0.0,caption1029
"60 years ago today, Ray Kroc opened the first McDonald's restaurant #mcdonalds #mcdo #food #history #anniversary",mcdonalds_switzerland_1977,0.0,caption1030
Not only can you taste our Chicken Big Mac but you can also dream of Big Mac! Share your best Big Mac moment with the,mcdonalds_switzerland_1978,0.0,caption1031
Big Mac Lover? Then you should try our new Chicken Big Mac which will be available as of tomorrow! ,mcdonalds_switzerland_1979,0.0,caption1032
Can you guess where this McDonald's is? ,mcdonalds_switzerland_1980,0.0,caption1033
Egg hunting is overrated ;) How about a mini muffin hunt? Happy Easter! ,mcdonalds_switzerland_1981,0.0,caption1034
April fools! No chocolate bacon topping for Switzerland just yet :) #aprilfools #sundae #chocolate #bacon #Switzerland,mcdonalds_switzerland_1982,0.0,caption1035
New: come and try our new Chocolate Bacon Sundae Topping! #sundae #chocolate #bacon #new #McDonalds,mcdonalds_switzerland_1983,0.0,caption1036
Are you missing the hour too much? Maybe a delicious beverage or pastry will cheer you up ;) #food #timechange #sleepy,mcdonalds_switzerland_1984,0.0,caption1037
Don't forget to change your clocks tonight ;) #timechange #summertime #clocks,mcdonalds_switzerland_1985,0.0,caption1038
"Special fashion show in Sweden. I love these boots, don't you? #imlovinit",mcdonalds_switzerland_1986,0.0,caption1039
"Special concert in Vienna. Some beats and a philharmonic orchestra, why not? #imlovinit #vienna #wien #austria",mcdonalds_switzerland_1987,0.0,caption1040
People were given vouchers made of ice on the beach of Rio de Janeiro. By 30 degrees one has to run fast to redeem this,mcdonalds_switzerland_1988,0.0,caption1041
McDrive becomes McBike in #denmark 🍔🚴 #imlovinit #mcdonaldsdk,mcdonalds_switzerland_1989,0.0,caption1042
"If you've never seen the world's largest #bigmacselfie, then you haven't been to Dubai recently. #imlovinit #dubai",mcdonalds_switzerland_1990,0.0,caption1043
"Even if you approach the Warsaw Jingle Bench as strangers, you leave as friends. Friends with a jingle and free food",mcdonalds_switzerland_1991,0.0,caption1044
Our 24 hours of joy started in #sydney #australia with a giant ball pit. #imlovinit,mcdonalds_switzerland_1992,0.0,caption1045
Which one is your favourite? #McFlurry #icecream #food #McDonalds #refreshing #Daim #Toblerone #MMs #MandMs #MundM,mcdonalds_switzerland_1994,0.0,caption1046
Yesterday we won #gold at the Swiss Poster Awards 2014 for our Royals campaign and we're proud! Do you remember it?,mcdonalds_switzerland_1995,0.0,caption1047
#TheClassicBurger #McDonalds #SignatureLine #burger #food,mcdonalds_switzerland_1996,0.0,caption1048
Have you already tried our Must Haves TS and Deluxe? Aren't they delicious? #burger #food #delicious #McDonalds,mcdonalds_switzerland_1999,0.0,caption1049
#jobs #job #apprenticeship #lehre #apprentissage #learn #McDonalds #Lehrling #apprenti #school #work #Ausbildung,mcdonalds_switzerland_2000,0.0,caption1050
Let it snow #snow #winter #fries #food #McDonalds,mcdonalds_switzerland_2001,0.0,caption1051
Your favorite burgers Royal TS and Deluxe are now available in a tasty mini format! A Mmmust Have!,mcdonalds_switzerland_2002,0.0,caption1052
Merci pour votre visite @officialgshc au McDonald's Balexert. Sympa! #gshc #fun #mcdonalds,mcdonalds_switzerland_2003,0.0,caption1053
How many coke glasses can you align in a minute? Find out in our new Coke Glass Game! Every player has the chance to win,mcdonalds_switzerland_2004,0.0,caption1054
Happy Valentinesday! ,mcdonalds_switzerland_2005,0.0,caption1055
#McDonalds #CokeGlass #color #pink #green #orange #turquoise #colorful,mcdonalds_switzerland_2006,0.0,caption1056
#goodmorning #coffee #monday #McCafé #McDonalds,mcdonalds_switzerland_2007,0.0,caption1057
#sweet #music #mcdonalds,mcdonalds_switzerland_2008,0.0,caption1058
#McDonalds #coupons,mcdonalds_switzerland_2009,0.0,caption1059
Le @officialGSHC en visite au McDonald's de la #Praille pour montrer la #Coupe #Spengler aux #fans,mcdonalds_switzerland_2010,0.0,caption1060
#Repost @mcdonaldsleb ・・・ It just goes with every meal! #fries #McDonalds #Lebanon #yummy,mcdonalds_switzerland_2011,0.0,caption1061
#Repost @mcdonalds ego ・・・ Burger bells burger bells Big Mac all the way! #Burger #Christmas #Yummy #Imlovinit,mcdonalds_switzerland_2012,0.0,caption1062
#nice #hot #beverage #McCafé,mcdonalds_switzerland_2014,0.0,caption1063
#Gift #idea ! #McDonalds #coupons !,mcdonalds_switzerland_2015,0.0,caption1064
The one and only: the Big Mac 😍 #BigMac #yummy ,mcdonalds_switzerland_2016,0.0,caption1065
#Repost @mcdonaldsleb ・・・ A well decorated #christmastree 😊🎄#McDonalds #BigMac #Lebanon #seasonsgreetings,mcdonalds_switzerland_2017,0.0,caption1066
#Penguins #Madagascar #HappyMeal #toys,mcdonalds_switzerland_2018,0.0,caption1067
Mmmmmmmmh #McChicken 😍 #Repost @beso0.0 ・・・ #Mc_Chicken #McChicken #mcdonalds #Chicken #spicy #Mc_Chicken_spicy #yummy,mcdonalds_switzerland_2019,0.0,caption1068
#cool #magnets #fries #BigMac #ApplePie #ChickenMcNuggets #Drink,mcdonalds_switzerland_2020,0.0,caption1069
Our #new #HappyMeal promotion: #Penguins of #Madagascar ,mcdonalds_switzerland_2021,0.0,caption1070
#Ready for #ski ?,mcdonalds_switzerland_2022,0.0,caption1071
#F1 #Formula1 #Art,mcdonalds_switzerland_2023,0.0,caption1072
#cool #shoes 😁 @ronaldmcdonald,mcdonalds_switzerland_2024,0.0,caption1073
#Repost from @ronaldmcdonald --- Make a wish! #Amazing moment in #Thailand! ,mcdonalds_switzerland_2025,0.0,caption1074
The #new @ronaldmcdonald #costume ! #cool,mcdonalds_switzerland_2026,0.0,caption1075
#Happy #Halloween 🎃👻😈,mcdonalds_switzerland_2027,0.0,caption1076
#SchwiizerWuche #SemainesSuisses #McFondue #Sun #Yummy ,mcdonalds_switzerland_2028,0.0,caption1077
#autumn #fries,mcdonalds_switzerland_2029,0.0,caption1078
#office #companions #Mario #Luigi #Yoshi #Toad 😎,mcdonalds_switzerland_2030,0.0,caption1079
Our #new #Chocolate #Chips #Latte . #Delicious #Coffee #Break,mcdonalds_switzerland_2031,0.0,caption1080
#Old #School #Happy #Meal are #cool 👍,mcdonalds_switzerland_2032,0.0,caption1081
Ronald McDonald is now on #Instagram 🎉😃 @ronaldmcdonald,mcdonalds_switzerland_2033,0.0,caption1082
#coffee #break #macaron #choco-orange #delicious #afternoon,mcdonalds_switzerland_2034,0.0,caption1083
#Snack #Wrap #Chicken #Cocktail #yummy,mcdonalds_switzerland_2035,0.0,caption1084
#Junior #Club #Competition #Winnner #400winners #HardWork,mcdonalds_switzerland_2036,0.0,caption1085
#Crispy #McBacon #Bacon #McDeal,mcdonalds_switzerland_2037,0.0,caption1086
#Achtung #Attention #Minion #Minions #Toy,mcdonalds_switzerland_2038,0.0,caption1087
#Nüssli #Rampon #Salad #Fresh #Healthy #Lovingit,mcdonalds_switzerland_2039,0.0,caption1088
#HappyMeal #Dragons #Fans #WeLove #cute,mcdonalds_switzerland_2040,0.0,caption1089
#Cool #Menu #TheChickenClub #Salad #Fruits #Apple,mcdonalds_switzerland_2041,0.0,caption1090
#Birthday #Party #Training at #McDonalds #LetsPlay,mcdonalds_switzerland_2042,0.0,caption1091
#McWrap #Chicken #Tasty #delicious #new #TryIt,mcdonalds_switzerland_2043,0.0,caption1092
#TheChickenClub #burger #delicious #chicken #Signature #RenéSchudel #food,mcdonalds_switzerland_2044,0.0,caption1093
#nice #ride ! #car #mcdonalds #lovingit 🚘,mcdonalds_switzerland_2045,0.0,caption1094
#Repost from @andikeller with @repostapp --- 🚁 #helicopter #stans #buochs #engelberg #titlis #melchsee #frutt,mcdonalds_switzerland_2049,0.0,caption1095
#Morning #Break in the #Sun ! #Iced #Latte #Machiatto -#delicious #coffee,mcdonalds_switzerland_2050,0.0,caption1096
#Back to #School !,mcdonalds_switzerland_2051,0.0,caption1097
#Happy #Meal #toys ! #Ben10 #HelloKitty,mcdonalds_switzerland_2052,0.0,caption1098
Perfect #coffee #treat : #Espresso #Deluxe ! #McCafé,mcdonalds_switzerland_2054,0.0,caption1099
Happy #Birthday Ronald McDonald House Charities #RMHC #20years #20years20stories 🎉🎊🎁💝,mcdonalds_switzerland_2055,0.0,caption1100
Our office #friends 😁 #minions #cute #funny,mcdonalds_switzerland_2056,0.0,caption1101
Grand Chicago Classic is back 😊 ! #mcdonalds #lunch #yummy #delicious,mcdonalds_switzerland_2057,0.0,caption1102
Next week = Ronald McDonald House Charities anniversary!  #RMHC #20years #mcdonalds #birthday,mcdonalds_switzerland_2058,0.0,caption1103
☀️☀️☀️ = #McFlurry 😍😍😍 #sun #lovingit #oreo,mcdonalds_switzerland_2059,0.0,caption1104
#Repost from @mcdonalds,mcdonalds_switzerland_2060,0.0,caption1105
#LABacon #LA #now #WinATrip #USAtrip #StarsOfAmerica www.stars-of-america.ch,mcdonalds_switzerland_2061,0.0,caption1106
#Lausanne #thriathlon #2014 : #Team #McDonalds finishes 12 of 63 ! #Congrats,mcdonalds_switzerland_2062,0.0,caption1107
Happy #sunny #weekend ☀️☺️,mcdonalds_switzerland_2063,0.0,caption1108
Enjoying the #sun and a #delicious #passionfruit Virgin #Mojito 😍 #McCafé,mcdonalds_switzerland_2064,0.0,caption1109
New #hot #breakfast in #Zurich and #Lausanne #pancakes,mcdonalds_switzerland_2065,0.0,caption1110
