image_id,caption,fluency,diversity
sonicdrivein_1649,"you can’t buy happiness, but you can buy ½ price shakes and ice cream slushes all day today, which is basically the same thing. run like your phone is at 1%. 🍦🏃‍♀️ offer valid only on april 13, 2017, at participating sonic® drive-in restaurants while supplies last. limit 5. tax not included. add-ins cost extra. this offer cannot be combined with any other offers or discounts.",0.56675977,0.5296938
sonicdrivein_1694,"hitting up sonic happy hour for ½ price drinks from 2-4 pm. talk about a picture worth 1,000 sips!",0.5652212,0.5296938
sonicdrivein_1845,rich. dark. square. this square shake is inspired by sonic's dark chocolate creamery shake. take a #shakebreak with 1/2 price shakes after 8 pm. #squareshakes,0.78100145,0.5296938
sonicdrivein_1852,"hit a 🔥 streak with $1 hot dogs. only this wednesday, only at america’s hot dog headquarters.",0.6884291,0.5296938
sonicdrivein_1805,thank your teacher using #thanksteach and sonic will donate up to $1 million to public school teachers thru @donorschoose.,0.75438887,0.5296938
sonicdrivein_1618,"head to sonic for a 79c medium size famous slush or transformers: the last knight slush tomorrow only.  don’t forget to see @transformersmovie: the last knight only in theaters.

offer includes med. size famous slushes and med. size transformers: the last knight slushes only.  offer good 6/29/17 only.  add-ins and tax extra. ©2017 par. pics. ©2017 hasbro.",0.45117956,0.5296938
sonicdrivein_1448,"look at this pup, and try not to smile… 😉",0.9266961,0.5296938
sonicdrivein_1758,the numbers are in and this might be the greatest dog deal of all time. drop by today and enjoy $1 dogs all day. ,0.88618636,0.5296938
sonicdrivein_1094,can you figure out the hidden messages?,0.9771638,0.5296938
sonicdrivein_2090,"see you tonight at #sonicsummermovies @myriadgardens - movie starts at 9, but there is fun to be had beforehand!",0.9274831,0.5296938
sonicdrivein_1424,love at first bite. #sonicnights is the real deal! ❤️,0.9034348,0.5296938
sonicdrivein_724,✨🥤 stay tuned… drop a guess in the comments if you have one,0.77098256,0.5296938
sonicdrivein_1082,"our extra long ultimate cheesesteak is back, but how long is it really? 🤔

*cheesesteak in video is not true to size.",0.88287216,0.5296938
sonicdrivein_1608,"strut your way over to sonic and enjoy half price shakes and ice cream slushes all day today! 😍

offer valid only on july 26, 2017, at participating sonic ® drive-in restaurants while supplies last. limit 5. tax not included. add-ins cost extra. this offer cannot be combined with any other offers or discounts.",0.8073643,0.5296938
sonicdrivein_543,have you shopped our new wag shop? visit the link in bio! unfortunately the dog is not included 😭,0.37923598,0.5296938
sonicdrivein_1203,"whether it’s in the mountains or on the road, thanks for bringing us with you. 🥤 where do you sonic?",0.76577014,0.5296938
sonicdrivein_1778,"we don’t quit just because the ☀️ does, come by for ½ price shakes after 8pm.tag #thisishowisonic and you could be featured like @brookee_allen.",0.32378206,0.5296938
sonicdrivein_1457,🍀try your luck at a sonic today! 😉,0.7209794,0.5296938
sonicdrivein_1708,happy hour just got waaaaaay happier👏😀😺😃🙌 stop into sonic from 2-4 pm for $1 chili cheese coneys all month long.tax,0.24507394,0.5296938
sonicdrivein_2139,who's ready to watch @orangecountychoppers take on sonic tonight? on cmt 9 est/ 8 cst,0.7328214,0.5296938
sonicdrivein_1409,so hot it will make you blush! see if you can hang on 7/1. ☺️#spicysonicsurprise,0.9246176,0.5296938
sonicdrivein_916,"a perfect day for frisbee, a perfect day for sonic. #thisishowwesummer",0.8617509,0.5296938
sonicdrivein_1848,"get with the times—what’s old is new again! with our old fashioned sweet cream sodas, you’ll be on cloud 9. swing by for happy hour when they're 1/2 price from 2-4 pm.
#sonic #oldfashionedcreamsodas #happyhour #🙌🏼",0.49182776,0.5296938
sonicdrivein_2025,some people just want to have their candy and drink it too. we love some people. #sonicdiy #😍 #🍬,0.8641175,0.5296938
sonicdrivein_2231,congrats @wgkat @brookjames @dodmom17 @mborchar @sriggs - you win my sonic cards in the #sonicspooktacular giveaway!,0.7688452,0.5296938
sonicdrivein_1782,"with 4 of your faves, the $5 sonic boom box is a 💥 of delish food. kaboom.

#sonic #hotdog #cheeseburger #teamtots #teamfries #boombox",0.56310415,0.5296938
sonicdrivein_780,eating a corn dog in outer space? 👀,0.9261232,0.5296938
sonicdrivein_1834,"tomorrow, grab ½ price cheeseburgers that are made-to-order with ¼ lb. patties and golden toasted buns.a deal this 🔥 will give you a run for your money.#sonic #cheeseburger #🍔 #taxes single-patty cheeseburgers only. tax not included. add-ons cost extra. cannot be combined with other offers. offer valid 04/18/16 at participating sonic drive-ins while supplies last.",0.5235445,0.5296938
sonicdrivein_1337,"dice on the mirror, but make them tots. 🎲🎲",0.62043566,0.5296938
sonicdrivein_1399,"shake up those lazy summer nights with something sweet!!! 😜 hit the drive-in after 8pm for 1/2 price shakes! we’ve got a variety of real ice cream shakes you must try! 🍓🍌🍒 skip the line and order ahead on the sonic app.
.
. *add-ins cost extra. excludes combos, wacky pack® kids meals, order ahead, delivery and any other offers. limited time only at participating sonic® drive-ins. tm & ©2019 america’s drive-in brand properties llc",0.7025388,0.5296938
sonicdrivein_1406,sip and celebrate! it’s almost 7/1—aka the start of our spicy summer! #spicysonicsurprise,0.86515206,0.5296938
sonicdrivein_1833,"put your money where your mouth is. 💰 all day today, snag ½ price cheeseburgers made with 100% pure beef and melty cheese.#sonic #🍔 #taxday #🙌 single-patty cheeseburgers only. tax not included. add-ons cost extra. cannot be combined with other offers. offer valid 04/18/16 at participating sonic drive-ins while supplies last.",0.6164713,0.5296938
sonicdrivein_1123,what are you doing to celebrate #givingtuesday? we're donating to never before funded sonic teachers! make a difference,0.87395906,0.5296938
sonicdrivein_1588,"you drive in and we’ll skate up, 😉 see you at sonic!",0.7323313,0.5296938
sonicdrivein_1131,our espresso shake is the perfect delight for the couple on the go! 🍒,0.940751,0.5296938
sonicdrivein_1767,"23 sonic shakes. all 1/2 price after 8pm. for 7 more days. yeah, sounds like a pretty epic week to us👌

#sonicdrivein #shakebreak #shakes #📅 #🕖",0.35428908,0.5296938
sonicdrivein_1249,no recess for the kiddos these days means a quick trip to sonic for reese's overload waffle cone! #recesswithreeses,0.7279908,0.5296938
sonicdrivein_1930,make your meal merry and bright. #sonic #holidays #ultimatechickensandwich,0.82631814,0.5296938
sonicdrivein_1225,"the stunning quaranking finalists are in! swipe through and check out their submissions, then head to our stories and",0.83991575,0.5296938
sonicdrivein_1794,"this is how you sonic: @dudeperfect + beatboxing = $5 sonic boom box
.
.
.
#sonic #hotdog #cheeseburger #teamtots #teamfries #boombox",0.7166675,0.5296938
sonicdrivein_310,particularly picky people pick their particular drink customizations in the app #lineup #musicrecommendations #festivalseason,0.74975497,0.5296938
sonicdrivein_1541,from every shared shake to stolen bite—you gotta admit you can’t live without them! happy #nationalsiblingsday from our,0.51603717,0.5296938
sonicdrivein_760,comment below before my manager takes this down 👀,0.8674645,0.5296938
sonicdrivein_333,not me getting my content in at the drive-in,0.50400084,0.5296938
sonicdrivein_825,now if we could only find a way to print tots. 🤔,0.7607309,0.5296938
sonicdrivein_1445,hey there! keep shining. ✨just like this oreo® cookie sandwich with real ice cream. 😉,0.8227144,0.5296938
sonicdrivein_1002,the view above a blast? *chef’s kiss* 🧑‍🍳,0.76892126,0.5296938
sonicdrivein_845,get a free route 44 drink with purchase when you use promo code solo444 in the sonic app. 🥤 code is good for the first 444 fans who redeem! #sonicroute44 #sonicdrivein,0.62898874,0.5296938
sonicdrivein_1397,"“wooooah” is right! 🤯 made with one of the world’s hottest chili peppers, the reaper spicy margarita is ready to bring the heat. 🌶️ enjoy our newest mocktail slushes for 1/2 price anytime when you order ahead on the sonic app. #reaperchallenge *heat sensitive? keep water close. see menu for famous slush pricing with real fruit. get ½ price drinks and slushes every time you order ahead in the sonic app. limited time only at participating sonic® drive-ins. tm & ©2019 july america’s drive-in brand properties llc.",0.5694319,0.5296938
sonicdrivein_1582,"real ice cream that’s so good, you’ll want to make sure there’s not a drop left. 😋. tag #thisishowisonic and you could",0.817583,0.5296938
sonicdrivein_1285,"reminder: it’s important to give yourself a break from the screens! take a walk around the block, stretch your legs and rest your eyes.",0.98062676,0.5296938
sonicdrivein_1952,you get one guess as to where you can find ½ price slushes from 2-4pm every day...,0.69953126,0.5296938
sonicdrivein_2093,mr. cherry limeade ready for your photo opp at #sonicsummermovies @myriadgardens --- our sonic sponsor mr. cherry,0.73631066,0.5296938
sonicdrivein_2207,sweet snack attack? weekday brunch deliciousness? cinnasnacks are so yummy any time of day.,0.5451367,0.5296938
sonicdrivein_1860,"find your own pot of gold at sonic today. luck isn’t just for the irish, after all. 🍀

#sonic #shakes #stpatricksday",0.7910781,0.5296938
sonicdrivein_1042,stop traffic in our local shirts. available for a limited time only at sonicswagshop.com,0.92197865,0.5296938
sonicdrivein_786,“i’m gonna walk the dog.”,0.92365164,0.5296938
sonicdrivein_363,we’ve got a taste for travel.,0.965684,0.5296938
sonicdrivein_1788,"come by for happy hour. @hoflaherty’s crew knows, you gotta snag ‘em all.tag #thisishowisonic and you could be featured.",0.37456483,0.5296938
sonicdrivein_316,it’s the little things #middaybreak #drinkrun #podcast #ssssf,0.705108,0.5296938
sonicdrivein_1883,tag your best gal pal and wish her a happy galentine's day!,0.81412727,0.5296938
sonicdrivein_1564,"who’s ready for the return of sonic nights? ✨ save the date for march 5th when we bring back our half-priced shakes,",0.95990074,0.5296938
sonicdrivein_1671,"when shakes and new ice cream slushes are half-off all day long, you’ll have every reason to bring a friend, or 3—or all of them. tag your crew and we’ll see you all at sonic tomorrow! 
limited time only! tax not included. includes shakes and ice cream slushes only. add-ins and fruit may cost extra.",0.7713403,0.5296938
sonicdrivein_2019,kd's redefining power forward. his kd high flyer slush is too. and it's only around today. tag your mvp and come try the,0.26341194,0.5296938
sonicdrivein_1432,"call your mom or bring her a treat, either one is just as sweet! ☺️happy mother’s day to every mom, we appreciate you! ❤️",0.59603375,0.5296938
sonicdrivein_1768,suit up and swing by sonic today for 1/2 price shakes after 8 pm. tag #thisishowisonic to be featured like @jmnettlesjr.,0.12786564,0.5296938
sonicdrivein_1383,"heading to work or heading to the beach, ocean water is the perfect labor day sip. 🥤",0.5998278,0.5296938
sonicdrivein_1711,which two superstars will you start for wing night in america®? elevate your buy one get one free boneless wing game mon-thurs 5 pm to close at sonic.,0.086607434,0.5296938
sonicdrivein_1505,"this team of baseball players is the epitome of #squadgoals. after they play a home game, they hop in the back of their teammate’s truck and open the tailgate to hang out at their local sonic in tonganoxie. ⚾️ is there anything better than sonic summer nights with your team and a strawberry milkshake in hand? 🤔#mysonicsummer",0.8924879,0.5296938
sonicdrivein_1024,"teachers go above and beyond every day to make dreams a reality.🌟 let’s show them how much they mean to us! this may, to celebrate #teacherappreciationmonth, you can help us donate to teachers all across the country + enjoy a special sonic offer!",0.82622707,0.5296938
sonicdrivein_1603,"you don't have to be a shake specialist to make the drink of your dreams come true. 
make your way to sonic and bring your unique flavor combo to life!",0.9476888,0.5296938
sonicdrivein_1046,local sonic swag is here! skate over to sonicswagshop.com to get your new favorite shirt.,0.9662396,0.5296938
sonicdrivein_1832,"spin your tastebuds right round when sonic’s tantalizing old fashioned sweet cream sodas are ½ price, every day from 2-4pm.

#sonic #oldfashioned #soda #delicious #drink #happyhour",0.4079568,0.5296938
sonicdrivein_1032,"chicken slinger in one hand, shake in the other. what’s in your hands? 👐",0.9242448,0.5296938
sonicdrivein_359,to celebrate teacher’s appreciation week we are partnering today with @donorschoose to match all donations to teacher,0.8381435,0.5296938
sonicdrivein_1793,"grab your party hat & a frozen lemonade, then tag #thisishowisonic for a chance to be featured.@britnymichelle & her daughter are all set for the fourth. #🇺🇸 #4thofjuly",0.7265676,0.5296938
sonicdrivein_789,our mozz stick lovers: we see you. 👀❤️ #nationalcheeseloversday,0.8008718,0.5296938
sonicdrivein_1034,"we had to: a bacon jam for our bacon jam cheeseburger. 🥓🎶🥓

stream this & other eat beats on our soundcloud.",0.6187543,0.5296938
sonicdrivein_428,what if i told you we were about to make your lives one step easier,0.95987415,0.5296938
sonicdrivein_152,i’ll stop ordering kids meals when i’m ready (never),0.78982306,0.5296938
sonicdrivein_976,"slushes so cool, you’ll want to dive in. 🏊",0.835949,0.5296938
sonicdrivein_1236,"this weekend, celebrate the moms who are cool as a slush and sweet as a shake! 🥤",0.80440825,0.5296938
sonicdrivein_1211,sonic + alexa = innovation! discover new items and locations when you try our new alexa skill. available in the alexa skills store.,0.9296849,0.5296938
sonicdrivein_1441,"oh hey there! you are a 🌟! and just for that, we think you deserve something sweet!",0.9073554,0.5296938
sonicdrivein_37,"come for the content, stayed for the fries",0.63775665,0.5296938
sonicdrivein_1262,"🚨your favorite day is back! 50¢ corn dogs alllllll day thursday, march 12. 
tax not included. each corn dog is 50₵. valid only on thursday, march 12, 2020, at participating sonic® drive-in locations while supplies last. not good in conjunction with combos or any other offers. not valid with third party delivery services. tm & © mar 2020 america’s drive-in brand properties llc",0.7059262,0.5296938
sonicdrivein_766,"no subscription needed. 🙌 download the sonic app for happy hour specials like half-price drinks all day, every day.",0.86429065,0.5296938
sonicdrivein_2002,ever want something that kevin durant actually held? bid now on his candy slush from our commercial and make some room,0.5324108,0.5296938
sonicdrivein_909,take a break from scrolling to appreciate a summer that’s still here. 🌅,0.9278558,0.5296938
sonicdrivein_1188,zoom with us! come hang out with us @chazsmith for a special night full of laughter. sign up with the link in bio! #sonicxchazsmith,0.85850966,0.5296938
sonicdrivein_989,it’s our 67th birthday! celebrate with us and make today a blast. 🎂🥳,0.9411111,0.5296938
sonicdrivein_1065,"awards season is here, and our menu is ready to strut! 💃💃💃",0.88787186,0.5296938
sonicdrivein_1735,wing night in america just made game day twice as delicious.,0.87119085,0.5296938
sonicdrivein_1179,need a conversation starter? try some of our sonic icebreakers! chill time guaranteed. 🧊,0.9108642,0.5296938
sonicdrivein_2225,schedule time for delicious @sonicdrivein on friday with a half price shake. all. day. long. any. flavor. (must mention,0.6804031,0.5296938
sonicdrivein_1842,"move over latte art. inspired by sonic's wildberry & lavender creamery shake, this square shake is its own masterpiece. take a #shakebreak with 1/2 price shakes after 8 pm. #squareshakes",0.6162047,0.5296938
sonicdrivein_1527,can your car do this? 😏 the correa family just one-upped the competition with this ride. you can find these phoenix kids enjoying their favorite 1/2 price treats while their dad hits the switch of his lowrider with hydraulics! 👧👦 #mysonicsummer,0.87765694,0.5296938
sonicdrivein_893,block ‘em in the top left corner. 👀,0.8197266,0.5296938
sonicdrivein_2195,"#happyhour snacks. choose from sm tots, 2 mozzarella sticks, 4 onion rings or a corn dog for only $.99 each!",0.62417674,0.5296938
sonicdrivein_1197,"we got another slush serenade for you: a lil' ditty we like to call ""raspberry blues"". 🎶",0.9317799,0.5296938
sonicdrivein_1466,we’re looking for sonic lovers to join the team! check out jobs.sonicdrivein.com to learn more.,0.83336955,0.5296938
sonicdrivein_672,"the sour patch kids dare you. try a sour patch kids slush float this summer and enjoooyy.  sour patch kids is a trademark of mondelēz international group  used under license. mobile ordering available at select locations; hours may vary. $2.99 is for medium size only. limited time only at participating sonic® drive-ins. ™ & © 2022 america’s drive-in brand properties llc.""",0.6120147,0.5296938
sonicdrivein_732,no need to pinch us: we’ve got our green covered. 🍀,0.83743805,0.5296938
sonicdrivein_1637,throw your hands up if you’re ready for some sonic ice cream slushes. 🙌,0.89793986,0.5296938
sonicdrivein_1099,"this year, leave your sonic resolutions up to chance. screenshot our coin toss to see if you stick with your usual or try something new! 😋",0.90413094,0.5296938
sonicdrivein_1843,"inspired by sonic's bourbon brown sugar creamery shake, this square shake is certainly worth a follow. take a #shakebreak with 1/2 price shakes after 8 pm at sonic. #squareshakes",0.5186003,0.5296938
sonicdrivein_782,dreaming up sonic in the metaverse... how about a good ole sonic saloon?,0.9612805,0.5296938
sonicdrivein_51,the r&d lab really went off with this one,0.9546835,0.5296938
sonicdrivein_1695,what’s that off in the distance? your destiny? cheese? probably both. pinch and zoom to find out.,0.6495397,0.5296938
sonicdrivein_1147,the dessert that’ll send shivers down your spine. 👻 dress your blast in a fun downloadable diy cupstume pattern—tag us and share their looks. 😋,0.5463377,0.5296938
sonicdrivein_590,"you say basic, i say refreshing.",0.5632552,0.5296938
sonicdrivein_1084,"from mmm to ohmm, we’ve found sonic serenity. 😌 what’s your favorite yoga pose? 🧘",0.9444412,0.5296938
sonicdrivein_2181,congrats to our grand prize #doubledogdare winners! @lparrinelli @jusserv @tia_lorraine pls email your name and mailing,0.24373312,0.5296938
sonicdrivein_1565,shakes made  with real ice cream—what’s not to love? 🍒,0.7987978,0.5296938
sonicdrivein_402,"new look, who dis? #expressyourself",0.34152496,0.5296938
sonicdrivein_479,"this season, give the gift of a $25 sonic gift card and receive a $5 app ebonus as a gift for you. what's an ebonus? a",0.74865717,0.5296938
sonicdrivein_1856,it’s gettin’ hot in hurr—must be tomorrow’s 🔥 $1 hot dog deal at america’s hot dog headquarters!,0.5970076,0.5296938
sonicdrivein_1785,"with the $5 sonic boom box, score four of your faves for just an abraham.

#sonic #hotdog #cheeseburger #teamtots #teamfries #boombox",0.6023056,0.5296938
sonicdrivein_1068,happy #motivationmonday! here’s a quick word from our mozz sticks. 😋 #mozzarellasticks,0.7778442,0.5296938
sonicdrivein_2074,this weekend is your last chance to vote for local classroom projects in your area to receive funding from sonic’s,0.83792776,0.5296938
sonicdrivein_2092,frozen in an hour! pick up a half-priced shake and head to @myriadgardens in downtown okc. #sonicsummermovies ---,0.8472579,0.5296938
sonicdrivein_468,"we don’t know what looks better, this photo or this photo #sonicatnight #sonicfanfriday",0.8878481,0.5296938
sonicdrivein_810,"t’was the night before christmas, and all through the drive-in 🎄",0.8438559,0.5296938
sonicdrivein_1488,there’s nothing like sonic ice and your favorite fountain drink 😎 tag a friend who’s obsessed with our ice.,0.8385268,0.5296938
sonicdrivein_2216,"sonic's management team packing more than 1,000 backpacks of food for ok children.",0.41708428,0.5296938
sonicdrivein_913,tickle your mind with a lil’ relaxation playlist. 🧘 link is in the bio.,0.81260395,0.5296938
sonicdrivein_1715,"sometimes you’ve just got to fill up that sonic cup, let your hair down and go with the flow.",0.968133,0.5296938
sonicdrivein_2111,who is headed to sonic tonight? thx @qmanity for the great shot!,0.71416914,0.5296938
sonicdrivein_2113,usa wins gold yesterday! @thechanager wins with $1 hot dogs on presidents' day!,0.28419602,0.5296938
sonicdrivein_1429,"summer is coming! ☀️it’s peak slush season, what’s your favorite summer sip at the drive-in? 🥤 📸: @jaclynnnbrooke",0.69316673,0.5296938
sonicdrivein_765,just dropping this here as a 🏈 party snack idea… ,0.6596542,0.5296938
sonicdrivein_1747,wing night in america® is back! bogo boneless wings are just around the corner.,0.7075545,0.5296938
sonicdrivein_2021,"for one day only, we have a slush that will rise above your meal, even a perfect sonic meal. that day is monday 5/11 and",0.8875228,0.5296938
sonicdrivein_2180,celebrate with sonic & grab a root beer float!,0.8590327,0.5296938
sonicdrivein_1181,full moons are looking a bit more delicious.,0.96772546,0.5296938
sonicdrivein_1906,"dollar menu? you deserve better—for less. treat yo’self to real, fresh ingredients in our jr. deluxe cheeseburger for",0.5091471,0.5296938
sonicdrivein_2223,"who is ready for breakfast? or, brunch or lunch or dinner or whenever? this bad boy is available all day!",0.9356298,0.5296938
sonicdrivein_283,asking for a friend. #weird #wrong,0.8918,0.5296938
sonicdrivein_1960,so. many. decisions. #slush #delicious #nom,0.74883884,0.5296938
sonicdrivein_495,sharing’s only fun when it’s not your stuff,0.866602,0.5296938
sonicdrivein_1494,"what’s sweeter, her smile or the double stuf oreo waffle cone? we think it’s a tie! drop a🍦if you’re obsessed with our",0.59323514,0.5296938
sonicdrivein_1951,"boneless wings are baaaaaccckkkkkkk. with six mouthwatering flavors, you should stop drooling and start eating.",0.93239087,0.5296938
sonicdrivein_1309,it’s slush season year ‘round if you’re a real one.,0.7934831,0.5296938
sonicdrivein_763,happy #valentinesday! tag who you’re getting a double stuf oreo® waffle cone with below.,0.28783485,0.5296938
sonicdrivein_911,back to school means back to sonic! 🧑‍🏫 let’s go over our sonic abcs!,0.8357543,0.5296938
sonicdrivein_1509,our mouthwatering signature sauce is the perfect pairing to our crispy chicken tenders. swing by tonight to enjoy our crispy tender dinner for only $3.99! 😛,0.91550374,0.5296938
sonicdrivein_2005,the name says it all. #maltedbrownieblissblast #sonic #yum #icecream #🍦 #😍,0.8364416,0.5296938
sonicdrivein_1356,did y’all know that limeades for learning is live? 🤠 cast your vote to support the teacher projects of your choice,0.6063782,0.5296938
sonicdrivein_1796,get ready for your close up! 📸 we’re serving up the freshest looks of the season with our sonic sipster filters on the giphy cam app. click the link in bio to download.,0.78049564,0.5296938
sonicdrivein_1681,who will take home the honor of best flavor of the year? cast your vote by snagging any footlong coney with tots for,0.4724553,0.5296938
sonicdrivein_2106,"buy 1, get 1 free master blasts all day thursday, 3/27. just ask for the deal.",0.5554475,0.5296938
sonicdrivein_1643,attention: ordering every flavor of sonic’s new 79¢ ice cream slushes all day today is not frowned upon. now stop what,0.88533413,0.5296938
sonicdrivein_1932,no plans for dinner? just wing it with buy 1 get 1 free boneless wings tonight. join us for wing night in america from 5,0.16453642,0.5296938
sonicdrivein_1838,"#squareshakes are hot at base camp coachella valley! if you're here, order yours through instagram asap. 🙌🏻",0.9400765,0.5296938
sonicdrivein_1435,introducing the freshest collab—the new @redbull slush and cherry limeade red bull® slush! it’s the ultimate cool down before you step up. 👐,0.62872386,0.5296938
sonicdrivein_1955,"day off! time to celebrate. have your (ice cream birthday) cake (shakes and cones) and eat it, too.",0.94835126,0.5296938
sonicdrivein_1756,pro-tip: never choose between tots and fries. bring a friend and share both 🙌,0.80676454,0.5296938
sonicdrivein_1742,"this season, get two first-round picks for the price of one. ",0.9659358,0.5296938
sonicdrivein_1044,get your state’s shirt at sonicswagshop.com and share your look using #mysonicswag for the chance to be featured in our,0.5427673,0.5296938
sonicdrivein_1938,our monstrous #halloween special is alive. 50¢ corn dogs today only. be afraid to miss it. #fiftycentdogs,0.7743583,0.5296938
sonicdrivein_1420,mix up your summer vibes with a new beat. try out the red bull slush® or add some red bull® wiiings to the go-to cherry limeade slush.,0.8154883,0.5296938
sonicdrivein_1132,put your local sonic on the map by commenting your sonic’s location! 📍🗺️,0.5286489,0.5296938
sonicdrivein_371,guess i’ll leave my food at home a little more often.,0.9595722,0.5296938
sonicdrivein_1219,"in search of america’s prom quaranking and quaranqueen, we had some incredible submissions along the way. swipe through",0.51610315,0.5296938
sonicdrivein_2142,who wants to shake things up this afternoon?,0.98126906,0.5296938
sonicdrivein_1360,this pic will be all of us on 99¢ mozz sticks day! ....coming soon to a sonic near you. 👀 📸: @saradelacerda_,0.4815442,0.5296938
sonicdrivein_2076,congratulations to the sonic limeades for learning classrooms who were funded over the weekend! didn’t see your project,0.8261202,0.5296938
sonicdrivein_1691,some hours are way happier than others! stop by for sonic happy hour from 2-4pm.,0.9111198,0.5296938
sonicdrivein_54,"it's about efficiency ppl, really not that complicated !!",0.52737504,0.5296938
sonicdrivein_1224,"the incredible quaranqueen finalists are in! swipe through and check out their submissions, then head to our stories and",0.8168649,0.5296938
sonicdrivein_1647,"you crushed your taxes, now it’s time to crush these cheeseburgers. get flavorful, tasty, half-priced cheeseburgers all day tomorrow, april 18th for tax day at sonic.

single-patty cheeseburgers only. no limit. tax not included. add-ons cost extra. cannot be combined with other offers. offer valid tuesday 04/18/17, at participating sonic drive-ins while supplies last.",0.48865613,0.5296938
sonicdrivein_423,"i got cherry limeade w/ blue raspberry, grape, and strawberry fruits. hbu? #drinkhacks #sodashop",0.67162657,0.5296938
sonicdrivein_906,"if you know, you know. 🧩",0.9120134,0.5296938
sonicdrivein_1721,"ready, set, sonic. join us for america's happy hour℠, everyday from 2-4 pm. 
tax & add-ins extra. restrictions apply. hours vary by location. see menu for details.",0.5379001,0.5296938
sonicdrivein_1959,the turtle pecan master blast. resist if you can.,0.8712649,0.5296938
sonicdrivein_977,"enter a world where sweet becomes sweeter, where you’ll always feel refreshed. the world of sonic’s bursting bubbles slush. 🧘",0.8088897,0.5296938
sonicdrivein_1775,nothing to see here. just ½ price small & medium blasts & master blasts that’ll blow your mind.limit 5. must mention when ordering. tax not included. add-ins cost extra. cannot be combined with other offers. offer valid 7/27/16 at participating sonic drive-ins while supplies last.#sonicdrivein #sonic #icecream #😜 #chocolate,0.28904653,0.5296938
sonicdrivein_697,"sonic saves the day! (and night, too)",0.9465677,0.5296938
sonicdrivein_2129,"nothing gets t.j. moving like the smell of bacon. though, a fire alarm is a close second. check out the next #trainyourbuds mini-workout: bacon bends.",0.5860567,0.5296938
sonicdrivein_1148,🌃 sometimes you just need to get in your car and cruise! what’s your late night go-to at sonic? 🥤,0.95705944,0.5296938
sonicdrivein_1786,"national hot dog day is about to be 🔥. tag your bff and then snag your fave 🌭 with the $5 sonic boom box.

#sonic #hotdog #🌭 #nationalhotdogday #boombox",0.88211507,0.5296938
sonicdrivein_1138,who’s at the door? it’s our trick or treat blast! are you dressing up for halloween? 🎃  visit the link in bio to get our downloadable cupstume patterns!,0.7231827,0.5296938
sonicdrivein_1216,"so much bacon, we had to add an extra b. 🥓 try the $3.99 bblt for a limited time only,  and you’ll be bringing home the bacon. 😉

📲use the sonic app for contactless ordering and payment or simply place your order at the drive-in.

tax not included. see menu for details. mobile ordering available only at select locations. limited time only at participating sonic ® drive-ins. tm &© 2020 america’s drive-in brand properties llc.",0.7625889,0.5296938
sonicdrivein_446,it’s never too cold for ice cream.,0.96062636,0.5296938
sonicdrivein_1755,how many corn dogs you’ll have is still a toss-up. drop by sonic on august 31st and enjoy 50¢ corn dogs all day. ,0.95130557,0.5296938
sonicdrivein_1446,we’re about to drop a lot of sweetness on your feed today! and you know what? you deserve it! -,0.9557147,0.5296938
sonicdrivein_1056,"the drive-in just got a whole lot cuter! 🥺 our delicious wacky packs now include exclusive tokidoki toys, like our color changing kaiju & slushicorno! available through may 2.",0.83576655,0.5296938
sonicdrivein_1859,🎼 we’ve got that vanilla bean classic thing that you like. 🎼,0.924786,0.5296938
sonicdrivein_1993,a shake is nothing without the cherry on top. bonus points if you can tie the stem with your tongue. #sonic #shakes,0.8567675,0.5296938
sonicdrivein_1769,"take that shake-cation you’ve been dreaming of. enjoy 1/2 price shakes after 8pm at sonic for the next 10 days.

#sonicdrivein #shakebreak #shakes #📅 #🕗",0.81939095,0.5296938
sonicdrivein_1813,thank your teacher using #thanksteach and sonic will donate up to $1 million to public school teachers thru @donorschoose.,0.75438887,0.5296938
sonicdrivein_1074,we’ve been seeing hearts all day. 😍😍 feel the love this valentine’s day when you order your next delicious drink with,0.7613058,0.5296938
sonicdrivein_2192,"@rhoneygee 's entry in our #doubledogdare, the new york minute. nice!",0.3579179,0.5296938
sonicdrivein_1385,most important meal of the day... 🤪,0.92604935,0.5296938
sonicdrivein_1925,winter weather calls for boneless wings that bring the heat. just remember: gloves off before you dig in. all six,0.7388496,0.5296938
sonicdrivein_344,here’s a hint: it might have strawberries in it,0.93366027,0.5296938
sonicdrivein_1901,"the best things in life are (buy 1 get 1) free, like honey bbq boneless wings.",0.5358029,0.5296938
sonicdrivein_1806,"the perks of being an early 🐦: 99¢ large drinks at sonic, every day until 10am. tax not included. see menu for details.#sonic #drink #morning #riseanddine",0.6658728,0.5296938
sonicdrivein_376,not us seeing our ex at the drive-in,0.90565515,0.5296938
sonicdrivein_1031,"close your eyes: you’re at a baseball game on a warm tuesday afternoon, and everyone’s got an all-american dog in hand. 🌭",0.95608056,0.5296938
sonicdrivein_994,"sweet bursts of flavor + cherry or blue raspberry slush = a drink that pops off‼️ try the new bursting bubbles slushes & feel a sip like no other.

*bursting bubbles are not suitable for children 3 years or under due to possible choking hazard. limited time only at sonic drive-ins.",0.25001538,0.5296938
sonicdrivein_2152,enter our ig halloween costume contest by posting a pic in costume tomorrow with the #sonichalloween hashtag and tagging,0.6698895,0.5296938
