g_fc_loss,g_con_loss,g_unc_loss,d_con_r2f_loss,d_con_f2r_loss,d_con_f_loss,d_con_m_loss,d_unc_r_loss,d_unc_f_loss,d_unc_m_loss,,
0.002456665,0.20703125,0.2109375,0.203125,0.201171875,0.20703125,0.81640625,0.62890625,0.172851563,0.65234375,,85.06832298
0.001083374,0.205078125,0.1953125,0.203125,0.201171875,0.205078125,0.796875,0.65234375,0.174804688,0.6484375,,184.7887324
0.002716064,0.205078125,0.190429688,0.202148438,0.200195313,0.20703125,0.71875,0.6484375,0.18359375,0.65625,,72.80898876
0.003097534,0.203125,0.209960938,0.202148438,0.205078125,0.205078125,0.765625,0.64453125,0.2109375,0.65625,,66.67980296
0.002700806,0.206054688,0.217773438,0.201171875,0.203125,0.202148438,0.71875,0.66015625,0.211914063,0.6484375,,78.46327684
0.001319885,0.205078125,0.231445313,0.205078125,0.201171875,0.204101563,0.79296875,0.640625,0.203125,0.66015625,,165.3641618
0.002090454,0.20703125,0.229492188,0.203125,0.201171875,0.20703125,0.7734375,0.62109375,0.185546875,0.66015625,,104.4087591
0.002258301,0.205078125,0.196289063,0.202148438,0.201171875,0.206054688,0.78125,0.6328125,0.234375,0.6640625,,88.86486486
0.002380371,0.205078125,0.206054688,0.202148438,0.201171875,0.205078125,0.80078125,0.66796875,0.221679688,0.6640625,,86.35897436
0.002166748,0.203125,0.216796875,0.201171875,0.201171875,0.204101563,0.7421875,0.65625,0.22265625,0.65625,,96.90140845
0.001937866,0.203125,0.20703125,0.201171875,0.201171875,0.205078125,0.7734375,0.64453125,0.225585938,0.66015625,,105.8267717
0.002258301,0.204101563,0.189453125,0.202148438,0.203125,0.204101563,0.8203125,0.609375,0.181640625,0.66796875,,87.13513514
0.002670288,0.205078125,0.2109375,0.204101563,0.201171875,0.2109375,0.75390625,0.66015625,0.193359375,0.67578125,,77.89714286
0.001876831,0.203125,0.213867188,0.202148438,0.200195313,0.206054688,0.73828125,0.64453125,0.189453125,0.65625,,111.0894309
0.001693726,0.206054688,0.20703125,0.201171875,0.200195313,0.206054688,0.7890625,0.6484375,0.20703125,0.6796875,,121.9459459
0.001876831,0.204101563,0.202148438,0.201171875,0.201171875,0.205078125,0.796875,0.65625,0.2109375,0.63671875,,108.2276423
0.002182007,0.205078125,0.23828125,0.203125,0.201171875,0.2109375,0.82421875,0.61328125,0.202148438,0.66796875,,101.5944056
0.0025177,0.203125,0.209960938,0.202148438,0.201171875,0.205078125,0.76171875,0.6328125,0.206054688,0.66015625,,82.03636364
0.001571655,0.204101563,0.215820313,0.203125,0.201171875,0.205078125,0.69921875,0.6640625,0.18359375,0.671875,,133.592233
0.002044678,0.205078125,0.219726563,0.201171875,0.204101563,0.206054688,0.79296875,0.66796875,0.1875,0.66015625,,103.880597
0.00189209,0.205078125,0.209960938,0.201171875,0.203125,0.205078125,0.80078125,0.65234375,0.186523438,0.65625,,109.6774194
0.001670837,0.20703125,0.190429688,0.202148438,0.19921875,0.205078125,0.7890625,0.62109375,0.197265625,0.65234375,,118.9406393
0.002227783,0.208007813,0.251953125,0.204101563,0.201171875,0.20703125,0.78515625,0.640625,0.186523438,0.66796875,,103.2328767
0.002288818,0.204101563,0.220703125,0.201171875,0.202148438,0.204101563,0.73046875,0.6328125,0.21484375,0.6640625,,92.8
0.00151825,0.206054688,0.208984375,0.201171875,0.201171875,0.206054688,0.734375,0.6484375,0.208984375,0.6640625,,136.6834171
0.002822876,0.204101563,0.200195313,0.201171875,0.204101563,0.204101563,0.77734375,0.65625,0.20703125,0.64453125,,71.61081081
0.002304077,0.205078125,0.21875,0.202148438,0.19921875,0.204101563,0.74609375,0.65234375,0.1953125,0.65625,,91.97350993
0.001594543,0.206054688,0.216796875,0.202148438,0.201171875,0.204101563,0.71875,0.64453125,0.19921875,0.65625,,132.5933014
0.001869202,0.206054688,0.208984375,0.203125,0.203125,0.206054688,0.765625,0.64453125,0.205078125,0.65234375,,111.0204082
0.001495361,0.205078125,0.1953125,0.201171875,0.203125,0.205078125,0.76953125,0.66796875,0.221679688,0.640625,,133.877551
0.002105713,0.20703125,0.217773438,0.201171875,0.19921875,0.205078125,0.796875,0.6328125,0.189453125,0.66796875,,100.8695652
0.002548218,0.205078125,0.234375,0.203125,0.201171875,0.205078125,0.71875,0.64453125,0.181640625,0.640625,,86.22754491
0.001716614,0.206054688,0.2265625,0.202148438,0.201171875,0.20703125,0.83203125,0.65625,0.185546875,0.671875,,126.0088889
0.001701355,0.206054688,0.235351563,0.201171875,0.206054688,0.203125,0.7734375,0.6328125,0.194335938,0.66015625,,129.7219731
0.002258301,0.202148438,0.224609375,0.201171875,0.201171875,0.205078125,0.796875,0.63671875,0.202148438,0.6484375,,94.48648649
0.001876831,0.206054688,0.219726563,0.201171875,0.201171875,0.205078125,0.79296875,0.609375,0.200195313,0.66796875,,113.4308943
0.002792358,0.205078125,0.225585938,0.205078125,0.200195313,0.205078125,0.73828125,0.6328125,0.184570313,0.6640625,,77.1147541
0.002578735,0.20703125,0.213867188,0.203125,0.201171875,0.204101563,0.75,0.65234375,0.21875,0.66015625,,81.60946746
0.001937866,0.205078125,0.203125,0.203125,0.201171875,0.20703125,0.76953125,0.625,0.170898438,0.65625,,105.3228346
0.003036499,0.205078125,0.224609375,0.201171875,0.201171875,0.204101563,0.6953125,0.64453125,0.216796875,0.68359375,,70.75376884
0.003387451,0.204101563,0.244140625,0.204101563,0.201171875,0.20703125,0.7421875,0.65625,0.209960938,0.6484375,,66.16216216
0.001861572,0.204101563,0.2265625,0.203125,0.201171875,0.205078125,0.75390625,0.625,0.188476563,0.65625,,115.6721311
0.002746582,0.205078125,0.1953125,0.202148438,0.201171875,0.209960938,0.71875,0.64453125,0.196289063,0.65234375,,72.88888889
0.001533508,0.20703125,0.233398438,0.201171875,0.201171875,0.205078125,0.77734375,0.6484375,0.200195313,0.66796875,,143.60199
0.001579285,0.203125,0.204101563,0.201171875,0.200195313,0.20703125,0.7578125,0.62890625,0.19140625,0.66015625,,128.9275362
0.001808167,0.205078125,0.204101563,0.201171875,0.203125,0.205078125,0.81640625,0.640625,0.169921875,0.6484375,,113.1476793
0.003677368,0.20703125,0.215820313,0.200195313,0.201171875,0.206054688,0.83203125,0.6640625,0.192382813,0.64453125,,57.49377593
0.002319336,0.204101563,0.216796875,0.201171875,0.201171875,0.204101563,0.6953125,0.62890625,0.194335938,0.66796875,,90.73684211
0.002334595,0.20703125,0.223632813,0.204101563,0.201171875,0.20703125,0.80859375,0.6328125,0.19921875,0.671875,,92.23529412
0.002761841,0.204101563,0.22265625,0.202148438,0.203125,0.206054688,0.734375,0.625,0.200195313,0.6640625,,77.25966851
0.002090454,0.204101563,0.192382813,0.201171875,0.200195313,0.203125,0.69921875,0.671875,0.202148438,0.6640625,,94.83211679
0.002441406,0.204101563,0.196289063,0.202148438,0.201171875,0.204101563,0.78515625,0.6640625,0.197265625,0.65625,,82
0.00227356,0.203125,0.1796875,0.203125,0.200195313,0.206054688,0.7890625,0.65625,0.1953125,0.65234375,,84.18791946
0.002105713,0.203125,0.208984375,0.201171875,0.19921875,0.201171875,0.7578125,0.66015625,0.194335938,0.6796875,,97.85507246
0.001899719,0.206054688,0.206054688,0.203125,0.202148438,0.205078125,0.71875,0.63671875,0.192382813,0.66015625,,108.4658635
0.001998901,0.20703125,0.213867188,0.201171875,0.200195313,0.203125,0.7578125,0.63671875,0.196289063,0.65625,,105.2824427
0.001983643,0.205078125,0.216796875,0.202148438,0.201171875,0.20703125,0.8203125,0.63671875,0.193359375,0.66015625,,106.3384615
0.002593994,0.206054688,0.227539063,0.203125,0.201171875,0.20703125,0.71875,0.67578125,0.204101563,0.67578125,,83.57647059
0.003555298,0.203125,0.22265625,0.200195313,0.19921875,0.206054688,0.84765625,0.65625,0.202148438,0.6640625,,59.87982833
0.001663208,0.205078125,0.243164063,0.202148438,0.201171875,0.204101563,0.78125,0.640625,0.1796875,0.671875,,134.7522936
0.001480103,0.206054688,0.228515625,0.201171875,0.200195313,0.204101563,0.71484375,0.66015625,0.192382813,0.6484375,,146.8041237
0.002288818,0.204101563,0.197265625,0.201171875,0.200195313,0.205078125,0.7578125,0.6640625,0.188476563,0.64453125,,87.68
0.001480103,0.205078125,0.22265625,0.200195313,0.203125,0.204101563,0.74609375,0.640625,0.1796875,0.66796875,,144.4948454
0.002624512,0.205078125,0.205078125,0.201171875,0.201171875,0.204101563,0.74609375,0.671875,0.205078125,0.65625,,78.13953488
0.001457214,0.205078125,0.213867188,0.202148438,0.200195313,0.203125,0.7890625,0.65234375,0.194335938,0.65625,,143.7486911
0.001998901,0.201171875,0.228515625,0.203125,0.200195313,0.201171875,0.765625,0.6484375,0.181640625,0.66015625,,107.480916
0.00352478,0.205078125,0.1953125,0.202148438,0.206054688,0.204101563,0.6875,0.6640625,0.181640625,0.65625,,56.7965368
0.004241943,0.20703125,0.190429688,0.202148438,0.201171875,0.203125,0.75390625,0.65234375,0.18359375,0.66015625,,46.84892086
0.001449585,0.205078125,0.203125,0.201171875,0.19921875,0.204101563,0.8125,0.62890625,0.20703125,0.65234375,,140.8
0.00163269,0.204101563,0.21875,0.202148438,0.19921875,0.204101563,0.73046875,0.640625,0.205078125,0.65625,,129.4953271
0.002471924,0.20703125,0.221679688,0.203125,0.202148438,0.204101563,0.72265625,0.66015625,0.182617188,0.65234375,,86.71604938
0.003875732,0.20703125,0.208984375,0.203125,0.202148438,0.203125,0.7421875,0.6640625,0.192382813,0.6640625,,53.66929134
0.002655029,0.205078125,0.228515625,0.201171875,0.200195313,0.204101563,0.79296875,0.64453125,0.194335938,0.6640625,,81.65517241
0.003082275,0.204101563,0.220703125,0.203125,0.201171875,0.20703125,0.7109375,0.66015625,0.20703125,0.64453125,,68.91089109
0.002441406,0.203125,0.205078125,0.202148438,0.201171875,0.203125,0.7890625,0.6640625,0.205078125,0.65625,,83.6
0.001808167,0.203125,0.204101563,0.201171875,0.19921875,0.203125,0.76171875,0.62890625,0.215820313,0.66015625,,112.6075949
0.003463745,0.204101563,0.219726563,0.201171875,0.200195313,0.204101563,0.75,0.66015625,0.204101563,0.6484375,,61.18061674
0.001525879,0.204101563,0.2109375,0.203125,0.201171875,0.206054688,0.72265625,0.640625,0.182617188,0.66796875,,136
0.002243042,0.205078125,0.212890625,0.201171875,0.205078125,0.204101563,0.73828125,0.640625,0.19140625,0.6640625,,93.17006803
0.003433228,0.205078125,0.208984375,0.203125,0.200195313,0.205078125,0.77734375,0.62109375,0.212890625,0.65625,,60.30222222
0.002075195,0.203125,0.235351563,0.203125,0.203125,0.201171875,0.69140625,0.65234375,0.21484375,0.66796875,,105.6470588
0.002441406,0.203125,0.19140625,0.201171875,0.201171875,0.205078125,0.8359375,0.65234375,0.219726563,0.65234375,,80.8
0.002380371,0.20703125,0.209960938,0.201171875,0.201171875,0.205078125,0.7578125,0.63671875,0.188476563,0.66015625,,87.58974359
0.003051758,0.20703125,0.21484375,0.202148438,0.200195313,0.205078125,0.70703125,0.671875,0.225585938,0.66796875,,69.12
0.001701355,0.205078125,0.216796875,0.203125,0.201171875,0.20703125,0.765625,0.67578125,0.241210938,0.65625,,123.9820628
0.002288818,0.203125,0.208984375,0.201171875,0.201171875,0.20703125,0.75390625,0.65625,0.251953125,0.6484375,,90.02666667
0.001998901,0.205078125,0.22265625,0.201171875,0.201171875,0.205078125,0.82421875,0.6484375,0.359375,0.65625,,106.9923664
0.002960205,0.204101563,0.2109375,0.201171875,0.203125,0.206054688,0.78515625,0.63671875,0.408203125,0.66015625,,70.10309278
0.002593994,0.203125,0.193359375,0.201171875,0.200195313,0.205078125,0.77734375,0.62890625,0.271484375,0.68359375,,76.42352941
0.002258301,0.205078125,0.204101563,0.203125,0.201171875,0.204101563,0.75390625,0.6484375,1.7265625,0.67578125,,90.59459459
0.001457214,0.217773438,0.235351563,0.202148438,0.202148438,0.205078125,0.8671875,0.62109375,3.21875,0.65625,,155.4764398
0.002731323,0.263671875,0.215820313,0.202148438,0.212890625,0.206054688,0.79296875,0.6484375,6.25,0.66015625,,87.77653631
0.002548218,0.296875,0.244140625,0.203125,0.205078125,0.204101563,0.765625,0.65234375,7.53125,0.63671875,,106.1556886
0.002426147,0.31640625,0.205078125,0.203125,0.208984375,0.208984375,0.75390625,0.6796875,9.9375,0.65234375,,107.4716981
0.001403809,0.328125,0.203125,0.201171875,0.19921875,0.206054688,0.765625,0.6484375,12.8125,0.671875,,189.2173913
0.001838684,0.341796875,0.21484375,0.201171875,0.205078125,0.2109375,0.8046875,0.640625,11.8125,0.6640625,,151.3692946
0.001296997,0.337890625,0.20703125,0.201171875,0.2109375,0.206054688,0.81640625,0.63671875,12.4375,0.65625,,210.0705882
0.001403809,0.330078125,0.202148438,0.202148438,0.208984375,0.205078125,0.75390625,0.6640625,14.5,0.65625,,189.5652174
0.002243042,0.322265625,0.220703125,0.201171875,0.20703125,0.20703125,0.7578125,0.64453125,12.625,0.65234375,,121.0340136
0.001670837,0.3046875,0.201171875,0.202148438,0.219726563,0.206054688,0.75,0.6328125,12.8125,0.65234375,,151.3789954
0.00151825,0.26953125,0.21484375,0.201171875,0.208984375,0.205078125,0.76171875,0.625,12.5625,0.6640625,,159.5175879
0.002090454,0.2578125,0.208984375,0.201171875,0.212890625,0.205078125,0.7421875,0.64453125,13.125,0.640625,,111.649635
0.00151825,0.231445313,0.206054688,0.201171875,0.201171875,0.202148438,0.72265625,0.65234375,11.875,0.66015625,,144.080402
0.002792358,0.213867188,0.216796875,0.203125,0.201171875,0.206054688,0.71875,0.66015625,11.1875,0.6796875,,77.1147541
0.001091003,0.212890625,0.188476563,0.203125,0.205078125,0.208007813,0.76171875,0.63671875,8.75,0.671875,,183.9440559
0.002029419,0.23828125,0.227539063,0.202148438,0.219726563,0.20703125,0.73046875,0.6484375,7.75,0.68359375,,114.7669173
0.001350403,0.275390625,0.22265625,0.202148438,0.200195313,0.205078125,0.75390625,0.640625,7.40625,0.65625,,184.4067797
0.002120972,0.38671875,0.215820313,0.201171875,0.202148438,0.208984375,0.81640625,0.62890625,4.40625,0.66796875,,142.0431655
0.001625061,0.482421875,0.21484375,0.203125,0.205078125,0.208007813,0.68359375,0.6328125,3.609375,0.65625,,214.5352113
0.002700806,0.466796875,0.1875,0.202148438,0.213867188,0.20703125,0.72265625,0.65234375,1.6484375,0.67578125,,121.1299435
0.00138092,0.3671875,0.1953125,0.201171875,0.204101563,0.205078125,0.734375,0.63671875,1.796875,0.66015625,,203.6685083
0.001747131,0.2109375,0.232421875,0.204101563,0.208984375,0.20703125,0.7578125,0.6484375,2.40625,0.640625,,126.8820961
0.002624512,0.232421875,0.23046875,0.203125,0.200195313,0.217773438,0.83203125,0.63671875,1.5546875,0.65234375,,88.18604651
0.001411438,0.2734375,0.241210938,0.205078125,0.22265625,0.212890625,0.796875,0.62890625,3.3125,0.67578125,,182.3135135
0.002716064,0.322265625,0.233398438,0.203125,0.215820313,0.206054688,0.71875,0.65625,3.375,0.65625,,102.2921348
0.000598907,0.349609375,0.240234375,0.201171875,0.212890625,0.208984375,0.80078125,0.62109375,4.5,0.66796875,,492.433121
0.002044678,0.384765625,0.265625,0.201171875,0.20703125,0.209960938,0.8671875,0.62890625,4.25,0.6484375,,159.0447761
0.002914429,0.37890625,0.209960938,0.201171875,0.203125,0.208007813,0.765625,0.64453125,3.96875,0.65625,,101.026178
0.002792358,0.375,0.21875,0.201171875,0.201171875,0.205078125,0.75390625,0.6484375,4.53125,0.65234375,,106.3169399
0.00201416,0.3515625,0.217773438,0.201171875,0.203125,0.205078125,0.7109375,0.65625,3.8125,0.65625,,141.3333333
0.001708984,0.341796875,0.20703125,0.201171875,0.208984375,0.205078125,0.80859375,0.6171875,3.78125,0.65625,,160.5714286
0.002487183,0.365234375,0.198242188,0.203125,0.236328125,0.20703125,0.76171875,0.62890625,2.828125,0.671875,,113.2760736
0.001564026,0.337890625,0.26171875,0.202148438,0.2265625,0.203125,0.75,0.63671875,3.59375,0.6640625,,191.6878049
0.002075195,0.328125,0.208984375,0.203125,0.223632813,0.20703125,0.7734375,0.625,3.09375,0.65234375,,129.4117647
0.001548767,0.3046875,0.19921875,0.201171875,0.2109375,0.208984375,0.71875,0.640625,3.0625,0.65625,,162.679803
0.002197266,0.2890625,0.21484375,0.203125,0.215820313,0.205078125,0.80859375,0.62890625,2.84375,0.68359375,,114.6666667
0.001724243,0.3125,0.197265625,0.202148438,0.203125,0.208007813,0.79296875,0.63671875,1.359375,0.65625,,147.8230088
0.00163269,0.3125,0.184570313,0.202148438,0.201171875,0.208007813,0.78125,0.640625,1.1015625,0.65625,,152.2242991
0.002105713,0.291015625,0.237304688,0.201171875,0.204101563,0.20703125,0.7109375,0.64453125,1.046875,0.65234375,,125.4492754
0.001716614,0.29296875,0.2109375,0.201171875,0.205078125,0.203125,0.8046875,0.64453125,1.328125,0.65234375,,146.7733333
0.002166748,0.28515625,0.19921875,0.203125,0.216796875,0.208984375,0.75,0.6484375,0.9921875,0.65625,,111.7746479
0.001800537,0.28125,0.23828125,0.201171875,0.2578125,0.209960938,0.79296875,0.6484375,1.140625,0.66015625,,144.2711864
0.001419067,0.27734375,0.192382813,0.203125,0.209960938,0.204101563,0.81640625,0.62890625,1.6484375,0.64453125,,165.5053763
0.00163269,0.265625,0.20703125,0.204101563,0.201171875,0.204101563,0.75390625,0.65234375,1.2109375,0.6640625,,144.7476636
0.001602173,0.255859375,0.197265625,0.205078125,0.228515625,0.20703125,0.78125,0.6640625,1.4765625,0.64453125,,141.4095238
0.001495361,0.25390625,0.208007813,0.202148438,0.234375,0.211914063,0.72265625,0.640625,1.8125,0.65234375,,154.4489796
0.001968384,0.248046875,0.219726563,0.201171875,0.228515625,0.208984375,0.7890625,0.62890625,1.9296875,0.66015625,,118.8217054
0.001670837,0.240234375,0.204101563,0.203125,0.232421875,0.205078125,0.76171875,0.62890625,1.7421875,0.65625,,132.9680365
0.001823425,0.23046875,0.208007813,0.202148438,0.212890625,0.206054688,0.73046875,0.6171875,1.953125,0.65625,,120.2343096
0.001953125,0.220703125,0.201171875,0.201171875,0.217773438,0.206054688,0.70703125,0.64453125,1.4921875,0.65625,,108
0.002151489,0.213867188,0.204101563,0.204101563,0.208984375,0.203125,0.76171875,0.62890625,1.2734375,0.6640625,,97.13475177
0.002059937,0.208984375,0.206054688,0.204101563,0.201171875,0.205078125,0.7578125,0.6328125,0.87109375,0.66015625,,100.7407407
0.00188446,0.206054688,0.197265625,0.203125,0.20703125,0.208007813,0.73828125,0.625,1.3125,0.66796875,,107.0121457
0.002182007,0.208007813,0.219726563,0.203125,0.20703125,0.205078125,0.71875,0.64453125,0.90625,0.6640625,,98.01398601
0.001647949,0.20703125,0.212890625,0.202148438,0.204101563,0.203125,0.76171875,0.640625,0.66015625,0.66015625,,127.4074074
0.001052856,0.20703125,0.19921875,0.201171875,0.203125,0.205078125,0.8046875,0.6328125,0.7421875,0.66015625,,192.9275362
0.003356934,0.205078125,0.206054688,0.203125,0.201171875,0.206054688,0.7890625,0.63671875,0.921875,0.671875,,61.23636364
0.002807617,0.2109375,0.2265625,0.203125,0.206054688,0.204101563,0.80078125,0.65625,0.6015625,0.6484375,,77.91304348
0.001617432,0.208984375,0.21875,0.203125,0.205078125,0.206054688,0.78125,0.609375,0.69921875,0.6640625,,132.2264151
0.001678467,0.215820313,0.219726563,0.202148438,0.208007813,0.205078125,0.7265625,0.65234375,0.291015625,0.6484375,,129.7454545
0.001838684,0.2109375,0.211914063,0.203125,0.208007813,0.204101563,0.75,0.6484375,0.64453125,0.66015625,,114.9875519
0.001556396,0.2109375,0.217773438,0.203125,0.201171875,0.203125,0.734375,0.62109375,0.5234375,0.67578125,,137.7254902
0.002029419,0.206054688,0.2109375,0.203125,0.208984375,0.204101563,0.7265625,0.63671875,0.7734375,0.65625,,102.7368421
0.001785278,0.208984375,0.190429688,0.202148438,0.2109375,0.206054688,0.75,0.63671875,0.83203125,0.65625,,111.8632479
0.001296997,0.209960938,0.224609375,0.200195313,0.208984375,0.205078125,0.75,0.64453125,0.734375,0.67578125,,167.5294118
0.002319336,0.208007813,0.213867188,0.201171875,0.2265625,0.202148438,0.76171875,0.6640625,0.7890625,0.65234375,,90.94736842
0.002471924,0.216796875,0.215820313,0.203125,0.208984375,0.203125,0.76953125,0.6640625,0.66796875,0.6640625,,87.50617284
0.001731873,0.20703125,0.221679688,0.204101563,0.211914063,0.205078125,0.81640625,0.6484375,0.515625,0.65625,,123.7709251
0.001365662,0.212890625,0.188476563,0.204101563,0.206054688,0.204101563,0.76171875,0.64453125,0.703125,0.66015625,,146.9497207
0.003051758,0.2109375,0.193359375,0.202148438,0.202148438,0.204101563,0.734375,0.625,0.404296875,0.66015625,,66.24
0.003082275,0.20703125,0.208007813,0.201171875,0.203125,0.203125,0.734375,0.63671875,0.47265625,0.66015625,,67.32673267
0.00213623,0.208984375,0.220703125,0.200195313,0.212890625,0.20703125,0.79296875,0.64453125,0.37109375,0.66015625,,100.5714286
0.001266479,0.208984375,0.225585938,0.201171875,0.21484375,0.204101563,0.8203125,0.62109375,0.341796875,0.6640625,,171.5662651
0.001457214,0.20703125,0.197265625,0.200195313,0.201171875,0.205078125,0.75,0.640625,0.37890625,0.65625,,138.7225131
0.001724243,0.206054688,0.19140625,0.203125,0.203125,0.205078125,0.79296875,0.640625,0.306640625,0.66015625,,115.2566372
0.001831055,0.208007813,0.215820313,0.202148438,0.208007813,0.203125,0.7734375,0.66796875,0.306640625,0.65625,,115.7333333
0.002105713,0.208984375,0.25390625,0.202148438,0.19921875,0.205078125,0.71875,0.65234375,0.30859375,0.65625,,109.9130435
0.001670837,0.20703125,0.212890625,0.201171875,0.201171875,0.206054688,0.80859375,0.66796875,0.21484375,0.65625,,125.6621005
0.001411438,0.20703125,0.203125,0.205078125,0.200195313,0.203125,0.7578125,0.6328125,0.29296875,0.6640625,,145.2972973
0.004486084,0.20703125,0.228515625,0.200195313,0.201171875,0.203125,0.7734375,0.625,0.3515625,0.671875,,48.54421769
0.00189209,0.204101563,0.212890625,0.202148438,0.202148438,0.203125,0.7890625,0.671875,0.28515625,0.65625,,110.1935484
0.003219604,0.204101563,0.189453125,0.201171875,0.2109375,0.205078125,0.80859375,0.6328125,0.400390625,0.65234375,,61.11848341
0.000801086,0.20703125,0.208007813,0.201171875,0.202148438,0.203125,0.73046875,0.64453125,0.28515625,0.66015625,,259.047619
0.000926971,0.205078125,0.229492188,0.201171875,0.204101563,0.205078125,0.77734375,0.63671875,0.3125,0.6484375,,234.4032922
0.002212524,0.208007813,0.182617188,0.202148438,0.200195313,0.204101563,0.8046875,0.640625,0.26171875,0.6484375,,88.27586207
0.001937866,0.205078125,0.227539063,0.202148438,0.200195313,0.204101563,0.73046875,0.6640625,0.4296875,0.640625,,111.6220472
0.001556396,0.203125,0.231445313,0.201171875,0.200195313,0.205078125,0.8046875,0.625,0.27734375,0.66015625,,139.6078431
0.00151825,0.20703125,0.211914063,0.203125,0.200195313,0.206054688,0.83203125,0.63671875,0.283203125,0.6796875,,137.9698492
0.002578735,0.208007813,0.192382813,0.203125,0.203125,0.204101563,0.7890625,0.6328125,0.241210938,0.65234375,,77.63313609
0.00188446,0.204101563,0.237304688,0.204101563,0.200195313,0.204101563,0.7890625,0.6484375,0.239257813,0.65625,,117.1174089
0.001716614,0.204101563,0.208984375,0.201171875,0.201171875,0.202148438,0.75,0.58984375,0.248046875,0.6640625,,120.32
0.002059937,0.20703125,0.221679688,0.204101563,0.201171875,0.203125,0.74609375,0.640625,0.3203125,0.66796875,,104.0592593
0.00151825,0.204101563,0.192382813,0.203125,0.202148438,0.205078125,0.765625,0.62890625,0.229492188,0.63671875,,130.5728643
0.002212524,0.203125,0.208007813,0.204101563,0.202148438,0.203125,0.7890625,0.640625,0.259765625,0.65625,,92.91034483
0.002304077,0.205078125,0.209960938,0.201171875,0.201171875,0.204101563,0.81640625,0.65234375,0.263671875,0.65625,,90.06622517
0.001785278,0.205078125,0.216796875,0.203125,0.200195313,0.20703125,0.73828125,0.625,0.251953125,0.65625,,118.1538462
0.001609802,0.20703125,0.209960938,0.201171875,0.202148438,0.204101563,0.8125,0.66015625,0.21875,0.66015625,,129.5165877
0.001922607,0.206054688,0.209960938,0.201171875,0.201171875,0.205078125,0.7109375,0.63671875,0.243164063,0.6640625,,108.1904762
0.001808167,0.204101563,0.211914063,0.201171875,0.200195313,0.203125,0.83203125,0.6328125,0.231445313,0.65625,,115.0379747
0.002166748,0.204101563,0.200195313,0.200195313,0.19921875,0.204101563,0.8125,0.65625,0.208007813,0.671875,,93.29577465
0.00213623,0.206054688,0.213867188,0.201171875,0.201171875,0.203125,0.75390625,0.64453125,0.213867188,0.64453125,,98.28571429
0.00213623,0.204101563,0.201171875,0.200195313,0.200195313,0.203125,0.796875,0.65234375,0.236328125,0.671875,,94.85714286
0.002365112,0.203125,0.188476563,0.200195313,0.200195313,0.205078125,0.7578125,0.671875,0.249023438,0.64453125,,82.78709677
0.00113678,0.205078125,0.213867188,0.19921875,0.19921875,0.205078125,0.76171875,0.62890625,0.206054688,0.6484375,,184.2684564
0.002441406,0.203125,0.203125,0.201171875,0.201171875,0.204101563,0.8046875,0.6640625,0.241210938,0.66796875,,83.2
0.001457214,0.208007813,0.213867188,0.202148438,0.201171875,0.204101563,0.73828125,0.640625,0.217773438,0.66796875,,144.7539267
0.001350403,0.203125,0.19140625,0.201171875,0.19921875,0.205078125,0.75,0.65625,0.220703125,0.65234375,,146.079096
0.001861572,0.206054688,0.21875,0.204101563,0.200195313,0.202148438,0.8125,0.65625,0.224609375,0.66015625,,114.0983607
0.001579285,0.203125,0.213867188,0.201171875,0.19921875,0.202148438,0.75,0.640625,0.180664063,0.6484375,,132.0193237
0.001121521,0.205078125,0.206054688,0.201171875,0.201171875,0.204101563,0.76953125,0.62890625,0.19921875,0.65234375,,183.292517
0.001182556,0.203125,0.206054688,0.202148438,0.202148438,0.204101563,0.69140625,0.671875,0.227539063,0.66796875,,173.0064516
0.002075195,0.204101563,0.224609375,0.19921875,0.201171875,0.203125,0.7734375,0.65234375,0.21875,0.671875,,103.2941176
0.002212524,0.203125,0.212890625,0.203125,0.201171875,0.202148438,0.74609375,0.625,0.208007813,0.6640625,,94.0137931
0.001327515,0.204101563,0.2109375,0.200195313,0.200195313,0.203125,0.71484375,0.640625,0.233398438,0.64453125,,156.3218391
0.001953125,0.20703125,0.203125,0.19921875,0.201171875,0.205078125,0.78515625,0.63671875,0.188476563,0.64453125,,105
0.001846313,0.208007813,0.197265625,0.203125,0.201171875,0.20703125,0.8125,0.6328125,0.200195313,0.66015625,,109.7520661
0.001296997,0.204101563,0.202148438,0.201171875,0.201171875,0.208984375,0.82421875,0.640625,0.22265625,0.66796875,,156.6117647
0.001159668,0.204101563,0.204101563,0.201171875,0.201171875,0.203125,0.7578125,0.65625,0.206054688,0.65234375,,176
0.001777649,0.205078125,0.200195313,0.201171875,0.201171875,0.204101563,0.74609375,0.6484375,0.216796875,0.65234375,,113.9914163
0.001365662,0.205078125,0.2265625,0.201171875,0.203125,0.205078125,0.82421875,0.63671875,0.213867188,0.65625,,158.0335196
0.000862122,0.203125,0.20703125,0.201171875,0.201171875,0.204101563,0.77734375,0.6484375,0.19921875,0.65625,,237.8761062
0.001747131,0.206054688,0.204101563,0.203125,0.203125,0.204101563,0.7265625,0.68359375,0.203125,0.6875,,117.3799127
0.001678467,0.203125,0.216796875,0.203125,0.201171875,0.203125,0.76171875,0.64453125,0.1875,0.671875,,125.0909091
0.001174927,0.20703125,0.2109375,0.19921875,0.201171875,0.204101563,0.7890625,0.64453125,0.233398438,0.6640625,,177.8701299
