g_fc_loss,g_con_loss,g_unc_loss,d_con_r2f_loss,d_con_f2r_loss,d_con_f_loss,d_con_m_loss,d_unc_r_loss,d_unc_f_loss,d_unc_m_loss,,
0.0000429 ,2.7968750 ,17.0000000 ,0.3652344 ,3.5312500 ,4.9687500 ,0.2041016 ,0.2158203 ,4.3437500 ,0.1962891 ,,2.16778E-06
0.0000412 ,2.7187500 ,15.3125000 ,0.5312500 ,4.5625000 ,5.0625000 ,0.2031250 ,0.1894531 ,3.7500000 ,0.1962891 ,,2.2875E-06
0.0000441 ,2.5625000 ,18.1250000 ,0.4453125 ,4.9375000 ,4.9375000 ,0.2031250 ,0.2207031 ,2.9687500 ,0.1865234 ,,2.13208E-06
0.0001040 ,2.2031250 ,18.2500000 ,0.5703125 ,5.4375000 ,4.6875000 ,0.2050781 ,0.2197266 ,2.5156250 ,0.2119141 ,,5.08238E-06
0.0001287 ,1.6406250 ,16.3750000 ,2.0781250 ,5.9062500 ,4.5312500 ,0.2041016 ,0.2148438 ,2.7812500 ,0.2050781 ,,7.14635E-06
0.0000360 ,1.0468750 ,17.0000000 ,1.2343750 ,5.8750000 ,3.8437500 ,0.2060547 ,0.2089844 ,1.8046875 ,0.2050781 ,,1.99487E-06
0.0001035 ,1.0937500 ,15.3750000 ,2.4375000 ,6.0625000 ,3.0937500 ,0.2021484 ,0.2304688 ,1.3828125 ,0.2041016 ,,6.28303E-06
0.0001106 ,1.1718750 ,14.8750000 ,2.9843750 ,5.8125000 ,2.5468750 ,0.2031250 ,0.2060547 ,1.5156250 ,0.2246094 ,,6.89394E-06
0.0001230 ,1.8593750 ,11.1250000 ,3.3750000 ,5.5937500 ,1.6406250 ,0.2080078 ,0.2207031 ,1.2890625 ,0.2099609 ,,9.47477E-06
0.0000386 ,2.3593750 ,14.1250000 ,3.2031250 ,5.1875000 ,2.0625000 ,0.2041016 ,0.2158203 ,0.9140625 ,0.2099609 ,,2.34306E-06
0.0000410 ,2.6093750 ,9.8125000 ,2.7812500 ,4.7500000 ,0.8359375 ,0.2060547 ,0.2167969 ,0.9726563 ,0.2382813 ,,3.30127E-06
0.0000310 ,2.6093750 ,7.8125000 ,2.4687500 ,4.2187500 ,1.1250000 ,0.2021484 ,0.2119141 ,0.7109375 ,0.2480469 ,,2.97398E-06
0.0000422 ,2.3593750 ,7.6250000 ,2.6875000 ,3.8281250 ,1.4062500 ,0.2041016 ,0.2099609 ,0.8281250 ,0.2246094 ,,4.22661E-06
0.0001006 ,2.0781250 ,5.0000000 ,1.9843750 ,3.1718750 ,1.4375000 ,0.2021484 ,0.2441406 ,0.9101563 ,0.1894531 ,,1.42146E-05
0.0000237 ,1.5703125 ,3.2031250 ,1.3281250 ,2.5937500 ,1.0781250 ,0.2070313 ,0.2089844 ,0.9609375 ,0.2128906 ,,4.96972E-06
0.0000212 ,1.0078125 ,0.7656250 ,0.5585938 ,1.8984375 ,0.9296875 ,0.2060547 ,0.2255859 ,1.0390625 ,0.2060547 ,,1.1965E-05
0.0000310 ,0.6093750 ,31.7500000 ,9.8125000 ,1.2031250 ,0.6328125 ,0.2060547 ,0.2158203 ,0.8125000 ,0.2128906 ,,9.57819E-07
0.0000916 ,0.3281250 ,2.1718750 ,2.1562500 ,0.6328125 ,2.0156250 ,0.2031250 ,0.2470703 ,2.2031250 ,0.1992188 ,,3.66211E-05
0.0000436 ,0.5781250 ,5.3125000 ,3.9687500 ,1.6328125 ,0.4414063 ,0.2011719 ,0.2187500 ,0.5429688 ,0.2070313 ,,7.40679E-06
0.0000246 ,0.6171875 ,8.1250000 ,8.2500000 ,1.2812500 ,0.8554688 ,0.2050781 ,0.2187500 ,0.9218750 ,0.2041016 ,,2.80904E-06
0.0000935 ,0.2812500 ,10.6875000 ,6.8125000 ,0.8046875 ,1.1171875 ,0.2031250 ,0.2255859 ,1.4531250 ,0.2197266 ,,8.52058E-06
0.0000297 ,0.6640625 ,10.9375000 ,9.1875000 ,1.1718750 ,0.9453125 ,0.2041016 ,0.2177734 ,1.5156250 ,0.2080078 ,,2.55854E-06
0.0001054 ,0.5039063 ,13.6250000 ,8.3750000 ,1.4218750 ,1.1953125 ,0.2060547 ,0.1933594 ,1.4296875 ,0.2031250 ,,7.45854E-06
0.0000116 ,0.3964844 ,13.5625000 ,8.3125000 ,1.4531250 ,0.9726563 ,0.2031250 ,0.2128906 ,1.6953125 ,0.2207031 ,,8.28377E-07
0.0000334 ,0.7304688 ,14.1875000 ,10.8750000 ,1.7109375 ,1.2812500 ,0.2031250 ,0.2226563 ,1.7109375 ,0.2187500 ,,2.23748E-06
0.0000229 ,0.4023438 ,14.6250000 ,8.9375000 ,1.4843750 ,1.3125000 ,0.2011719 ,0.1972656 ,1.8281250 ,0.1953125 ,,1.5231E-06
0.0000175 ,0.5468750 ,13.7500000 ,9.0625000 ,1.2656250 ,0.8359375 ,0.2011719 ,0.2099609 ,1.8593750 ,0.2187500 ,,1.22571E-06
0.0001121 ,0.4023438 ,12.0625000 ,8.6875000 ,0.9765625 ,1.0234375 ,0.2041016 ,0.2119141 ,1.5156250 ,0.2119141 ,,8.98982E-06
0.0000939 ,0.3945313 ,10.7500000 ,8.4375000 ,0.6484375 ,1.3828125 ,0.2070313 ,0.2910156 ,1.3125000 ,0.1953125 ,,8.42897E-06
0.0000982 ,0.3886719 ,9.5000000 ,8.0000000 ,0.6445313 ,1.2500000 ,0.2060547 ,0.2294922 ,0.9335938 ,0.2080078 ,,9.93343E-06
0.0001707 ,0.4726563 ,7.5000000 ,7.7500000 ,0.5078125 ,1.6484375 ,0.2080078 ,0.2246094 ,0.7773438 ,0.3300781 ,,2.14116E-05
0.0002556 ,0.3535156 ,7.2500000 ,7.4062500 ,0.7070313 ,2.0000000 ,0.2080078 ,0.1972656 ,1.6718750 ,0.2314453 ,,3.3614E-05
0.0000304 ,0.8828125 ,7.1250000 ,6.3125000 ,0.5312500 ,1.2343750 ,0.2021484 ,0.2041016 ,0.9921875 ,0.2089844 ,,3.79609E-06
0.0016937 ,1.1484375 ,5.3437500 ,5.7500000 ,0.7031250 ,1.3828125 ,0.2041016 ,0.2187500 ,1.2734375 ,0.2109375 ,,0.000260887
0.0000215 ,1.9375000 ,2.0937500 ,4.9062500 ,0.3945313 ,0.7734375 ,0.2031250 ,0.2255859 ,1.6093750 ,0.1875000 ,,5.32283E-06
0.0000250 ,2.4687500 ,0.7734375 ,4.1562500 ,0.2441406 ,2.0937500 ,0.2050781 ,0.1953125 ,1.6015625 ,0.2226563 ,,7.72131E-06
0.0000443 ,2.7500000 ,27.3750000 ,3.5312500 ,0.4511719 ,1.5078125 ,0.2041016 ,0.2080078 ,1.5156250 ,0.2167969 ,,1.47206E-06
0.0000271 ,2.9375000 ,2.9375000 ,2.9062500 ,0.5078125 ,2.1406250 ,0.2041016 ,0.2207031 ,1.1093750 ,0.2050781 ,,4.60604E-06
0.0017471 ,2.8593750 ,6.7187500 ,2.6093750 ,1.1093750 ,3.0000000 ,0.2021484 ,0.2089844 ,0.8593750 ,0.2070313 ,,0.000182408
0.0000367 ,2.7031250 ,8.7500000 ,1.3906250 ,1.0078125 ,2.8281250 ,0.2050781 ,0.2402344 ,4.4375000 ,0.2177734 ,,3.2058E-06
0.0000319 ,2.4843750 ,12.3750000 ,0.5898438 ,1.0234375 ,2.8437500 ,0.2080078 ,0.2158203 ,0.6132813 ,0.1972656 ,,2.15003E-06
0.0001631 ,1.8984375 ,12.0000000 ,5.8125000 ,1.1562500 ,2.9531250 ,0.2021484 ,0.2187500 ,0.8750000 ,0.2109375 ,,1.17336E-05
0.0000887 ,1.1718750 ,16.1250000 ,0.6289063 ,1.0078125 ,2.6250000 ,0.2031250 ,0.1982422 ,1.0078125 ,0.1796875 ,,5.12761E-06
0.0000315 ,0.7617188 ,14.9375000 ,0.9492188 ,0.7656250 ,2.1718750 ,0.2050781 ,0.2119141 ,1.3125000 ,0.2119141 ,,2.00464E-06
0.0001297 ,0.5546875 ,19.8750000 ,1.4453125 ,0.6054688 ,1.9765625 ,0.2021484 ,0.2041016 ,1.7265625 ,0.2031250 ,,6.34859E-06
0.0001106 ,0.5820313 ,17.3750000 ,1.7343750 ,0.3710938 ,1.3906250 ,0.2011719 ,0.2109375 ,1.8984375 ,0.2285156 ,,6.16061E-06
0.0000257 ,0.5273438 ,18.5000000 ,1.6718750 ,1.7968750 ,0.5742188 ,0.2070313 ,0.2314453 ,2.0312500 ,0.2812500 ,,1.35327E-06
0.0000911 ,0.3730469 ,15.3750000 ,1.7890625 ,1.1406250 ,4.0937500 ,0.2041016 ,0.2001953 ,2.6562500 ,0.2089844 ,,5.78331E-06
0.0000944 ,0.7539063 ,14.1875000 ,1.9375000 ,2.1562500 ,2.1718750 ,0.2050781 ,0.2187500 ,2.4687500 ,0.2089844 ,,6.31893E-06
0.0000255 ,0.3359375 ,12.1250000 ,1.5781250 ,2.7500000 ,3.7968750 ,0.2021484 ,0.2109375 ,1.9531250 ,0.1796875 ,,2.04726E-06
0.0001140 ,0.2968750 ,11.3750000 ,1.4218750 ,3.2812500 ,5.0312500 ,0.2070313 ,0.2392578 ,2.2812500 ,0.2158203 ,,9.76399E-06
0.0001059 ,0.2500000 ,9.7500000 ,1.2031250 ,3.7031250 ,5.9375000 ,0.2031250 ,0.2207031 ,1.7265625 ,0.2119141 ,,1.05858E-05
0.0000230 ,0.2128906 ,7.6875000 ,0.5703125 ,3.8750000 ,6.9062500 ,0.2031250 ,0.2236328 ,1.8593750 ,0.2031250 ,,2.91218E-06
0.0000248 ,0.3046875 ,7.3125000 ,0.8515625 ,3.9687500 ,7.3437500 ,0.2011719 ,0.2187500 ,1.2812500 ,0.1894531 ,,3.25521E-06
0.0001707 ,0.4062500 ,7.5625000 ,0.6914063 ,4.0625000 ,6.7500000 ,0.2050781 ,0.2353516 ,1.1953125 ,0.2021484 ,,2.14221E-05
0.0000403 ,0.4707031 ,2.7187500 ,0.4316406 ,4.0000000 ,8.2500000 ,0.2011719 ,0.2324219 ,1.1718750 ,0.1660156 ,,1.26331E-05
0.0016861 ,0.4238281 ,2.3750000 ,0.6914063 ,3.7968750 ,9.1250000 ,0.2080078 ,0.2255859 ,1.3593750 ,0.1816406 ,,0.000602429
0.0001793 ,0.4335938 ,29.8750000 ,0.7578125 ,3.7187500 ,7.0625000 ,0.2070313 ,0.2412109 ,0.6484375 ,0.2099609 ,,5.91551E-06
0.0017014 ,0.6445313 ,2.7031250 ,0.5742188 ,3.3750000 ,8.9375000 ,0.2031250 ,0.2148438 ,6.4062500 ,0.2275391 ,,0.000508223
0.0000439 ,0.6250000 ,6.2500000 ,0.3105469 ,3.1093750 ,6.8125000 ,0.2021484 ,0.2119141 ,0.8046875 ,0.2158203 ,,6.38095E-06
0.0001025 ,0.6015625 ,8.2500000 ,0.6796875 ,2.7812500 ,5.8125000 ,0.2070313 ,0.2275391 ,0.9062500 ,0.1894531 ,,1.15821E-05
0.0002480 ,0.3769531 ,10.8125000 ,0.9687500 ,2.4687500 ,4.8125000 ,0.2011719 ,0.2236328 ,1.8125000 ,0.1923828 ,,2.21597E-05
0.0001068 ,2.7812500 ,12.0000000 ,0.8945313 ,1.9765625 ,4.2812500 ,0.2050781 ,0.2119141 ,1.9843750 ,0.2138672 ,,7.22615E-06
0.0000987 ,2.2500000 ,14.5000000 ,0.8554688 ,1.3906250 ,3.6562500 ,0.2109375 ,0.2412109 ,2.3906250 ,0.2011719 ,,5.89285E-06
0.0000839 ,4.2187500 ,13.7500000 ,0.7851563 ,0.7460938 ,2.4062500 ,0.2021484 ,0.2197266 ,3.0312500 ,0.2226563 ,,4.67052E-06
0.0001087 ,5.8125000 ,11.4375000 ,0.6484375 ,1.1640625 ,1.4453125 ,0.2089844 ,0.2500000 ,2.2500000 ,0.2197266 ,,6.30254E-06
0.0000925 ,7.0000000 ,14.6875000 ,0.5312500 ,0.8359375 ,6.5625000 ,0.2041016 ,0.1806641 ,2.4375000 ,0.2001953 ,,4.26543E-06
0.0001068 ,7.9375000 ,13.8125000 ,0.7500000 ,0.8125000 ,1.6796875 ,0.2080078 ,0.2890625 ,2.9218750 ,0.2656250 ,,4.91087E-06
0.0001020 ,8.6250000 ,13.1875000 ,0.5585938 ,1.4062500 ,1.5078125 ,0.2041016 ,0.2177734 ,2.9062500 ,0.2207031 ,,4.6782E-06
0.0001678 ,8.8750000 ,14.2500000 ,0.7617188 ,1.7968750 ,2.0312500 ,0.2041016 ,0.2285156 ,2.9375000 ,0.1875000 ,,7.25823E-06
0.0000246 ,9.3125000 ,10.8750000 ,0.5507813 ,2.0312500 ,2.2031250 ,0.2021484 ,0.2148438 ,2.8437500 ,0.2753906 ,,1.21645E-06
0.0000925 ,9.0625000 ,11.0625000 ,0.6406250 ,2.2656250 ,2.5625000 ,0.2041016 ,0.2246094 ,2.2812500 ,0.2255859 ,,4.59659E-06
0.0000432 ,8.9375000 ,8.5625000 ,0.3925781 ,2.3437500 ,2.5000000 ,0.2031250 ,0.2197266 ,2.7812500 ,0.2285156 ,,2.46593E-06
0.0000396 ,8.6250000 ,6.1875000 ,0.9726563 ,2.0625000 ,2.0937500 ,0.2050781 ,0.2138672 ,3.0000000 ,0.2324219 ,,2.6719E-06
0.0000300 ,8.0625000 ,4.2500000 ,0.4746094 ,1.9843750 ,2.0781250 ,0.2011719 ,0.1933594 ,3.5625000 ,0.2070313 ,,2.43986E-06
0.0001631 ,7.0625000 ,2.3281250 ,0.8437500 ,1.8515625 ,2.1406250 ,0.2060547 ,0.1962891 ,3.7031250 ,0.2207031 ,,1.73661E-05
0.0000131 ,6.4375000 ,4.6250000 ,0.7031250 ,1.5546875 ,1.8125000 ,0.2021484 ,0.2382813 ,2.9062500 ,0.2207031 ,,1.17997E-06
0.0002279 ,5.3125000 ,3.6562500 ,1.2031250 ,1.4765625 ,7.5000000 ,0.2041016 ,0.2089844 ,2.5937500 ,0.2041016 ,,2.54136E-05
0.0000334 ,4.6875000 ,5.6250000 ,0.7617188 ,1.0078125 ,1.3906250 ,0.2041016 ,0.2050781 ,2.1562500 ,0.1982422 ,,3.23671E-06
0.0000271 ,3.6562500 ,8.6875000 ,0.6054688 ,0.8437500 ,2.7656250 ,0.2148438 ,0.2021484 ,1.1875000 ,0.2246094 ,,2.19224E-06
0.0001030 ,2.5000000 ,8.8750000 ,0.5546875 ,0.6562500 ,3.4062500 ,0.2041016 ,0.1923828 ,0.8515625 ,0.2167969 ,,9.05467E-06
0.0000319 ,1.3359375 ,7.8750000 ,0.4277344 ,3.3750000 ,2.7656250 ,0.2011719 ,0.2001953 ,0.5937500 ,0.2080078 ,,3.46849E-06
0.0001006 ,0.4765625 ,11.6875000 ,0.5703125 ,1.1015625 ,3.3437500 ,0.2050781 ,0.2294922 ,1.2578125 ,0.2119141 ,,8.2713E-06
0.0001049 ,5.7187500 ,10.5625000 ,0.5390625 ,2.0312500 ,3.5468750 ,0.2041016 ,0.2099609 ,1.8046875 ,0.2070313 ,,6.44325E-06
0.0000386 ,2.8125000 ,9.3750000 ,0.5000000 ,2.7031250 ,3.5312500 ,0.2031250 ,0.2363281 ,1.4296875 ,0.2109375 ,,3.16913E-06
0.0000268 ,5.4375000 ,9.6250000 ,0.4648438 ,2.9687500 ,3.0000000 ,0.2031250 ,0.1972656 ,0.5507813 ,0.2099609 ,,1.78072E-06
0.0001631 ,7.3437500 ,11.5000000 ,0.5859375 ,3.0312500 ,2.7031250 ,0.2001953 ,0.2070313 ,0.9062500 ,0.2011719 ,,8.65424E-06
0.0000830 ,9.1250000 ,8.7500000 ,0.3535156 ,3.2812500 ,2.5156250 ,0.2050781 ,0.2275391 ,1.1562500 ,0.1972656 ,,4.64166E-06
0.0000268 ,10.7500000 ,7.0312500 ,1.5468750 ,3.2812500 ,1.7968750 ,0.2041016 ,0.2011719 ,1.2812500 ,0.1777344 ,,1.50845E-06
0.0000887 ,11.6250000 ,7.1250000 ,1.0546875 ,3.1093750 ,1.2812500 ,0.2031250 ,0.2236328 ,1.4062500 ,0.1914063 ,,4.73022E-06
0.0000353 ,12.5000000 ,4.7500000 ,1.7031250 ,3.0156250 ,3.8593750 ,0.2021484 ,0.2021484 ,2.0625000 ,0.1953125 ,,2.04556E-06
0.0001678 ,12.6250000 ,3.8125000 ,2.4375000 ,2.8125000 ,1.8984375 ,0.2011719 ,0.2099609 ,1.7656250 ,0.2109375 ,,1.02112E-05
0.0001044 ,13.0000000 ,1.5312500 ,2.7343750 ,2.5937500 ,2.5625000 ,0.2070313 ,0.2138672 ,1.8437500 ,0.1962891 ,,7.1864E-06
0.0000954 ,13.1250000 ,4.0625000 ,2.9218750 ,2.1718750 ,2.7812500 ,0.2070313 ,0.2148438 ,2.2500000 ,0.1914063 ,,5.54865E-06
0.0001106 ,13.0000000 ,1.7031250 ,3.2187500 ,1.9843750 ,2.9843750 ,0.2011719 ,0.2412109 ,2.0781250 ,0.2314453 ,,7.52399E-06
0.0000280 ,12.8125000 ,2.7187500 ,3.2031250 ,1.7031250 ,3.0312500 ,0.2031250 ,0.2041016 ,2.8437500 ,0.2119141 ,,1.80373E-06
0.0000334 ,12.4375000 ,2.9375000 ,3.2500000 ,1.2968750 ,2.8750000 ,0.2324219 ,0.2324219 ,2.3906250 ,0.1816406 ,,2.17097E-06
0.0016251 ,11.6250000 ,4.3125000 ,3.2812500 ,1.0625000 ,2.4843750 ,0.2031250 ,0.2128906 ,2.5000000 ,0.2011719 ,,0.000101965
0.0017548 ,10.6250000 ,4.5000000 ,3.2812500 ,0.7265625 ,2.2968750 ,0.2041016 ,0.2099609 ,1.8671875 ,0.1718750 ,,0.000116017
0.0002308 ,9.7500000 ,4.5000000 ,3.0468750 ,1.8593750 ,1.9609375 ,0.2089844 ,0.2216797 ,1.7421875 ,0.1914063 ,,1.61957E-05
0.0000147 ,9.1875000 ,3.1250000 ,2.2812500 ,0.6875000 ,1.3125000 ,0.2011719 ,0.2197266 ,2.2656250 ,0.2031250 ,,1.19572E-06
0.0016327 ,8.2500000 ,3.0312500 ,2.0625000 ,0.6484375 ,1.2578125 ,0.2041016 ,0.2236328 ,2.3437500 ,0.2158203 ,,0.000144726
0.0000334 ,7.0937500 ,1.5000000 ,1.4375000 ,0.8671875 ,1.1093750 ,0.2041016 ,0.2099609 ,2.2500000 ,0.2089844 ,,3.88406E-06
0.0000355 ,5.9375000 ,0.7265625 ,0.9296875 ,1.1171875 ,1.3593750 ,0.2060547 ,0.2402344 ,2.3125000 ,0.1796875 ,,5.33074E-06
0.0001593 ,4.4062500 ,15.1250000 ,0.9062500 ,1.3671875 ,1.5468750 ,0.2031250 ,0.1962891 ,3.9062500 ,0.1953125 ,,8.1543E-06
0.0000222 ,3.2968750 ,3.5468750 ,0.4511719 ,1.4843750 ,1.7734375 ,0.2070313 ,0.2011719 ,1.7343750 ,0.2021484 ,,3.23988E-06
0.0000285 ,2.2187500 ,8.2500000 ,0.5351563 ,1.6015625 ,1.9140625 ,0.2031250 ,0.2314453 ,1.4687500 ,0.2695313 ,,2.72153E-06
0.0001049 ,1.0078125 ,10.8750000 ,0.5390625 ,1.6250000 ,1.7109375 ,0.2031250 ,0.2050781 ,1.4921875 ,0.1962891 ,,8.82823E-06
0.0000415 ,6.5000000 ,13.1250000 ,0.4687500 ,1.5234375 ,1.4921875 ,0.2041016 ,0.2373047 ,0.6015625 ,0.2695313 ,,2.11388E-06
0.0000327 ,1.0156250 ,12.7500000 ,0.3164063 ,1.2968750 ,1.1093750 ,0.2050781 ,0.2246094 ,3.3437500 ,0.2197266 ,,2.37282E-06
0.0001025 ,1.8906250 ,15.8750000 ,0.4433594 ,1.0390625 ,0.7421875 ,0.2031250 ,0.2236328 ,5.3437500 ,0.2158203 ,,5.77069E-06
0.0001841 ,2.3750000 ,13.5000000 ,0.4785156 ,0.7421875 ,0.3750000 ,0.2031250 ,0.1923828 ,2.3125000 ,0.1992188 ,,1.15943E-05
0.0000331 ,2.7031250 ,18.2500000 ,0.3574219 ,0.3535156 ,3.9062500 ,0.2031250 ,0.2412109 ,0.5781250 ,0.2177734 ,,1.58163E-06
0.0000415 ,2.7656250 ,16.3750000 ,0.3554688 ,1.1093750 ,2.2500000 ,0.2060547 ,0.2187500 ,0.9804688 ,0.1904297 ,,2.16737E-06
0.0000877 ,2.6406250 ,16.5000000 ,0.6679688 ,0.5507813 ,4.1250000 ,0.2031250 ,0.2167969 ,1.5468750 ,0.2031250 ,,4.58386E-06
0.0000529 ,2.3593750 ,16.0000000 ,0.6796875 ,0.8945313 ,5.7500000 ,0.2050781 ,0.2207031 ,1.7031250 ,0.1816406 ,,2.88294E-06
0.0000434 ,1.7343750 ,17.1250000 ,0.5546875 ,1.1484375 ,7.0000000 ,0.2050781 ,0.2304688 ,2.0156250 ,0.2001953 ,,2.30083E-06
0.0001612 ,1.1875000 ,15.3750000 ,0.4902344 ,1.2500000 ,7.4375000 ,0.2031250 ,0.1621094 ,2.3750000 ,0.1972656 ,,9.73108E-06
0.0000358 ,1.4062500 ,12.1250000 ,0.6718750 ,1.2421875 ,8.6250000 ,0.2041016 ,0.2695313 ,3.0937500 ,0.2500000 ,,2.64298E-06
0.0000415 ,0.6406250 ,9.2500000 ,0.8671875 ,1.1796875 ,8.8750000 ,0.2031250 ,0.2167969 ,3.3281250 ,0.2109375 ,,4.19436E-06
0.0001707 ,0.8046875 ,9.7500000 ,0.8007813 ,1.0546875 ,8.6250000 ,0.2050781 ,0.2060547 ,2.5625000 ,0.2128906 ,,1.61736E-05
0.0001025 ,0.8007813 ,7.2812500 ,1.1640625 ,0.8242188 ,9.0625000 ,0.2001953 ,0.1923828 ,3.3125000 ,0.2050781 ,,1.26849E-05
0.0001006 ,0.5429688 ,6.0625000 ,1.3359375 ,0.5585938 ,8.9375000 ,0.2080078 ,0.1992188 ,3.5937500 ,0.2109375 ,,1.52317E-05
0.0001049 ,0.7031250 ,3.8125000 ,1.3750000 ,0.2734375 ,8.8750000 ,0.2031250 ,0.2001953 ,3.8281250 ,0.2031250 ,,2.32314E-05
0.0001044 ,0.3984375 ,1.9062500 ,1.2734375 ,3.3750000 ,8.6250000 ,0.2050781 ,0.2001953 ,3.4375000 ,0.1777344 ,,4.53108E-05
0.0000350 ,0.4335938 ,7.0000000 ,1.1484375 ,0.8632813 ,8.3750000 ,0.2050781 ,0.2158203 ,3.3750000 ,0.2109375 ,,4.71475E-06
0.0001016 ,0.4121094 ,3.1093750 ,1.1718750 ,1.8984375 ,7.8750000 ,0.2041016 ,0.2109375 ,2.9687500 ,0.2236328 ,,2.88419E-05
0.0000259 ,0.8320313 ,5.4375000 ,1.0000000 ,2.6562500 ,7.2500000 ,0.2041016 ,0.2041016 ,1.9843750 ,0.1894531 ,,4.12605E-06
0.0016479 ,1.5390625 ,6.6875000 ,0.8437500 ,3.2500000 ,6.3437500 ,0.2031250 ,0.2128906 ,1.4531250 ,0.2011719 ,,0.000200321
0.0000422 ,2.5000000 ,10.1250000 ,0.4531250 ,3.6250000 ,5.6875000 ,0.2080078 ,0.2138672 ,1.1093750 ,0.2041016 ,,3.34258E-06
0.0016556 ,3.1562500 ,12.3750000 ,1.6640625 ,3.9218750 ,4.7187500 ,0.2050781 ,0.2324219 ,0.4003906 ,0.1933594 ,,0.000106597
0.0000911 ,3.5312500 ,11.3750000 ,1.0468750 ,4.1250000 ,4.0000000 ,0.2031250 ,0.2011719 ,2.7968750 ,0.1972656 ,,6.10991E-06
0.0002995 ,3.4687500 ,14.2500000 ,2.0625000 ,4.0937500 ,2.7343750 ,0.2031250 ,0.2080078 ,0.5039063 ,0.2060547 ,,1.69004E-05
0.0000575 ,3.7812500 ,13.6250000 ,2.2812500 ,4.3125000 ,2.1718750 ,0.2011719 ,0.2089844 ,0.5820313 ,0.2089844 ,,3.30105E-06
0.0000331 ,3.5468750 ,13.0000000 ,2.6406250 ,4.2812500 ,1.2656250 ,0.2031250 ,0.2294922 ,0.5859375 ,0.2099609 ,,2.00281E-06
0.0001040 ,3.1250000 ,10.7500000 ,2.8125000 ,4.1250000 ,0.3691406 ,0.2041016 ,0.2041016 ,1.0468750 ,0.2089844 ,,7.49193E-06
0.0001240 ,2.5468750 ,12.8125000 ,2.8593750 ,3.9218750 ,12.4375000 ,0.2031250 ,0.1943359 ,1.1171875 ,0.2226563 ,,8.07179E-06
0.0000825 ,1.8281250 ,10.7500000 ,2.7656250 ,3.7500000 ,0.8046875 ,0.2021484 ,0.2216797 ,1.5390625 ,0.2080078 ,,6.55844E-06
0.0001726 ,0.9921875 ,7.5000000 ,2.6562500 ,3.4062500 ,2.0781250 ,0.2011719 ,0.2119141 ,1.5000000 ,0.1972656 ,,2.03263E-05
0.0000310 ,2.2031250 ,6.8437500 ,2.3593750 ,3.1250000 ,2.9687500 ,0.2021484 ,0.2148438 ,1.7500000 ,0.2099609 ,,3.42598E-06
0.0000672 ,2.2500000 ,5.0625000 ,1.9140625 ,2.5468750 ,3.5781250 ,0.2021484 ,0.2197266 ,1.6093750 ,0.2138672 ,,9.1944E-06
0.0001259 ,3.9218750 ,3.4062500 ,1.5156250 ,2.0156250 ,4.0625000 ,0.2050781 ,0.2304688 ,1.3281250 ,0.2050781 ,,1.71783E-05
0.0001173 ,5.3125000 ,1.4687500 ,0.9804688 ,1.4921875 ,4.5312500 ,0.2021484 ,0.1953125 ,1.1562500 ,0.1875000 ,,1.7298E-05
0.0000424 ,6.4375000 ,8.8750000 ,0.3417969 ,0.8984375 ,4.5937500 ,0.2031250 ,0.2050781 ,0.8945313 ,0.1992188 ,,2.77149E-06
0.0002098 ,7.0000000 ,3.9687500 ,1.3125000 ,0.6093750 ,4.5312500 ,0.2011719 ,0.2128906 ,0.6054688 ,0.1884766 ,,1.91278E-05
0.0001011 ,7.9375000 ,6.1562500 ,0.8554688 ,0.2617188 ,4.5000000 ,0.2167969 ,0.2226563 ,0.2773438 ,0.2226563 ,,7.17265E-06
0.0000441 ,8.2500000 ,11.3750000 ,1.5546875 ,2.3906250 ,4.3437500 ,0.2031250 ,0.1972656 ,0.5781250 ,0.1748047 ,,2.24751E-06
0.0000415 ,8.3750000 ,12.0000000 ,2.0937500 ,0.6757813 ,4.1562500 ,0.2050781 ,0.2080078 ,0.2480469 ,0.2148438 ,,2.03607E-06
0.0000834 ,8.3750000 ,13.9375000 ,2.4687500 ,1.3125000 ,3.7187500 ,0.2031250 ,0.2128906 ,0.2363281 ,0.1972656 ,,3.7399E-06
0.0000510 ,8.0625000 ,13.8125000 ,2.7187500 ,1.8281250 ,3.3281250 ,0.2041016 ,0.2021484 ,0.3300781 ,0.2089844 ,,2.33241E-06
0.0000427 ,7.5625000 ,15.2500000 ,2.7187500 ,2.2187500 ,2.7500000 ,0.2050781 ,0.2363281 ,0.4414063 ,0.1894531 ,,1.87077E-06
0.0000658 ,6.9062500 ,15.5625000 ,2.6562500 ,2.4687500 ,2.1250000 ,0.2021484 ,0.2128906 ,0.5937500 ,0.2031250 ,,2.92867E-06
0.0001659 ,5.8125000 ,14.3750000 ,2.3906250 ,2.5937500 ,1.5390625 ,0.2011719 ,0.2031250 ,0.5820313 ,0.2285156 ,,8.2199E-06
0.0000417 ,5.0625000 ,14.8125000 ,2.0937500 ,2.7500000 ,0.8320313 ,0.2041016 ,0.2138672 ,0.6367188 ,0.2099609 ,,2.09928E-06
0.0001745 ,3.9062500 ,14.1250000 ,1.6015625 ,2.7031250 ,0.8281250 ,0.2050781 ,0.2148438 ,0.7734375 ,0.2265625 ,,9.67889E-06
0.0000527 ,2.8750000 ,15.0000000 ,1.2031250 ,2.7031250 ,0.4375000 ,0.2031250 ,0.1972656 ,0.8398438 ,0.2128906 ,,2.94772E-06
