image_id,caption,fitCount,gtNum,fluency,diversity,bleu1,bleu2,bleu3,bleu4,humor_score,humor,overfit,b_clip,b_bita,f_bita,f_clip,benign,h_gt,h_bita,h_clip
mcdonalds_switzerland_717,"you're gonna need to be in the right place, so i am sure you’ ll find it.",0,1,0.9751379,0.4579166,0.0,0.0,0.0,0.0,0.1448877602815628,0,0,-0.0008892634,-9.2759495,0.9714774,0.933027,-8.475974,0.00895900093019,0.0482999607920646,0.0229832381010055
mcdonalds_switzerland_693,`` i'm glad you know that.,1,1,0.9609419,0.4579166,0.0855695198387653,1.142391010069532e-308,1.142391010069532e-308,1.142391010069532e-308,0.5475932359695435,1,0,-8.3959465,-7.216774,0.8678644,0.9012002,-7.877421,0.2035445421934127,0.0775428190827369,0.0453069098293781
mcdonalds_switzerland_799,"in 2019, our favorite christmas song will be on the top of your playlist! so let’s enjoy it together.",2,1,0.96604085,0.4579166,0.1052631578947368,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.0096100615337491,0,0,-0.0022798993,-9.588903,0.8854658,0.8971879,-8.919561,0.0083442060276865,0.033652763813734,0.022224998101592
mcdonalds_switzerland_496,this is a little secret: you've got the most amazing of your life.,3,1,0.9569539,0.4579166,0.1454568892146276,1.402493394168772e-308,1.402493394168772e-308,1.402493394168772e-308,0.6962283253669739,1,0,-0.0006797387,-9.250703,0.9647719,0.90275663,-8.848693,0.0597630739212036,0.2096457183361053,0.1463208496570587
mcdonalds_switzerland_594,i'm just so far to know if you have any other tips for using your new phone.,1,1,0.94541055,0.4579166,0.034644194691209,1.3104601632595704e-308,1.3104601632595704e-308,1.3104601632595704e-308,0.0739998668432235,0,0,-8.779735,-9.850868,0.89083534,0.96506506,-8.178231,0.0110237039625644,0.0294547528028488,0.1783083081245422
mcdonalds_switzerland_1815,"if you are a chef, try to make the most of your life and love.",1,1,0.9696322,0.4579166,0.0666666666666666,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.0744610950350761,0,0,-8.648248,-9.245336,0.97901493,0.9618194,-9.4479,0.1978960782289505,0.0928953066468238,0.032447226345539
mcdonalds_switzerland_545,just because you're not at home doesn’t mean your favorite pizza is out of stock.,0,1,0.9728579,0.4579166,0.0,0.0,0.0,0.0,0.2807462811470032,0,0,-9.434235,-1.9275929,0.8015907,0.9705597,-9.262584,0.0475496090948581,0.3724367022514343,0.5559954643249512
mcdonalds_switzerland_169,"how do you like your french fries? get 20% off for all the orders from today! only with our mobile app, of course: 🧔🏻🇫🇷🤗 🇪🇺👨‍🍳💰🛍️.",1,1,0.47102693,0.4579166,0.04,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.338034451007843,0,0,-9.28001,-9.471671,0.7614992,0.95864403,-4.2293143,0.9549625515937804,0.8987259268760681,0.9308606386184692
mcdonalds_switzerland_781,the most popular and widely used meal in the world is now.,4,1,0.9495609,0.4579166,0.128354279758148,1.142391010069532e-308,1.142391010069532e-308,1.142391010069532e-308,0.0499976575374603,0,0,-8.808101,-9.187667,0.9370972,0.9273326,-9.195329,0.0083453534170985,0.0456690117716789,0.1418298333883285
mcdonalds_switzerland_2042,you know the most exciting thing about this year is to be's happy and get it with your friends! you can do that too.,0,1,0.85621196,0.4579166,0.0,0.0,0.0,0.0,0.0122873997315764,0,0,-8.872666,-6.5284824,0.9655277,0.97239953,-9.5980425,0.0676065981388092,0.0414600744843483,0.1004407554864883
mcdonalds_switzerland_54,i love you too much... i know how hard it is to be there for your kids.,3,1,0.978438,0.4579166,0.1176470588235294,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.4509804546833038,0,0,-8.513624,-8.820266,0.9701558,0.887479,-7.8397985,0.1888485252857208,0.1827340722084045,0.4137450456619262
mcdonalds_switzerland_706,n°02:58 is our favorite time of the day! check out this amazing recipe.,1,1,0.9649677,0.4579166,0.0769230769230769,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.1741065829992294,0,0,-9.180403,-9.185081,0.97455525,0.97816133,-8.550667,0.5385308861732483,0.6002076864242554,0.2659536004066467
mcdonalds_switzerland_557,the kushiro curry is one of the most popular and best-selling curries in japan.,3,1,0.9760717,0.4579166,0.0751125749179685,1.1699171882659805e-308,1.1699171882659805e-308,1.1699171882659805e-308,0.0536983422935009,0,0,-8.98738,-7.146074,0.8524602,0.96093833,-7.347436,0.0061547975055873,0.0286019872874021,0.1040935739874839
mcdonalds_switzerland_1899,you know what? the only thing that matters is your happiness.,1,1,0.9720996,0.4579166,0.0254606146201498,6.231692281410567e-309,6.231692281410567e-309,6.231692281410567e-309,0.6914446353912354,1,0,-9.857934,-9.852064,0.8842363,0.8850898,-7.9582562,0.0468503013253212,0.1815081685781479,0.3429780304431915
mcdonalds_switzerland_1898,"the number of cats in the house is a whopping 10 times more than you thought! if we had not put them all away, it would have been quite boring.",1,1,0.9627892,0.4579166,0.0333333333333333,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.1015646010637283,0,0,-8.045696,-6.0597396,0.8940614,0.95239645,-0.00073143904,0.0619169995188713,0.6499575972557068,0.0241567566990852
mcdonalds_switzerland_472,"what a great gift for your # cat lover! this week, we are offering an online shop with discounts on everything from dog food to grooming supplies.",3,1,0.9675102,0.4579166,0.111111111111111,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.0774554163217544,0,0,-8.412429,-9.187795,0.9774878,0.9606627,-0.00774003,0.2164888828992843,0.6523855924606323,0.2946723997592926
mcdonalds_switzerland_547,"when i got home, my mom asked me to make a video for our new project.",2,1,0.98129475,0.4579166,0.1103121128230744,1.9636207881546135e-308,1.9636207881546135e-308,1.9636207881546135e-308,0.0288410931825637,0,0,-0.0015869655,-8.763941,0.93434,0.92137843,-8.435236,0.0015804131980985,0.0034561504144221,0.0016956835752353
mcdonalds_switzerland_482,i have an idea for a restaurant that is located right on the edge of the city! i'm sure you all would love to try it out.,3,1,0.96548516,0.4579166,0.111111111111111,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.0825918912887573,0,0,-7.7574162,-8.065501,0.9498872,0.8854211,-7.9870744,0.1156531646847724,0.1552788466215133,0.8321932554244995
mcdonalds_switzerland_521,"you can also get a cold and then the hot to your office, but if you don't have any choice in who we work for... it will make this job much more fun.",3,1,0.744834,0.4579166,0.0909090909090909,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.0541607178747653,0,0,-9.144079,-9.559288,0.96832365,0.96181035,-9.109724,0.0231179129332304,0.2573597431182861,0.4917756021022796
mcdonalds_switzerland_684,what is the best moment of your day? i have no idea! just write it down in a comment below and we will get back to you.,2,1,0.9645451,0.4579166,0.074074074074074,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.3727660477161407,0,0,-7.703379,-6.393367,0.9738196,0.93188244,-9.009903,0.3197904825210571,0.2515589594841003,0.3295875787734985
mcdonalds_switzerland_839,@thebigdead.,0,1,0.8740629,0.4579166,0.0,0.0,0.0,0.0,0.2637431919574737,0,0,-8.320518,-9.569181,0.6410979,0.9199877,-8.628002,0.0165761075913906,0.1385915577411651,0.0335726216435432
mcdonalds_switzerland_256,"from now on, when you're in the same place as your friends or relatives who are celebrating a birthday party and want to go with them is just so easy.",1,1,0.9589328,0.4579166,0.0333333333333333,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.3561798930168152,0,0,-7.700751,-6.895533,0.8671994,0.40765086,-9.399762,0.4328844547271728,0.7644699215888977,0.6534574031829834
mcdonalds_switzerland_1953,"from the first day of my wedding, i was told that you could not be an “ la gandara ” because your french friends were wearing their own clothes.",1,1,0.94152844,0.4579166,0.0344827586206896,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.0528711192309856,0,0,-8.155036,-5.803058,0.9390943,0.9722188,-0.00057930854,0.0189725775271654,0.1579677462577819,0.1202803254127502
mcdonalds_switzerland_1920,"it's not a good idea to eat the food on your table, so you should try our new restaurant menu.",3,1,0.9757637,0.4579166,0.15,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.057203646749258,0,0,-0.322361,-4.07105,0.92344034,0.95665205,-3.7431015e-05,0.0079802405089139,0.1771163642406463,0.1878033727407455
mcdonalds_switzerland_531,"you can have a good day, but if you are lonely then please take your favorite comfort food.",4,1,0.97708833,0.4579166,0.1194218850956315,1.594335087959687e-308,1.594335087959687e-308,1.594335087959687e-308,0.0621697269380092,0,0,-6.971095,-9.50317,0.97297645,0.87555146,-8.934363,0.007196472492069,0.0435897447168827,0.0156594812870025
mcdonalds_switzerland_550,"in the end, we can all get 20 tickets for our new pizza delivery service at restaurant palacio roma in valencia.",4,1,0.97219217,0.4579166,0.1731726557860405,2.0229402343384255e-308,2.0229402343384255e-308,2.0229402343384255e-308,0.1590966135263443,0,0,-7.5310807,-8.942489,0.95917654,0.9405411,-9.659705,0.0782881379127502,0.344564139842987,0.3061574697494507
mcdonalds_switzerland_556,"there are many things that you can do with your hands... like putting a cap on them, and using the same kind of wood to make bread.",3,1,0.97999805,0.4579166,0.111111111111111,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.196374699473381,0,0,-8.698548,-9.988604,0.9675028,0.94072366,-6.2051764,0.0146213099360466,0.0920210480690002,0.3899571895599365
mcdonalds_switzerland_1962,you know the one.,0,1,0.91648275,0.4579166,0.0,0.0,0.0,0.0,0.6132998466491699,1,0,-9.5234375,-9.102766,0.96950454,0.9336152,-8.768718,0.2105963975191116,0.4926281869411468,0.3318884372711181
mcdonalds_switzerland_73,"for the rest of your life, you can also try this.",1,1,0.97352254,0.4579166,0.0909090909090909,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.5140748023986816,1,0,-9.682432,-7.971307,0.8191174,0.94146264,-9.321204,0.1264229267835617,0.5059305429458618,0.466288149356842
mcdonalds_switzerland_501,you're not alone.,0,1,0.97517776,0.4579166,0.0,0.0,0.0,0.0,0.4177233278751373,0,0,-8.07042,-9.154267,0.8514123,0.9318902,-8.752375,0.0669796466827392,0.2136877179145813,0.2727560997009277
mcdonalds_switzerland_542,"from the official tweet of mcdonald's, you can order a free burger with your phone number and i n’t forget to ask for it.",6,1,0.85851777,0.4579166,0.0919698602928605,8.18558927632837e-309,8.18558927632837e-309,8.18558927632837e-309,0.051612127572298,0,0,-8.43293,-8.699942,0.9704607,0.9797116,-8.3060465,0.037296786904335,0.1610002964735031,0.6026968955993652
mcdonalds_switzerland_480,you're going to get a new tattoo on your right arm.,1,1,0.97900474,0.4579166,0.0909090909090909,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.2650428116321563,0,0,-9.587505,-6.6966524,0.8577941,0.96121556,-2.0929935,0.0544191151857376,0.0078561417758464,0.0892633497714996
mcdonalds_switzerland_1193,"for the past 2 weeks, we’ ve been doing a lot of fun stuff for you.",1,1,0.9674662,0.4579166,0.0457259768091651,1.627898810444522e-308,1.627898810444522e-308,1.627898810444522e-308,0.0069405273534357,0,0,-7.1923094,-0.051949054,0.79088956,0.93062806,-9.433401,0.0037356580141931,0.0015938135329633,0.0042296308092772
mcdonalds_switzerland_442,it's not the best thing in my fridge.,0,1,0.9724238,0.4579166,0.0,0.0,0.0,0.0,0.1445159614086151,0,0,-7.475779,-8.679594,0.7516166,0.86986715,-8.8924675,0.0074202520772814,0.0137734347954392,0.0973070785403251
mcdonalds_switzerland_451,� it's the most delicious food in a burger! ￣ | yolanda says she is also looking forward to trying this at home soon.,1,1,0.89536774,0.4579166,0.0416666666666666,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.0738771110773086,0,0,-8.809962,-7.0945015,0.979007,0.97810465,-7.5515156,0.2216360718011856,0.2741085290908813,0.2827638387680053
mcdonalds_switzerland_378,"a couple of years ago, we got in a heated discussion with the amazon customer service team about your product.",2,1,0.98030204,0.4579166,0.0606530659712633,1.3495755153097447e-308,1.3495755153097447e-308,1.3495755153097447e-308,0.0298321470618248,0,0,-9.180147,-9.508812,0.9739866,0.9461884,-9.267562,0.0028900508768856,0.0091546010226011,0.0147958854213356
mcdonalds_switzerland_242,there are a lot of ways to get the attention.,1,1,0.97737044,0.4579166,0.1,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.5655983686447144,1,0,-9.402374,-9.109825,0.94658333,0.95885456,-9.315689,0.3973227143287658,0.0241226702928543,0.1643901914358139
mcdonalds_switzerland_1888,the question is not whether we should get an answer from the app.,0,1,0.9645209,0.4579166,0.0,0.0,0.0,0.0,0.495324045419693,0,0,-5.1315684,-8.397089,0.929477,0.94124377,-9.322176,0.0496517196297645,0.2122520953416824,0.0585185699164867
mcdonalds_switzerland_874,here's a great idea for you to try out: the bacon.,1,1,0.9316092,0.4579166,0.0692091260633521,1.6939495889106837e-308,1.6939495889106837e-308,1.6939495889106837e-308,0.3104921579360962,0,0,-8.190786,-9.405792,0.95068556,0.5817792,-8.231632,0.2710744738578796,0.0775117874145507,0.3492868840694427
mcdonalds_switzerland_1842,the first is that the air force's test launch.,0,1,0.049570713,0.4579166,0.0,0.0,0.0,0.0,0.1631693840026855,0,0,-0.30917466,-9.142585,0.97235143,0.8656803,-6.270212e-05,0.025495957583189,0.125529333949089,0.0193025786429643
mcdonalds_switzerland_794,"this's not just the wrong name for this dish, it is also a great place to meet your friends and family.",1,1,0.9591533,0.4579166,0.0476190476190476,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.6447483897209167,1,0,-9.4582815,-4.5181293,0.97212344,0.97295296,-4.415099,0.8691903948783875,0.7650781869888306,0.8535510897636414
mcdonalds_switzerland_745,"yes, it's a new season! and we all know how much you love the winter holiday in italy.",1,1,0.9725283,0.4579166,0.0555555555555555,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.1723404675722122,0,0,-8.993792,-0.00054201693,0.9093134,0.96425605,-9.084067,0.2421449124813079,0.2945463359355926,0.7429445385932922
mcdonalds_switzerland_539,`` we are here for you.,1,1,0.9470991,0.4579166,0.0266466243466156,3.55744243506706e-309,3.55744243506706e-309,3.55744243506706e-309,0.3186452388763428,0,0,-8.847329,-8.985853,0.86411864,0.9705695,-8.477983,0.0263356976211071,0.1271158307790756,0.3821389079093933
mcdonalds_switzerland_408,"a single year of listening to music, and the top 10 most popular songs on apple store are: love me back home by bon ipponi ; you can see them here.",4,1,0.84354866,0.4579166,0.1290322580645161,0.0333333333333333,2.2250738585072617e-308,2.2250738585072617e-308,0.000986517057754,0,0,-7.808386,-8.643679,0.5673224,0.948508,-6.8441896,0.0043250988237559,0.0070004467852413,0.0167473256587982
mcdonalds_switzerland_428,"a girl who wants to be your friend... i know it! but the next day, you will see a letter from me and get ready for our secret meeting.",3,1,0.9749606,0.4579166,0.1034482758620689,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.0122042978182435,0,0,-8.732186,-9.724381,0.9530255,0.84294546,-0.0039386568,0.0053631942719221,0.0175379384309053,0.0054684346541762
mcdonalds_switzerland_450,"hello, everyone! i'm your guide.",0,1,0.9788157,0.4579166,0.0,0.0,0.0,0.0,0.4638598263263702,0,0,-0.77100396,-9.078495,0.7562368,0.9675547,-8.701445,0.1161961257457733,0.5306269526481628,0.5990498661994934
mcdonalds_switzerland_518,"what a, what do you think? if we are not there to answer your question then it’s the only option.",3,1,0.79065514,0.4579166,0.15,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.0745254904031753,0,0,-9.37843,-9.994055,0.97273004,0.9797926,-7.7896833,0.0358344390988349,0.029153861105442,0.3791548311710357
mcdonalds_switzerland_554,"your friends might be interested in trying this new recipe, but it’ s not the most expensive dish on our menu.",4,1,0.97904474,0.4579166,0.1574410357379501,1.8391691476033075e-308,1.8391691476033075e-308,1.8391691476033075e-308,0.0935056433081626,0,0,-8.975988,-9.088715,0.7200912,0.9770737,-0.00050281757,0.0145853944122791,0.1337588429450988,0.4789618551731109
mcdonalds_switzerland_1923,"if you’ re looking for a hot dog, just head to our “ all in one bbq spot” and order your favorite combo! ♥️ get the best prices on ingredients from us now.",5,1,0.48435065,0.4579166,0.1515151515151515,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.0058068437501788,0,0,-5.2961082,-9.206363,0.960163,0.93710274,-0.0020716174,0.0136919822543859,0.0808330178260803,0.0832240059971809
mcdonalds_switzerland_410,we all know that this was a day to make the world better.,2,1,0.98225605,0.4579166,0.1538461538461538,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.5005782842636108,1,0,-0.00013934595,-5.9960475e-05,0.9173793,0.9706448,-9.302268,0.1615913361310959,0.5358748435974121,0.5402256846427917
mcdonalds_switzerland_541,"if you have a lot of money in your wallet, i'm going to give it away.",1,1,0.97547567,0.4579166,0.0625,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.0452349446713924,0,0,-7.3165355,-9.25316,0.976186,0.8977521,-7.023835,0.0472530275583267,0.0244813691824674,0.0125552378594875
mcdonalds_switzerland_440,show me the beauty of pizza.,0,1,0.97335786,0.4579166,0.0,0.0,0.0,0.0,0.0800541639328002,0,0,-8.132755,-6.7727942,0.9728607,0.6492762,-2.1876569,0.0070941201411187,0.0399837270379066,0.0429473184049129
mcdonalds_switzerland_503,"this weekend is the best time of year for all your, you are in.",2,1,0.20298693,0.4579166,0.0866472371018047,1.3495755153097447e-308,1.3495755153097447e-308,1.3495755153097447e-308,0.0999262481927871,0,0,-9.022934,-9.466926,0.9337793,0.9667867,-9.129919,0.0235800463706254,0.1904815733432769,0.12844780087471
mcdonalds_switzerland_510,"a lot of people are still following you... but the site has changed a bit, so i mn't post any funny memes anymore.",0,1,0.9528227,0.4579166,0.0,0.0,0.0,0.0,0.2390037775039672,0,0,-9.37697,-7.260739,0.9728829,0.9143335,-8.6803055,0.0288585145026445,0.3724684715270996,0.1820232570171356
mcdonalds_switzerland_1,in a hurry? get on the # k-mart shopping list! it’s just one of our favorite places to shop.,1,1,0.94629574,0.4579166,0.0526315789473684,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.2106529027223587,0,0,-8.527599,-0.000109547334,0.7851514,0.9729865,-0.023930639,0.9311895370483398,0.7212601900100708,0.9308574199676514
mcdonalds_switzerland_117,"a few years ago, i was in a very small hotel room with 2 other people who were all there for the same reason.",0,1,0.9561709,0.4579166,0.0,0.0,0.0,0.0,0.6369048357009888,1,0,-9.066903,-9.326066,0.9263791,0.950235,-9.410633,0.731546938419342,0.6483889222145081,0.6555076241493225
mcdonalds_switzerland_2014,"when i got home from work, my girlfriend asked me if she was ready for dinner.",0,1,0.9809521,0.4579166,0.0,0.0,0.0,0.0,0.2947903573513031,0,0,-7.722011,-8.939488,0.95925313,0.58753407,-8.945624,0.1833687722682953,0.17761792242527,0.0225402880460023
mcdonalds_switzerland_643,"when you're done, take a look at the app store.",1,1,0.9823308,0.4579166,0.0367879441171442,8.18558927632837e-309,8.18558927632837e-309,8.18558927632837e-309,0.0054305475205183,0,0,-8.9817915,-8.898505,0.9397617,0.929618,-9.062203,0.0011957973474636,0.0028113920707255,0.0023988387547433
mcdonalds_switzerland_380,my best friend! the day you were in my heart.,1,1,0.75769186,0.4579166,0.0740818220681718,1.6483752567447546e-308,1.6483752567447546e-308,1.6483752567447546e-308,0.1046753078699112,0,0,-3.2154908,-9.392482,0.9683564,0.9154409,-9.143622,0.1988191902637481,0.1909301728010177,0.0326709039509296
mcdonalds_switzerland_1948,"this year, the company is offering you a 10% discount on all products from april to december.",1,1,0.97629195,0.4579166,0.0588235294117647,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.1263436377048492,0,0,-9.371541,-8.972935,0.6295061,0.9707159,-9.468188,0.19102543592453,0.3585790395736694,0.1854030489921569
mcdonalds_switzerland_347,"please note that the first two words of this app are ""i love it.",0,1,0.94440484,0.4579166,0.0,0.0,0.0,0.0,0.279975563287735,0,0,-0.0012741314,-8.668507,0.9578248,0.9227092,-8.401547,0.0647266283631324,0.2634490132331848,0.1970936208963394
mcdonalds_switzerland_746,"because you are here, and because we have chosen the best #10k of all time! our restaurant will be open for dinner on friday at noon.",3,1,0.97132194,0.4579166,0.1153846153846154,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.024406025186181,0,0,-9.471566,-8.687328,0.95632493,0.97721624,-8.972974,0.4298041462898254,0.1333684176206588,0.517776608467102
mcdonalds_switzerland_2041,"`` if you're not hungry, just order a sandwich! i will deliver it to your door in no time.",0,1,0.97141653,0.4579166,0.0,0.0,0.0,0.0,0.0689773634076118,0,0,-9.142664,-0.3680281,0.9680733,0.86290586,-7.202276,0.3331857621669769,0.0890598073601722,0.036643199622631
mcdonalds_switzerland_642,"here are the options you can choose from: check, review and rate.",2,1,0.931016,0.4579166,0.1533407357715539,2.0471667756573244e-308,2.0471667756573244e-308,2.0471667756573244e-308,0.6469100117683411,1,0,-9.059553,-8.935479,0.39665046,0.97358185,-9.693554,0.5607550740242004,0.4607261121273041,0.9332359433174132
mcdonalds_switzerland_835,`` what do you think? '' is the new question on instagram! ask your friends to send it back and we will see who can get a first answer right.,1,1,0.94216305,0.4579166,0.0333333333333333,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.1110503673553466,0,0,-8.867529,-8.716031,0.98017967,0.966556,-8.688235,0.4403341710567474,0.3031780421733856,0.8321608901023865
mcdonalds_switzerland_2026,"this is the time of year when we get to see our loved ones, and now you can have a nice laugh with them.",1,1,0.97670233,0.4579166,0.0416666666666666,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.0798519179224968,0,0,-8.6264,-8.895374,0.97416097,0.7966174,-9.498256,0.1222727596759796,0.2477151155471801,0.1930876672267913
mcdonalds_switzerland_841,"when the sale is over, i 'll be there to help you find your perfect fit.",1,1,0.9782048,0.4579166,0.0625,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.7661040425300598,1,0,-7.70756,-8.614296,0.94351596,0.40116566,-8.394123,0.6861779093742371,0.9075731635093688,0.3947844803333282
mcdonalds_switzerland_1203,"a couple of weeks ago, we had a lot in 'n your mouth.",0,1,0.9650482,0.4579166,0.0,0.0,0.0,0.0,0.1193726435303688,0,0,-9.450195,-9.503853,0.97817117,0.96188736,-9.535092,0.0633940547704696,0.0157196149230003,0.0230410974472761
mcdonalds_switzerland_716,"i'm sorry, but you don’t need to worry about it.",0,1,0.97985774,0.4579166,0.0,0.0,0.0,0.0,0.5704089999198914,1,0,-9.000248,-9.643161,0.95940876,0.8607433,-8.143231,0.1244865953922271,0.2853581309318542,0.1424586921930313
mcdonalds_switzerland_624,"the show was live on sunday at 7:30 pm, but the tickets are still available for saturday night! i’ m sure you could have a good time with your friends and family.",4,1,0.96600646,0.4579166,0.125,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.0394206121563911,0,0,-9.050665,-8.316988,0.9490621,0.9744343,-8.935104,0.0383695289492607,0.2501073777675628,0.1386675387620926
mcdonalds_switzerland_90,... it is just for the love of music.,1,1,0.9690224,0.4579166,0.0889708225463119,1.7816998627591863e-308,1.7816998627591863e-308,1.7816998627591863e-308,0.0802266150712966,0,0,-9.180018,-8.11273,0.96641946,0.7585713,-9.379897,0.0721663013100624,0.052567895501852,0.0165803357958793
mcdonalds_switzerland_439,"a few things to keep in mind: if you want an app with a good name, make sure it is short and memorable.",1,1,0.9684267,0.4579166,0.0434782608695652,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.0066338223405182,0,0,-5.55543,-8.812035,0.97184813,0.40510073,-9.3146515,0.0046990746632218,0.0151732238009572,0.0513441935181617
mcdonalds_switzerland_45,"there are 250,367 students in total.",0,1,0.96887255,0.4579166,0.0,0.0,0.0,0.0,0.3857382237911224,0,0,-9.420858,-9.273943,0.9443871,0.97704816,-0.00094381126,0.1587003618478775,0.0412366464734077,0.3756450414657593
mcdonalds_switzerland_430,"... how can you get a new pet? it is the first time i have ever asked for one! </s> well, we love pets.",2,1,0.9739677,0.4579166,0.0833333333333333,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.0054110786877572,0,0,-7.340263,-9.122395,0.65228957,0.81418073,-0.004056797,0.0049806721508502,0.0278053861111402,0.002241242211312
mcdonalds_switzerland_734,"a day after the last test, i was wondering if you were a good friend of my mom? 👍🙌😊 🙋🏻‍♂️💕 💗 😍👀🤩 🤔🥳😂.",1,1,0.96374696,0.4579166,0.0434782608695652,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.0018996349535882,0,0,-8.423181,-9.149109,0.95390314,0.93518245,-8.666382,0.0030502600129693,0.0259614493697881,0.0149600878357887
mcdonalds_switzerland_1196,a new year is here! i'm not going to lie anymore.,0,1,0.9736521,0.4579166,0.0,0.0,0.0,0.0,0.0118976319208741,0,0,-9.589609,-9.820028,0.9722449,0.96760947,-9.2702465,0.0374765954911708,0.025098118931055,0.0228819269686937
mcdonalds_switzerland_418,"for a few days, i was waiting for my orders from uber.",1,1,0.98001444,0.4579166,0.0362165173755898,9.670131127031886e-309,9.670131127031886e-309,9.670131127031886e-309,0.2794583737850189,0,0,-8.894423,-8.407618,0.91526055,0.90436697,-9.462651,0.0427578799426555,0.1507271379232406,0.4504758417606354
mcdonalds_switzerland_691,"i have a solution to your problems... it's up for grabs! the who are you waiting in line at my restaurant? let me know, and we can get together later.",1,1,0.8228767,0.4579166,0.0333333333333333,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.0434564687311649,0,0,-9.405823,-8.545082,0.97013074,0.7416897,-8.845721,0.3345369696617126,0.3708625435829162,0.3600533008575439
mcdonalds_switzerland_537,you can find out the best menu for your taste by simply checking this app.,1,1,0.9707993,0.4579166,0.0666666666666666,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.0880454629659652,0,0,-9.176085,-9.209373,0.9426449,0.94004834,-9.411815,0.2184903919696808,0.14676533639431,0.1959001272916793
mcdonalds_switzerland_181,`` you are going to love the hotel! '' and we know that is true.,2,1,0.9457386,0.4579166,0.1333333333333333,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.7165263891220093,1,0,-9.96695,-0.0014003243,0.8585195,0.9749553,-8.358852,0.8444221615791321,0.3083221912384033,0.6696960926055908
mcdonalds_switzerland_530,"it's time to get the wedding day ready for you! if your first photo is not what u want, simply change it and send us a new one.",5,1,0.9654706,0.4579166,0.1785714285714285,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.01560022495687,0,0,-8.552502,-0.01813685,0.91263103,0.9829385,-6.0404606,0.0531123615801334,0.1015358865261077,0.1185459867119789
mcdonalds_switzerland_475,when you find out about the future of # nbc and your other favorite channels.,2,1,0.93716365,0.4579166,0.1333333333333333,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.0189441796392202,0,0,-9.484297,-9.676189,0.9697156,0.9723828,-8.062702,0.0380216762423515,0.092699721455574,0.0622348450124263
mcdonalds_switzerland_293,"～i'm going to show you some tips for this month! your menu is ready, and we are looking forward of it.",0,1,0.96791637,0.4579166,0.0,0.0,0.0,0.0,0.0242313425987958,0,0,-9.849121,-9.365875,0.94897705,0.97767454,-8.889576,0.501907229423523,0.1134780496358871,0.129340574145317
